@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/work/o/omc/anaconda/bin/python '/afs/cern.ch/work/e/efol/public/Beta-Beat.src/GetLLM/GetLLM.py' '--accel=LHCB1' '--model=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/models/LHCB1/Multiturn-model_40cm_2041/twiss.dat' '--files=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Measurements/Beam1@Turn@2017_09_11@19_02_33_250_onlydbscan/Beam1@Turn@2017_09_11@19_02_33_250_onlydbscan.sdds' '--output=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Results/40cm_cleaned_arcs_with_dbscan_only' '--tbtana=SUSSIX' '--bpmu=mm' '--lhcphase=1' '--errordefs=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/models/LHCB1/Multiturn-model_40cm_2041/error_deff.txt'"
@ CWD %s "/home/efol/Workspaces/Accsoft-Eclipse-Pro/lhc-app-beta-beating"
@ Date %s "21. December 2017, 13:48:45"
@ Q1 %le 0.309858916597
@ MUX %le 69.3098589166
@ Q2 %le 0.31942165071
@ MUY %le 64.3194216507
@ FILES %s "/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Measurements/Beam1@Turn@2017_09_11@19_02_33_250_onlydbscan/Beam1@Turn@2017_09_11@19_02_33_250_onlydbscan.sdds.linx"
*            NAME             NAME2                 S                S1             COUNT            PHASEX            STDPHX            PHXMDL            MUXMDL
$              %s                %s               %le               %le               %le               %le               %le               %le               %le
     "BPM.5R5.B1"     "BPMR.6R5.B1"       10383.12065       10415.02065                 1    0.148199115315                 0        0.15661759       23.42488375
    "BPMR.6R5.B1"    "BPM_A.7R5.B1"       10415.02065       10449.03465                 1    0.273137635283                 0         0.2725376       23.58150134
   "BPM_A.7R5.B1"      "BPM.8R5.B1"       10449.03465       10490.47364                 1    0.119674095129                 0        0.11520835       23.85403894
     "BPM.8R5.B1"      "BPM.9R5.B1"       10490.47364       10529.54063                 1    0.188697485207                 0        0.20268484       23.96924729
     "BPM.9R5.B1"     "BPM.10R5.B1"       10529.54063       10570.00562                 1    0.101018957331                 0        0.09188322       24.17193213
    "BPM.10R5.B1"     "BPM.11R5.B1"       10570.00562       10622.78831                 1    0.118660760594                 0        0.12131647       24.26381535
    "BPM.11R5.B1"     "BPM.12R5.B1"       10622.78831       10677.51479                 1    0.107940795949                 0        0.11182816       24.38513182
    "BPM.12R5.B1"     "BPM.13R5.B1"       10677.51479       10730.96627                 1    0.131697476208                 0        0.13272883       24.49695998
    "BPM.13R5.B1"     "BPM.14R5.B1"       10730.96627       10784.41776                 1    0.122022091938                 0        0.11384189       24.62968881
    "BPM.14R5.B1"     "BPM.15R5.B1"       10784.41776       10837.86924                 1    0.135247910603                 0        0.13616037        24.7435307
    "BPM.15R5.B1"     "BPM.16R5.B1"       10837.86924       10891.32073                 1     0.10634144186                 0        0.11384448       24.87969107
    "BPM.16R5.B1"     "BPM.17R5.B1"       10891.32073       10944.77221                 1      0.1334206832                 0        0.13615968       24.99353555
    "BPM.17R5.B1"     "BPM.18R5.B1"       10944.77221        10998.2237                 1     0.11774311186                 0          0.113842       25.12969523
    "BPM.18R5.B1"     "BPM.19R5.B1"        10998.2237       11051.67518                 1    0.135349046105                 0        0.13616037       25.24353723
    "BPM.19R5.B1"     "BPM.20R5.B1"       11051.67518       11105.12666                 1    0.111814056628                 0        0.11384449        25.3796976
    "BPM.20R5.B1"     "BPM.21R5.B1"       11105.12666       11158.57815                 1     0.13102518615                 0        0.13615968       25.49354209
    "BPM.21R5.B1"     "BPM.22R5.B1"       11158.57815       11212.02963                 1    0.123666607973                 0          0.113842       25.62970177
    "BPM.22R5.B1"     "BPM.23R5.B1"       11212.02963       11265.48112                 1    0.132848637505                 0        0.13615918       25.74354377
    "BPM.23R5.B1"     "BPM.24R5.B1"       11265.48112        11318.9326                 1    0.113510238785                 0        0.11384164       25.87970295
    "BPM.24R5.B1"     "BPM.25R5.B1"        11318.9326       11372.38408                 1    0.134593390568                 0        0.13615718       25.99354459
    "BPM.25R5.B1"     "BPM.26R5.B1"       11372.38408       11425.83557                 1    0.119149485936                 0          0.113842       26.12970177
    "BPM.26R5.B1"     "BPM.27R5.B1"       11425.83557       11479.28705                 1    0.133025377017                 0        0.13615918       26.24354377
    "BPM.27R5.B1"     "BPM.28R5.B1"       11479.28705       11532.73854                 1    0.109448135148                 0        0.11384164       26.37970295
    "BPM.28R5.B1"     "BPM.29R5.B1"       11532.73854       11586.19002                 1    0.138331621001                 0        0.13615718       26.49354459
    "BPM.29R5.B1"     "BPM.30R5.B1"       11586.19002        11639.6415                 1    0.114968788066                 0          0.113842       26.62970177
    "BPM.30R5.B1"     "BPM.31R5.B1"        11639.6415       11693.09299                 1    0.138427481527                 0        0.13615918       26.74354377
    "BPM.31R5.B1"     "BPM.32R5.B1"       11693.09299       11746.54447                 1    0.110317500419                 0        0.11384164       26.87970295
    "BPM.32R5.B1"     "BPM.33R5.B1"       11746.54447       11799.99596                 1    0.141080603134                 0        0.13615718       26.99354459
    "BPM.33R5.B1"     "BPM.34R5.B1"       11799.99596       11853.44744                 1    0.104719135476                 0          0.113842       27.12970177
    "BPM.34R5.B1"     "BPM.33L6.B1"       11853.44744       11906.89893                 1    0.144680541849                 0        0.13615918       27.24354377
    "BPM.33L6.B1"     "BPM.30L6.B1"       11906.89893       12067.25338                 1    0.364888278106                 0        0.36384082       27.37970295
    "BPM.30L6.B1"     "BPM.29L6.B1"       12067.25338       12120.70486                 1    0.133521874396                 0        0.13615918       27.74354377
    "BPM.29L6.B1"     "BPM.28L6.B1"       12120.70486       12174.15635                 1    0.111935186905                 0        0.11384164       27.87970295
    "BPM.28L6.B1"     "BPM.27L6.B1"       12174.15635       12227.60783                 1    0.140608212692                 0        0.13615718       27.99354459
    "BPM.27L6.B1"     "BPM.26L6.B1"       12227.60783       12281.05931                 1     0.11697772981                 0          0.113842       28.12970177
    "BPM.26L6.B1"     "BPM.25L6.B1"       12281.05931        12334.5108                 1    0.131093009814                 0        0.13615918       28.24354377
    "BPM.25L6.B1"     "BPM.22L6.B1"        12334.5108       12494.86525                 1    0.370935969975                 0        0.36384082       28.37970295
    "BPM.22L6.B1"     "BPM.21L6.B1"       12494.86525       12548.31673                 1    0.131505837315                 0        0.13615917       28.74354377
    "BPM.21L6.B1"     "BPM.20L6.B1"       12548.31673       12601.76822                 1    0.114935640323                 0         0.1138435       28.87970294
    "BPM.20L6.B1"     "BPM.19L6.B1"       12601.76822        12655.2197                 1    0.129009539669                 0        0.13616088       28.99354644
    "BPM.19L6.B1"     "BPM.18L6.B1"        12655.2197       12708.67119                 1    0.112794045618                 0        0.11384299       29.12970732
    "BPM.18L6.B1"     "BPM.17L6.B1"       12708.67119       12762.12267                 1    0.140681752623                 0        0.13615917       29.24355031
    "BPM.17L6.B1"     "BPM.16L6.B1"       12762.12267       12815.57415                 1   0.0989828148039                 0         0.1138435       29.37970948
    "BPM.16L6.B1"     "BPM.15L6.B1"       12815.57415       12869.02564                 1    0.141894350168                 0        0.13616087       29.49355298
    "BPM.15L6.B1"     "BPM.14L6.B1"       12869.02564       12922.47712                 1    0.122468934277                 0        0.11384299       29.62971385
    "BPM.14L6.B1"     "BPM.13L6.B1"       12922.47712       12975.92861                 1    0.137273311162                 0        0.13615918       29.74355684
    "BPM.13L6.B1"     "BPM.12L6.B1"       12975.92861       13029.38009                 1     0.11503183902                 0        0.11516521       29.87971602
    "BPM.12L6.B1"     "BPM.11L6.B1"       13029.38009       13082.83158                 1    0.125683804815                 0        0.13504696       29.99488123
    "BPM.11L6.B1"     "BPM.10L6.B1"       13082.83158       13134.67226                 1    0.127579748859                 0        0.11592416       30.12992819
    "BPM.10L6.B1"      "BPM.9L6.B1"       13134.67226       13173.73925                 1    0.117570306367                 0         0.1197592       30.24585235
     "BPM.9L6.B1"      "BPM.8L6.B1"       13173.73925       13214.20424                 1    0.113288721901                 0         0.1227225       30.36561155
     "BPM.8L6.B1"    "BPMYA.5L6.B1"       13214.20424       13311.29423                 1    0.257080862477                 0        0.24556955       30.48833405
   "BPMYA.5L6.B1"    "BPMYB.4L6.B1"       13311.29423       13347.69423                 1   0.0114854304854                 0        0.01521966        30.7339036
   "BPMYB.4L6.B1"    "BPMSE.4L6.B1"       13347.69423       13476.94473                 1    0.116954350225                 0        0.12978468       30.74912326
   "BPMSE.4L6.B1"    "BPMSA.4R6.B1"       13476.94473       13568.51473                 1   0.0887149451102                 0        0.07692013       30.87890794
   "BPMSA.4R6.B1"    "BPMYA.4R6.B1"       13568.51473       13691.29423                 1   0.0520124684161                 0        0.05205069       30.95582807
   "BPMYA.4R6.B1"    "BPMYB.5R6.B1"       13691.29423       13727.69423                 1   0.0255105199818                 0        0.02100636       31.00787876
   "BPMYB.5R6.B1"      "BPM.8R6.B1"       13727.69423       13823.42122                 1    0.320150642689                 0        0.32325714       31.02888512
     "BPM.8R6.B1"     "BPM.10R6.B1"       13823.42122        13902.9532                 1    0.302265205977                 0        0.30137842       31.35214226
    "BPM.10R6.B1"     "BPM.11R6.B1"        13902.9532       13954.79389                 1    0.105074812754                 0        0.10404968       31.65352068
    "BPM.11R6.B1"     "BPM.12R6.B1"       13954.79389       14009.52037                 1    0.132936192003                 0        0.13604362       31.75757036
    "BPM.12R6.B1"     "BPM.13R6.B1"       14009.52037       14062.97186                 1     0.12409087647                 0        0.11563183       31.89361398
    "BPM.13R6.B1"     "BPM.14R6.B1"       14062.97186       14116.42334                 1    0.132079257151                 0        0.13693024       32.00924581
    "BPM.14R6.B1"     "BPM.15R6.B1"       14116.42334       14169.87483                 1    0.117829945892                 0        0.11715962       32.14617605
    "BPM.15R6.B1"     "BPM.16R6.B1"       14169.87483       14223.32631                 1    0.135911105971                 0        0.14083206       32.26333567
    "BPM.16R6.B1"     "BPM.20R6.B1"       14223.32631       14437.13225                 1    0.501360205906                 0        0.50906308       32.40416773
    "BPM.20R6.B1"     "BPM.21R6.B1"       14437.13225       14490.58373                 1    0.114877152326                 0        0.11380831       32.91323081
    "BPM.21R6.B1"     "BPM.22R6.B1"       14490.58373       14544.03522                 1    0.138976716736                 0        0.13736333       33.02703912
    "BPM.22R6.B1"     "BPM.23R6.B1"       14544.03522        14597.4867                 1    0.112790504351                 0        0.11450354       33.16440245
    "BPM.23R6.B1"     "BPM.24R6.B1"        14597.4867       14650.93818                 1    0.135260291971                 0        0.13736477       33.27890599
    "BPM.24R6.B1"     "BPM.25R6.B1"       14650.93818       14704.38967                 1    0.113718724231                 0        0.11450133       33.41627076
    "BPM.25R6.B1"     "BPM.26R6.B1"       14704.38967       14757.84115                 1    0.141482821743                 0        0.13736423       33.53077209
    "BPM.26R6.B1"     "BPM.30R6.B1"       14757.84115       14971.64709                 1    0.503299812001                 0        0.50373387       33.66813632
    "BPM.30R6.B1"     "BPM.31R6.B1"       14971.64709       15025.09857                 1    0.112502755905                 0        0.11450356       34.17187019
    "BPM.31R6.B1"     "BPM.32R6.B1"       15025.09857       15078.55006                 1    0.142997518487                 0        0.13736464       34.28637375
    "BPM.32R6.B1"     "BPM.33R6.B1"       15078.55006       15132.00154                 1     0.11220294989                 0        0.11450132       34.42373839
    "BPM.33R6.B1"     "BPM.34R6.B1"       15132.00154       15185.45302                 1    0.141310234293                 0        0.13736435       34.53823971
    "BPM.34R6.B1"     "BPM.33L7.B1"       15185.45302       15238.90451                 1    0.115214615612                 0        0.11450357       34.67560406
    "BPM.33L7.B1"     "BPM.32L7.B1"       15238.90451       15292.35599                 1    0.134057198553                 0        0.13736458       34.79010763
    "BPM.32L7.B1"     "BPM.31L7.B1"       15292.35599       15345.80748                 1    0.113744982654                 0        0.11450132       34.92747221
    "BPM.31L7.B1"     "BPM.30L7.B1"       15345.80748       15399.25896                 1    0.136552482307                 0         0.1373644       35.04197353
    "BPM.30L7.B1"     "BPM.29L7.B1"       15399.25896       15452.71045                 1    0.118954004335                 0        0.11450357       35.17933793
    "BPM.29L7.B1"     "BPM.28L7.B1"       15452.71045       15506.16193                 1     0.13628853222                 0        0.13736453        35.2938415
    "BPM.28L7.B1"     "BPM.27L7.B1"       15506.16193       15559.61341                 1    0.120199391031                 0        0.11450131       35.43120603
    "BPM.27L7.B1"     "BPM.26L7.B1"       15559.61341        15613.0649                 1    0.137438649553                 0        0.13736446       35.54570734
    "BPM.26L7.B1"     "BPM.25L7.B1"        15613.0649       15666.51638                 1    0.110978994551                 0        0.11450358        35.6830718
    "BPM.25L7.B1"     "BPM.24L7.B1"       15666.51638       15719.96787                 1    0.134317296863                 0        0.13736446       35.79757538
    "BPM.24L7.B1"     "BPM.23L7.B1"       15719.96787       15773.41935                 1    0.111882337964                 0        0.11450131       35.93493984
    "BPM.23L7.B1"     "BPM.22L7.B1"       15773.41935       15826.87083                 1    0.150622315816                 0        0.13736453       36.04944115
    "BPM.22L7.B1"     "BPM.21L7.B1"       15826.87083       15880.32232                 1    0.101968009426                 0        0.11450357       36.18680568
    "BPM.21L7.B1"     "BPM.20L7.B1"       15880.32232        15933.7738                 1    0.139061696484                 0        0.13652303       36.30130925
    "BPM.20L7.B1"     "BPM.19L7.B1"        15933.7738       15987.22529                 1    0.119650046359                 0        0.11682564       36.43783228
    "BPM.19L7.B1"     "BPM.18L7.B1"       15987.22529       16040.67677                 1    0.137316589373                 0        0.14127497       36.55465792
    "BPM.18L7.B1"     "BPM.17L7.B1"       16040.67677       16094.12825                 1     0.11134815225                 0        0.11427241       36.69593289
    "BPM.17L7.B1"     "BPM.16L7.B1"       16094.12825       16147.57974                 1    0.134972978944                 0        0.13668727        36.8102053
    "BPM.16L7.B1"     "BPM.15L7.B1"       16147.57974       16201.03122                 1    0.126760888411                 0        0.11705694       36.94689257
    "BPM.15L7.B1"     "BPM.14L7.B1"       16201.03122       16254.48271                 1    0.135138200103                 0         0.1410873       37.06394951
    "BPM.14L7.B1"     "BPM.13L7.B1"       16254.48271       16307.93419                 1    0.116543679967                 0        0.11405891       37.20503681
    "BPM.13L7.B1"     "BPM.12L7.B1"       16307.93419       16361.38567                 1     0.13078165432                 0        0.13969227       37.31909572
    "BPM.12L7.B1"     "BPM.11L7.B1"       16361.38567       16414.83716                 1    0.122228349276                 0        0.11973861       37.45878799
    "BPM.11L7.B1"     "BPM.10L7.B1"       16414.83716       16467.61985                 1    0.150160968181                 0        0.14378889        37.5785266
    "BPM.10L7.B1"      "BPM.9L7.B1"       16467.61985       16506.68684                 1   0.0875643646662                 0        0.09366052       37.72231549
     "BPM.9L7.B1"      "BPM.7L7.B1"       16506.68684       16586.21782                 1    0.288719009161                 0        0.27528997       37.81597601
     "BPM.7L7.B1"      "BPM.6L7.B1"       16586.21782       16621.03582                 1   0.0426427563367                 0        0.04669229       38.09126598
     "BPM.6L7.B1"    "BPMWC.6L7.B1"       16621.03582       16633.13832                 1    0.999860893482                 0        0.00755964       38.13795827
   "BPMWC.6L7.B1"    "BPMWE.5L7.B1"       16633.13832       16710.19232                 1    0.198556799608                 0        0.18912957       38.14551791
   "BPMWE.5L7.B1"     "BPMW.5L7.B1"       16710.19232       16733.39732                 1   0.0803982214902                 0        0.09708956       38.33464748
    "BPMW.5L7.B1"    "BPMWE.4L7.B1"       16733.39732       16768.48232                 1   0.0518671900115                 0        0.04178837       38.43173704
   "BPMWE.4L7.B1"     "BPMW.4L7.B1"       16768.48232       16796.58732                 1  0.00665764003076                 0        0.01327535       38.47352541
    "BPMW.4L7.B1"     "BPMW.4R7.B1"       16796.58732       16912.63432                 1    0.187427386726                 0        0.18804689       38.48680076
    "BPMW.4R7.B1"    "BPMWE.4R7.B1"       16912.63432       16940.73932                 1    0.805929697731                 0        0.07617342       38.67484765
   "BPMWE.4R7.B1"     "BPMW.5R7.B1"       16940.73932       16975.82432                 1    0.306650922864                 0        0.03296548       38.75102107
    "BPMW.5R7.B1"    "BPMWE.5R7.B1"       16975.82432       16999.02932                 1   0.0158085854039                 0        0.01041579       38.78398655
   "BPMWE.5R7.B1"     "BPMR.6R7.B1"       16999.02932       17078.24482                 1   0.0923734461125                 0        0.09267536       38.79440234
    "BPMR.6R7.B1"    "BPM_A.7R7.B1"       17078.24482       17116.28082                 1   0.0745941513687                 0          0.080094        38.8870777
   "BPM_A.7R7.B1"      "BPM.9R7.B1"       17116.28082        17194.4138                 1    0.318275503735                 0        0.31779413        38.9671717
     "BPM.9R7.B1"     "BPM.10R7.B1"        17194.4138       17234.87878                 1    0.101266545937                 0        0.09963844       39.28496583
    "BPM.10R7.B1"     "BPM.11R7.B1"       17234.87878       17287.66147                 1    0.127369118229                 0        0.12689285       39.38460427
    "BPM.11R7.B1"     "BPM.12R7.B1"       17287.66147       17342.38796                 1    0.114397745355                 0        0.12036219       39.51149712
    "BPM.12R7.B1"     "BPM.13R7.B1"       17342.38796       17395.83944                 1    0.151663667441                 0        0.14358771       39.63185931
    "BPM.13R7.B1"     "BPM.14R7.B1"       17395.83944       17449.29093                 1    0.110078837414                 0        0.11500708       39.77544702
    "BPM.14R7.B1"     "BPM.15R7.B1"       17449.29093       17502.74241                 1    0.140552207973                 0        0.13628882        39.8904541
    "BPM.15R7.B1"     "BPM.16R7.B1"       17502.74241       17556.19389                 1    0.106757023109                 0        0.11632128       40.02674292
    "BPM.16R7.B1"     "BPM.17R7.B1"       17556.19389       17609.64538                 1    0.144569558243                 0         0.1415555        40.1430642
    "BPM.17R7.B1"     "BPM.18R7.B1"       17609.64538       17663.09686                 1    0.122517729527                 0        0.11474892        40.2846197
    "BPM.18R7.B1"     "BPM.19R7.B1"       17663.09686       17716.54835                 1    0.131371794449                 0        0.13638969       40.39936862
    "BPM.19R7.B1"     "BPM.20R7.B1"       17716.54835       17769.99983                 1     0.10690727653                 0        0.11657999       40.53575831
    "BPM.20R7.B1"     "BPM.21R7.B1"       17769.99983       17823.45131                 1     0.15129233881                 0         0.1414317        40.6523383
    "BPM.21R7.B1"     "BPM.22R7.B1"       17823.45131        17876.9028                 1    0.116556085963                 0        0.11450269          40.79377
    "BPM.22R7.B1"     "BPM.23R7.B1"        17876.9028       17930.35428                 1    0.135032826282                 0        0.13736449       40.90827269
    "BPM.23R7.B1"     "BPM.24R7.B1"       17930.35428       17983.80577                 1    0.116902811355                 0        0.11450233       41.04563718
    "BPM.24R7.B1"     "BPM.25R7.B1"       17983.80577       18037.25725                 1    0.133567937024                 0        0.13736447       41.16013951
    "BPM.25R7.B1"     "BPM.26R7.B1"       18037.25725       18090.70874                 1    0.122730037737                 0        0.11450256       41.29750398
    "BPM.26R7.B1"     "BPM.27R7.B1"       18090.70874       18144.16022                 1    0.132438662918                 0        0.13736448       41.41200654
    "BPM.27R7.B1"     "BPM.28R7.B1"       18144.16022        18197.6117                 1   0.0984840964363                 0        0.11450233       41.54937102
    "BPM.28R7.B1"     "BPM.29R7.B1"        18197.6117       18251.06319                 1     0.14953917997                 0        0.13736447       41.66387335
    "BPM.29R7.B1"     "BPM.30R7.B1"       18251.06319       18304.51467                 1    0.114348368627                 0        0.11450256       41.80123782
    "BPM.30R7.B1"     "BPM.31R7.B1"       18304.51467       18357.96616                 1    0.139588777092                 0        0.13736448       41.91574038
    "BPM.31R7.B1"     "BPM.32R7.B1"       18357.96616       18411.41764                 1    0.118149222876                 0        0.11450233       42.05310486
    "BPM.32R7.B1"     "BPM.33R7.B1"       18411.41764       18464.86912                 1    0.134940989982                 0        0.13736448       42.16760719
    "BPM.33R7.B1"     "BPM.34R7.B1"       18464.86912       18518.32061                 1    0.115029606147                 0        0.11450256       42.30497167
    "BPM.34R7.B1"     "BPM.33L8.B1"       18518.32061       18571.77209                 1     0.13953318364                 0        0.13736448       42.41947423
    "BPM.33L8.B1"     "BPM.32L8.B1"       18571.77209       18625.22358                 1    0.111431977766                 0        0.11450232       42.55683871
    "BPM.32L8.B1"     "BPM.31L8.B1"       18625.22358       18678.67506                 1    0.137845358583                 0        0.13736449       42.67134103
    "BPM.31L8.B1"     "BPM.30L8.B1"       18678.67506       18732.12654                 1    0.121681463217                 0        0.11450256       42.80870552
    "BPM.30L8.B1"     "BPM.29L8.B1"       18732.12654       18785.57803                 1     0.13493694656                 0        0.13736447       42.92320808
    "BPM.29L8.B1"     "BPM.28L8.B1"       18785.57803       18839.02951                 1    0.110159793593                 0        0.11450232       43.06057255
    "BPM.28L8.B1"     "BPM.27L8.B1"       18839.02951         18892.481                 1    0.141249388382                 0         0.1373645       43.17507487
    "BPM.27L8.B1"     "BPM.26L8.B1"         18892.481       18945.93248                 1    0.117570483783                 0        0.11450256       43.31243937
    "BPM.26L8.B1"     "BPM.25L8.B1"       18945.93248       18999.38397                 1    0.133748611729                 0        0.13736446       43.42694193
    "BPM.25L8.B1"     "BPM.24L8.B1"       18999.38397       19052.83545                 1    0.114182280884                 0        0.11450232       43.56430639
    "BPM.24L8.B1"     "BPM.23L8.B1"       19052.83545       19106.28693                 1    0.139433680536                 0         0.1373645       43.67880871
    "BPM.23L8.B1"     "BPM.22L8.B1"       19106.28693       19159.73842                 1    0.112431623709                 0        0.11450256       43.81617321
    "BPM.22L8.B1"     "BPM.21L8.B1"       19159.73842        19213.1899                 1    0.137160634274                 0        0.13736446       43.93067577
    "BPM.21L8.B1"     "BPM.20L8.B1"        19213.1899       19266.64139                 1    0.124243495714                 0        0.11751017       44.06804023
    "BPM.20L8.B1"     "BPM.19L8.B1"       19266.64139       19320.09287                 1    0.132796172692                 0        0.14035791        44.1855504
    "BPM.19L8.B1"     "BPM.18L8.B1"       19320.09287       19373.54435                 1    0.117044614723                 0         0.1136651       44.32590831
    "BPM.18L8.B1"     "BPM.17L8.B1"       19373.54435       19426.99584                 1    0.132519023908                 0        0.13761323       44.43957341
    "BPM.17L8.B1"     "BPM.16L8.B1"       19426.99584       19480.44732                 1     0.10940326041                 0        0.11764975       44.57718664
    "BPM.16L8.B1"     "BPM.15L8.B1"       19480.44732       19533.89881                 1    0.153036431897                 0        0.14009193       44.69483639
    "BPM.15L8.B1"     "BPM.14L8.B1"       19533.89881       19587.35029                 1    0.103518279905                 0        0.11354576       44.83492832
    "BPM.14L8.B1"     "BPM.13L8.B1"       19587.35029       19640.80177                 1    0.141702236337                 0        0.13788036       44.94847408
    "BPM.13L8.B1"     "BPM.12L8.B1"       19640.80177       19694.25326                 1    0.117575460091                 0        0.11819644       45.08635444
    "BPM.12L8.B1"     "BPM.11L8.B1"       19694.25326       19747.70474                 1    0.153368861754                 0        0.14208621       45.20455088
    "BPM.11L8.B1"     "BPM.10L8.B1"       19747.70474       19799.54543                 1    0.102161128526                 0        0.10425666       45.34663709
    "BPM.10L8.B1"      "BPM.9L8.B1"       19799.54543       19838.61242                 1    0.105110221117                 0         0.1117465       45.45089375
     "BPM.9L8.B1"      "BPM.8L8.B1"       19838.61242       19879.07741                 1    0.173723238082                 0        0.16168789       45.56264025
     "BPM.8L8.B1"      "BPM.7L8.B1"       19879.07741        19918.1454                 1    0.161776275399                 0        0.17532691       45.72432814
     "BPM.7L8.B1"     "BPMR.6L8.B1"        19918.1454        19950.6144                 1    0.112301712981                 0        0.11225004       45.89965505
    "BPMR.6L8.B1"      "BPM.5L8.B1"        19950.6144        20011.0334                 1    0.986432812453                 0        0.25082317       46.01190509
     "BPM.5L8.B1"    "BPMYB.4L8.B1"        20011.0334        20031.8004                 1    0.292932870061                 0        0.01949374       46.26272826
   "BPMYB.4L8.B1"    "BPMWB.4L8.B1"        20031.8004        20056.1919                 1    0.016790541169                 0        0.02279182         46.282222
   "BPMWB.4L8.B1"     "BPMS.2L8.B1"        20056.1919        20144.3364                 1   0.0343082933033                 0        0.03780752       46.30501382
    "BPMS.2L8.B1"    "BPMSW.1L8.B1"        20144.3364        20154.2704                 1   0.0217553584176                 0        0.00794011       46.34282134
   "BPMSW.1L8.B1"    "BPMSW.1R8.B1"        20154.2704        20197.4604                 1    0.451138612939                 0        0.45606152       46.35076145
   "BPMSW.1R8.B1"     "BPMS.2R8.B1"        20197.4604        20207.3944                 1  0.00226552295071                 0        0.00615058       46.80682297
    "BPMS.2R8.B1"    "BPMSX.4R8.B1"        20207.3944        20245.3059                 1   0.0107239514624                 0        0.01355331       46.81297355
   "BPMSX.4R8.B1"    "BPMWB.4R8.B1"        20245.3059        20295.4629                 1   0.0238671312484                 0        0.02596852       46.82652686
   "BPMWB.4R8.B1"    "BPMYB.4R8.B1"        20295.4629        20319.9304                 1   0.0197119466056                 0        0.01435506       46.85249538
   "BPMYB.4R8.B1"    "BPMYB.5R8.B1"        20319.9304        20340.5074                 1   0.0207185529275                 0         0.0272403       46.86685044
   "BPMYB.5R8.B1"      "BPM.6R8.B1"        20340.5074        20424.6154                 1    0.365190027827                 0        0.35527844       46.89409074
     "BPM.6R8.B1"    "BPM_A.7R8.B1"        20424.6154        20446.8554                 1    0.039012029833                 0        0.04274936       47.24936918
   "BPM_A.7R8.B1"      "BPM.8R8.B1"        20446.8554       20488.29241                 1   0.0975583654901                 0        0.10049854       47.29211854
     "BPM.8R8.B1"      "BPM.9R8.B1"       20488.29241       20527.35742                 1     0.13644685897                 0        0.14341936       47.39261708
     "BPM.9R8.B1"     "BPM.10R8.B1"       20527.35742       20567.82043                 1    0.198789412287                 0        0.18954071       47.53603644
    "BPM.10R8.B1"     "BPM.11R8.B1"       20567.82043       20619.65914                 1    0.102893463325                 0        0.09884966       47.72557715
    "BPM.11R8.B1"     "BPM.12R8.B1"       20619.65914       20674.38266                 1    0.130167043682                 0        0.13459909       47.82442681
    "BPM.12R8.B1"     "BPM.13R8.B1"       20674.38266       20727.83117                 1    0.112053235572                 0        0.11738701        47.9590259
    "BPM.13R8.B1"     "BPM.14R8.B1"       20727.83117       20781.27969                 1    0.141601744786                 0        0.13615234       48.07641291
    "BPM.14R8.B1"     "BPM.15R8.B1"       20781.27969       20834.72821                 1    0.109732038115                 0        0.11383551       48.21256525
    "BPM.15R8.B1"     "BPM.16R8.B1"       20834.72821       20888.17672                 1    0.148736285329                 0        0.13615113       48.32640076
    "BPM.16R8.B1"     "BPM.17R8.B1"       20888.17672       20941.62524                 1    0.107130113078                 0        0.11383554       48.46255189
    "BPM.17R8.B1"     "BPM.18R8.B1"       20941.62524       20995.07375                 1    0.141675459107                 0         0.1361483       48.57638743
    "BPM.18R8.B1"     "BPM.19R8.B1"       20995.07375       21048.52227                 1    0.108239077802                 0        0.11383552       48.71253573
    "BPM.19R8.B1"     "BPM.20R8.B1"       21048.52227       21101.97079                 1     0.14547640636                 0        0.13615113       48.82637125
    "BPM.20R8.B1"     "BPM.21R8.B1"       21101.97079        21155.4193                 1    0.115121100852                 0        0.11383553       48.96252238
    "BPM.21R8.B1"     "BPM.22R8.B1"        21155.4193       21208.86782                 1    0.142715969026                 0        0.13614831       49.07635791
    "BPM.22R8.B1"     "BPM.23R8.B1"       21208.86782       21262.31633                 1    0.106209615777                 0        0.11383366       49.21250622
    "BPM.23R8.B1"     "BPM.24R8.B1"       21262.31633       21315.76485                 1     0.13887067423                 0        0.13614743       49.32633988
    "BPM.24R8.B1"     "BPM.25R8.B1"       21315.76485       21369.21337                 1    0.112484336614                 0        0.11383455       49.46248731
    "BPM.25R8.B1"     "BPM.26R8.B1"       21369.21337       21422.66188                 1    0.134876705202                 0         0.1361483       49.57632186
    "BPM.26R8.B1"     "BPM.30R8.B1"       21422.66188       21636.45594                 1    0.498831733444                 0        0.49996395       49.71247016
    "BPM.30R8.B1"     "BPM.31R8.B1"       21636.45594       21689.90446                 1    0.107815638093                 0        0.11383366       50.21243411
    "BPM.31R8.B1"     "BPM.32R8.B1"       21689.90446       21743.35298                 1     0.14042043504                 0        0.13614743       50.32626777
