@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/work/o/omc/anaconda/bin/python '/afs/cern.ch/work/e/efol/public/Beta-Beat.src/GetLLM/GetLLM.py' '--accel=LHCB1' '--model=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/models/LHCB1/Multiturn-model_40cm_2041/twiss.dat' '--files=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Measurements/Beam1@Turn@2017_09_11@19_02_33_250_onlydbscan/Beam1@Turn@2017_09_11@19_02_33_250_onlydbscan.sdds' '--output=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Results/40cm_cleaned_arcs_with_dbscan_only' '--tbtana=SUSSIX' '--bpmu=mm' '--lhcphase=1' '--errordefs=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/models/LHCB1/Multiturn-model_40cm_2041/error_deff.txt'"
@ CWD %s "/home/efol/Workspaces/Accsoft-Eclipse-Pro/lhc-app-beta-beating"
@ Date %s "21. December 2017, 13:48:45"
@ Q1 %le 0.299858916597
@ MUX %le 0.0
@ Q2 %le 0.33142165071
@ MUY %le 0.0
@ FILES %s "/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Measurements/Beam1@Turn@2017_09_11@19_02_33_250_onlydbscan/Beam1@Turn@2017_09_11@19_02_33_250_onlydbscan.sdds.liny"
*            NAME             NAME2                 S                S1             COUNT            PHASEY            STDPHY            PHYMDL            MUYMDL
$              %s                %s               %le               %le               %le               %le               %le               %le               %le
     "BPM.9L5.B1"      "BPM.8L5.B1"       9841.817628       9882.280639                 1    0.138135320844                 0        0.12857291       21.42526921
     "BPM.8L5.B1"     "BPMR.7L5.B1"       9882.280639       9921.346649                 1    0.245328247402                 0        0.25451126       21.55384212
    "BPMR.7L5.B1"      "BPM.6L5.B1"       9921.346649       9958.240649                 1     0.12119590861                 0         0.1397206       21.80835338
     "BPM.6L5.B1"     "BPMR.5L5.B1"       9958.240649       9990.140649                 1    0.312218383776                 0        0.29411056       21.94807398
    "BPMR.5L5.B1"    "BPMYA.4L5.B1"       9990.140649       10017.54665                 1    0.024587800655                 0        0.02057448       22.24218454
   "BPMYA.4L5.B1"    "BPMWB.4L5.B1"       10017.54665       10038.68115                 1    0.003787580336                 0         0.0063433       22.26275902
   "BPMWB.4L5.B1"    "BPMSY.4L5.B1"       10038.68115       10131.46115                 1    0.006261422438                 0        0.00737118       22.26910232
   "BPMSY.4L5.B1"     "BPMS.2L5.B1"       10131.46115       10158.24665                 1     0.00272583038                 0        0.00170478        22.2764735
    "BPMS.2L5.B1"    "BPMSW.1L5.B1"       10158.24665       10168.21165                 1    0.000876722942                 0        0.00110745       22.27817828
   "BPMSW.1L5.B1"    "BPMSW.1R5.B1"       10168.21165       10211.33965                 1     0.49517423958                 0        0.49393255       22.27928573
   "BPMSW.1R5.B1"     "BPMS.2R5.B1"       10211.33965       10221.30465                 1     0.00625156384                 0 0.000857590000003       22.77321828
    "BPMS.2R5.B1"    "BPMSY.4R5.B1"       10221.30465       10248.09015                 1    0.994155916616                 0        0.00117193       22.77407587
   "BPMSY.4R5.B1"    "BPMWB.4R5.B1"       10248.09015       10340.87015                 1      0.0089767067                 0        0.00842243        22.7752478
   "BPMWB.4R5.B1"    "BPMYA.4R5.B1"       10340.87015       10362.00265                 1    0.001363032326                 0        0.00290512       22.78367023
   "BPMYA.4R5.B1"      "BPM.5R5.B1"       10362.00265       10383.12065                 1    0.006785670605                 0        0.00456048       22.78657535
     "BPM.5R5.B1"     "BPMR.6R5.B1"       10383.12065       10415.02065                 1    0.018358187296                 0        0.01625195       22.79113583
    "BPMR.6R5.B1"    "BPM_A.7R5.B1"       10415.02065       10449.03465                 1   0.0964408573408                 0        0.09367413       22.80738778
   "BPM_A.7R5.B1"      "BPM.8R5.B1"       10449.03465       10490.47364                 1    0.202580807854                 0        0.20916798       22.90106191
     "BPM.8R5.B1"      "BPM.9R5.B1"       10490.47364       10529.54063                 1    0.074683970552                 0        0.07410356       23.11022989
     "BPM.9R5.B1"     "BPM.10R5.B1"       10529.54063       10570.00562                 1     0.08867995732                 0        0.08919781       23.18433345
    "BPM.10R5.B1"     "BPM.11R5.B1"       10570.00562       10622.78831                 1    0.112285034368                 0        0.12471334       23.27353126
    "BPM.11R5.B1"     "BPM.12R5.B1"       10622.78831       10677.51479                 1    0.163583024616                 0        0.15062858        23.3982446
    "BPM.12R5.B1"     "BPM.13R5.B1"       10677.51479       10730.96627                 1    0.111821138874                 0        0.10623819       23.54887318
    "BPM.13R5.B1"     "BPM.14R5.B1"       10730.96627       10784.41776                 1    0.125599379065                 0        0.13246129       23.65511137
    "BPM.14R5.B1"     "BPM.15R5.B1"       10784.41776       10837.86924                 1    0.124423290108                 0        0.12236673       23.78757266
    "BPM.15R5.B1"     "BPM.16R5.B1"       10837.86924       10891.32073                 1     0.14308402599                 0        0.13941624       23.90993939
    "BPM.16R5.B1"     "BPM.17R5.B1"       10891.32073       10944.77221                 1    0.107453386478                 0        0.10574474       24.04935563
    "BPM.17R5.B1"     "BPM.18R5.B1"       10944.77221        10998.2237                 1    0.128836092625                 0        0.13245929       24.15510037
    "BPM.18R5.B1"     "BPM.19R5.B1"        10998.2237       11051.67518                 1     0.12618553534                 0        0.12236619       24.28755966
    "BPM.19R5.B1"     "BPM.20R5.B1"       11051.67518       11105.12666                 1    0.141575420731                 0        0.13941781       24.40992585
    "BPM.20R5.B1"     "BPM.21R5.B1"       11105.12666       11158.57815                 1     0.09686911286                 0        0.10574515       24.54934366
    "BPM.21R5.B1"     "BPM.22R5.B1"       11158.57815       11212.02963                 1    0.139921655142                 0        0.13245785       24.65508881
    "BPM.22R5.B1"     "BPM.23R5.B1"       11212.02963       11265.48112                 1    0.127982127627                 0        0.12237105       24.78754666
    "BPM.23R5.B1"     "BPM.24R5.B1"       11265.48112        11318.9326                 1    0.138042356873                 0         0.1394256       24.90991771
    "BPM.24R5.B1"     "BPM.25R5.B1"        11318.9326       11372.38408                 1    0.108206652103                 0         0.1057455       25.04934331
    "BPM.25R5.B1"     "BPM.26R5.B1"       11372.38408       11425.83557                 1    0.126961567792                 0        0.13245785       25.15508881
    "BPM.26R5.B1"     "BPM.27R5.B1"       11425.83557       11479.28705                 1      0.1273285883                 0        0.12237105       25.28754666
    "BPM.27R5.B1"     "BPM.28R5.B1"       11479.28705       11532.73854                 1     0.13391257069                 0         0.1394256       25.40991771
    "BPM.28R5.B1"     "BPM.29R5.B1"       11532.73854       11586.19002                 1     0.10396339998                 0         0.1057455       25.54934331
    "BPM.29R5.B1"     "BPM.30R5.B1"       11586.19002        11639.6415                 1    0.139000789689                 0        0.13245785       25.65508881
    "BPM.30R5.B1"     "BPM.31R5.B1"        11639.6415       11693.09299                 1    0.116652864547                 0        0.12237105       25.78754666
    "BPM.31R5.B1"     "BPM.32R5.B1"       11693.09299       11746.54447                 1    0.136501421891                 0         0.1394256       25.90991771
    "BPM.32R5.B1"     "BPM.33R5.B1"       11746.54447       11799.99596                 1    0.108868777905                 0         0.1057455       26.04934331
    "BPM.33R5.B1"     "BPM.34R5.B1"       11799.99596       11853.44744                 1    0.132590921643                 0        0.13245785       26.15508881
    "BPM.34R5.B1"     "BPM.33L6.B1"       11853.44744       11906.89893                 1     0.11655839764                 0        0.12237105       26.28754666
    "BPM.33L6.B1"     "BPM.32L6.B1"       11906.89893       11960.35041                 1    0.138617488421                 0         0.1394256       26.40991771
    "BPM.32L6.B1"     "BPM.31L6.B1"       11960.35041       12013.80189                 1    0.108557941809                 0         0.1057455       26.54934331
    "BPM.31L6.B1"     "BPM.30L6.B1"       12013.80189       12067.25338                 1    0.134052809461                 0        0.13245785       26.65508881
    "BPM.30L6.B1"     "BPM.29L6.B1"       12067.25338       12120.70486                 1    0.129479347887                 0        0.12237105       26.78754666
    "BPM.29L6.B1"     "BPM.28L6.B1"       12120.70486       12174.15635                 1    0.132166020387                 0         0.1394256       26.90991771
    "BPM.28L6.B1"     "BPM.27L6.B1"       12174.15635       12227.60783                 1    0.098943517318                 0         0.1057455       27.04934331
    "BPM.27L6.B1"     "BPM.26L6.B1"       12227.60783       12281.05931                 1    0.133650038512                 0        0.13245785       27.15508881
    "BPM.26L6.B1"     "BPM.25L6.B1"       12281.05931        12334.5108                 1    0.124569522808                 0        0.12237105       27.28754666
    "BPM.25L6.B1"     "BPM.24L6.B1"        12334.5108       12387.96228                 1    0.138414064039                 0         0.1394256       27.40991771
    "BPM.24L6.B1"     "BPM.23L6.B1"       12387.96228       12441.41377                 1     0.08584622099                 0         0.1057455       27.54934331
    "BPM.23L6.B1"     "BPM.22L6.B1"       12441.41377       12494.86525                 1    0.154439431486                 0        0.13245785       27.65508881
    "BPM.22L6.B1"     "BPM.21L6.B1"       12494.86525       12548.31673                 1    0.124151323904                 0        0.12237105       27.78754666
    "BPM.21L6.B1"     "BPM.20L6.B1"       12548.31673       12601.76822                 1    0.135569762029                 0        0.13942517       27.90991771
    "BPM.20L6.B1"     "BPM.19L6.B1"       12601.76822        12655.2197                 1    0.100455275877                 0        0.10574058       28.04934288
    "BPM.19L6.B1"     "BPM.18L6.B1"        12655.2197       12708.67119                 1    0.140011587807                 0         0.1324502       28.15508346
    "BPM.18L6.B1"     "BPM.17L6.B1"       12708.67119       12762.12267                 1    0.121227563948                 0        0.12237051       28.28753366
    "BPM.17L6.B1"     "BPM.16L6.B1"       12762.12267       12815.57415                 1    0.145241849799                 0        0.13942673       28.40990417
    "BPM.16L6.B1"     "BPM.15L6.B1"       12815.57415       12869.02564                 1     0.08691227271                 0        0.10574101        28.5493309
    "BPM.15L6.B1"     "BPM.14L6.B1"       12869.02564       12922.47712                 1     0.15268880625                 0        0.13244875       28.65507191
    "BPM.14L6.B1"     "BPM.13L6.B1"       12922.47712       12975.92861                 1    0.126752539802                 0        0.12236997       28.78752066
    "BPM.13L6.B1"     "BPM.12L6.B1"       12975.92861       13029.38009                 1    0.134071284748                 0        0.13912818       28.90989063
    "BPM.12L6.B1"     "BPM.11L6.B1"       13029.38009       13082.83158                 1    0.116301783455                 0        0.11782106       29.04901881
    "BPM.11L6.B1"     "BPM.10L6.B1"       13082.83158       13134.67226                 1    0.147657947658                 0         0.1451801       29.16683987
    "BPM.10L6.B1"      "BPM.9L6.B1"       13134.67226       13173.73925                 1    0.121586985087                 0        0.12235248       29.31201997
     "BPM.9L6.B1"      "BPM.8L6.B1"       13173.73925       13214.20424                 1    0.213348128299                 0        0.21919539       29.43437245
     "BPM.8L6.B1"    "BPMYA.5L6.B1"       13214.20424       13311.29423                 1    0.098093232923                 0        0.09753768       29.65356784
   "BPMYA.5L6.B1"    "BPMYB.4L6.B1"       13311.29423       13347.69423                 1    0.024265719385                 0        0.01915679       29.75110552
   "BPMYB.4L6.B1"    "BPMSE.4L6.B1"       13347.69423       13476.94473                 1    0.039991538285                 0        0.05369662       29.77026231
   "BPMSE.4L6.B1"    "BPMSA.4R6.B1"       13476.94473       13568.51473                 1    0.086361372998                 0        0.09071953       29.82395893
   "BPMSA.4R6.B1"    "BPMYA.4R6.B1"       13568.51473       13691.29423                 1    0.163170182045                 0         0.1464753       29.91467846
   "BPMYA.4R6.B1"    "BPMYB.5R6.B1"       13691.29423       13727.69423                 1   0.0163955846691                 0        0.01695575       30.06115376
   "BPMYB.5R6.B1"      "BPM.8R6.B1"       13727.69423       13823.42122                 1    0.124090918902                 0        0.13262148       30.07810951
     "BPM.8R6.B1"     "BPM.10R6.B1"       13823.42122        13902.9532                 1     0.27791096281                 0        0.27997085       30.21073099
    "BPM.10R6.B1"     "BPM.11R6.B1"        13902.9532       13954.79389                 1    0.143485462958                 0        0.14005024       30.49070184
    "BPM.11R6.B1"     "BPM.12R6.B1"       13954.79389       14009.52037                 1    0.103241144202                 0        0.10720018       30.63075208
    "BPM.12R6.B1"     "BPM.13R6.B1"       14009.52037       14062.97186                 1    0.147437021634                 0        0.14188145       30.73795226
    "BPM.13R6.B1"     "BPM.14R6.B1"       14062.97186       14116.42334                 1    0.121605553525                 0        0.12441094       30.87983371
    "BPM.14R6.B1"     "BPM.15R6.B1"       14116.42334       14169.87483                 1     0.13368445488                 0        0.13132624       31.00424465
    "BPM.15R6.B1"     "BPM.16R6.B1"       14169.87483       14223.32631                 1    0.115789247737                 0        0.11222769       31.13557089
    "BPM.16R6.B1"     "BPM.17R6.B1"       14223.32631       14276.77779                 1    0.155677756886                 0        0.15397951       31.24779858
    "BPM.17R6.B1"     "BPM.19R6.B1"       14276.77779       14383.68076                 1    0.251397714925                 0        0.25187916       31.40177809
    "BPM.19R6.B1"     "BPM.20R6.B1"       14383.68076       14437.13225                 1    0.116585428926                 0        0.11466898       31.65365725
    "BPM.20R6.B1"     "BPM.21R6.B1"       14437.13225       14490.58373                 1    0.159347853255                 0        0.15512816       31.76832623
    "BPM.21R6.B1"     "BPM.22R6.B1"       14490.58373       14544.03522                 1    0.110570588616                 0        0.11898418       31.92345439
    "BPM.22R6.B1"     "BPM.23R6.B1"       14544.03522        14597.4867                 1    0.140568250944                 0        0.13018278       32.04243857
    "BPM.23R6.B1"     "BPM.24R6.B1"        14597.4867       14650.93818                 1    0.107785286602                 0        0.11405998       32.17262135
    "BPM.24R6.B1"     "BPM.25R6.B1"       14650.93818       14704.38967                 1    0.152645638702                 0        0.15039801       32.28668133
    "BPM.25R6.B1"     "BPM.26R6.B1"       14704.38967       14757.84115                 1    0.123490304236                 0        0.11754618       32.43707934
    "BPM.26R6.B1"     "BPM.27R6.B1"       14757.84115       14811.29264                 1    0.123766798816                 0        0.12989237       32.55462552
    "BPM.27R6.B1"     "BPM.29R6.B1"       14811.29264        14918.1956                 1    0.265595606343                 0        0.26606263       32.68451789
    "BPM.29R6.B1"     "BPM.30R6.B1"        14918.1956       14971.64709                 1    0.117164813666                 0        0.11610066       32.95058052
    "BPM.30R6.B1"     "BPM.31R6.B1"       14971.64709       15025.09857                 1    0.129779505122                 0        0.12983834       33.06668118
    "BPM.31R6.B1"     "BPM.33R6.B1"       15025.09857       15132.00154                 1    0.264649060777                 0        0.26741886       33.19651952
    "BPM.33R6.B1"     "BPM.34R6.B1"       15132.00154       15185.45302                 1    0.114491435762                 0        0.11468473       33.46393838
    "BPM.34R6.B1"     "BPM.33L7.B1"       15185.45302       15238.90451                 1     0.12586095221                 0        0.13002161       33.57862311
    "BPM.33L7.B1"     "BPM.32L7.B1"       15238.90451       15292.35599                 1    0.119869562252                 0        0.11833352       33.70864472
    "BPM.32L7.B1"     "BPM.31L7.B1"       15292.35599       15345.80748                 1    0.152238733222                 0        0.15015976       33.82697824
    "BPM.31L7.B1"     "BPM.30L7.B1"       15345.80748       15399.25896                 1    0.100008456919                 0        0.11333277         33.977138
    "BPM.30L7.B1"     "BPM.29L7.B1"       15399.25896       15452.71045                 1    0.142009182535                 0        0.13043904       34.09047077
    "BPM.29L7.B1"     "BPM.28L7.B1"       15452.71045       15506.16193                 1    0.111957467775                 0        0.11975067       34.22090981
    "BPM.28L7.B1"     "BPM.27L7.B1"       15506.16193       15559.61341                 1    0.155834163355                 0        0.14950906       34.34066048
    "BPM.27L7.B1"     "BPM.26L7.B1"       15559.61341        15613.0649                 1    0.117765752028                 0        0.11207559       34.49016954
    "BPM.26L7.B1"     "BPM.25L7.B1"        15613.0649       15666.51638                 1    0.125081673375                 0        0.13108331       34.60224513
    "BPM.25L7.B1"     "BPM.24L7.B1"       15666.51638       15719.96787                 1    0.125175158615                 0        0.12109896       34.73332844
    "BPM.24L7.B1"     "BPM.23L7.B1"       15719.96787       15773.41935                 1    0.139981659767                 0        0.14860074        34.8544274
    "BPM.23L7.B1"     "BPM.22L7.B1"       15773.41935       15826.87083                 1    0.116827713583                 0         0.1109401       35.00302814
    "BPM.22L7.B1"     "BPM.21L7.B1"       15826.87083       15880.32232                 1    0.131150066849                 0        0.13194287       35.11396824
    "BPM.21L7.B1"     "BPM.20L7.B1"       15880.32232        15933.7738                 1    0.123279723663                 0          0.126458       35.24591111
    "BPM.20L7.B1"     "BPM.19L7.B1"        15933.7738       15987.22529                 1    0.158423100181                 0        0.15086847       35.37236911
    "BPM.19L7.B1"     "BPM.18L7.B1"       15987.22529       16040.67677                 1    0.107009772494                 0        0.10853916       35.52323758
    "BPM.18L7.B1"     "BPM.17L7.B1"       16040.67677       16094.12825                 1    0.135757090111                 0        0.13431336       35.63177674
    "BPM.17L7.B1"     "BPM.16L7.B1"       16094.12825       16147.57974                 1    0.122764351155                 0         0.1284802        35.7660901
    "BPM.16L7.B1"     "BPM.15L7.B1"       16147.57974       16201.03122                 1    0.156398079359                 0        0.14779287        35.8945703
    "BPM.15L7.B1"     "BPM.14L7.B1"       16201.03122       16254.48271                 1    0.105934522755                 0        0.10726396       36.04236317
    "BPM.14L7.B1"     "BPM.13L7.B1"       16254.48271       16307.93419                 1    0.133395114471                 0        0.13719493       36.14962713
    "BPM.13L7.B1"     "BPM.12L7.B1"       16307.93419       16361.38567                 1    0.124640303361                 0        0.11714293       36.28682206
    "BPM.12L7.B1"     "BPM.11L7.B1"       16361.38567       16414.83716                 1     0.12881085935                 0         0.1310803       36.40396499
    "BPM.11L7.B1"     "BPM.10L7.B1"       16414.83716       16467.61985                 1    0.092312861639                 0        0.08620031       36.53504529
    "BPM.10L7.B1"      "BPM.9L7.B1"       16467.61985       16506.68684                 1    0.067500414225                 0        0.07387428        36.6212456
     "BPM.9L7.B1"      "BPM.7L7.B1"       16506.68684       16586.21782                 1    0.132599091715                 0        0.13928522       36.69511988
     "BPM.7L7.B1"      "BPM.6L7.B1"       16586.21782       16621.03582                 1   0.0757567178102                 0        0.07136823        36.8344051
     "BPM.6L7.B1"    "BPMWC.6L7.B1"       16621.03582       16633.13832                 1   0.0352007024395                 0        0.04459021       36.90577333
   "BPMWC.6L7.B1"    "BPMWE.5L7.B1"       16633.13832       16710.19232                 1    0.115055968523                 0          0.106047       36.95036354
   "BPMWE.5L7.B1"     "BPMW.5L7.B1"       16710.19232       16733.39732                 1   0.0169729480397                 0        0.01081959       37.05641054
    "BPMW.5L7.B1"    "BPMWE.4L7.B1"       16733.39732       16768.48232                 1   0.0205850766426                 0        0.03215925       37.06723013
   "BPMWE.4L7.B1"     "BPMW.4L7.B1"       16768.48232       16796.58732                 1    0.089420245929                 0        0.06524804       37.09938938
    "BPMW.4L7.B1"     "BPMW.4R7.B1"       16796.58732       16912.63432                 1    0.127481426549                 0        0.14899925       37.16463742
    "BPMW.4R7.B1"    "BPMWE.4R7.B1"       16912.63432       16940.73932                 1    0.009031278923                 0         0.0128017       37.31363667
   "BPMWE.4R7.B1"     "BPMW.5R7.B1"       16940.73932       16975.82432                 1    0.035434055318                 0        0.03532237       37.32643837
    "BPMW.5R7.B1"    "BPMWE.5R7.B1"       16975.82432       16999.02932                 1    0.073775684813                 0         0.0664054       37.36176074
   "BPMWE.5R7.B1"     "BPMR.6R7.B1"       16999.02932       17078.24482                 1    0.163766366996                 0        0.17111193       37.42816614
    "BPMR.6R7.B1"    "BPM_A.7R7.B1"       17078.24482       17116.28082                 1    0.069892637585                 0        0.05206266       37.59927807
   "BPM_A.7R7.B1"      "BPM.8R7.B1"       17116.28082       17155.34681                 1    0.063416303987                 0        0.07676608       37.65134073
     "BPM.8R7.B1"      "BPM.9R7.B1"       17155.34681        17194.4138                 1    0.082287039493                 0        0.08049591       37.72810681
     "BPM.9R7.B1"     "BPM.10R7.B1"        17194.4138       17234.87878                 1   0.0896543673528                 0        0.09221566       37.80860272
    "BPM.10R7.B1"     "BPM.11R7.B1"       17234.87878       17287.66147                 1     0.10825897723                 0        0.11392944       37.90081838
    "BPM.11R7.B1"     "BPM.12R7.B1"       17287.66147       17342.38796                 1    0.130672439606                 0        0.12878492       38.01474782
    "BPM.12R7.B1"     "BPM.13R7.B1"       17342.38796       17395.83944                 1    0.117335938091                 0        0.11134612       38.14353274
    "BPM.13R7.B1"     "BPM.14R7.B1"       17395.83944       17449.29093                 1     0.14122098182                 0        0.14769402       38.25487886
    "BPM.14R7.B1"     "BPM.15R7.B1"       17449.29093       17502.74241                 1    0.124916750937                 0        0.12369269       38.40257288
    "BPM.15R7.B1"     "BPM.16R7.B1"       17502.74241       17556.19389                 1    0.140191867326                 0         0.1355135       38.52626557
    "BPM.16R7.B1"     "BPM.17R7.B1"       17556.19389       17609.64538                 1    0.101399582608                 0        0.11281378       38.66177907
    "BPM.17R7.B1"     "BPM.18R7.B1"       17609.64538       17663.09686                 1    0.157375341529                 0        0.14935877       38.77459285
    "BPM.18R7.B1"     "BPM.19R7.B1"       17663.09686       17716.54835                 1    0.122251311126                 0        0.12209455       38.92395162
    "BPM.19R7.B1"     "BPM.20R7.B1"       17716.54835       17769.99983                 1    0.139419790555                 0        0.13426457       39.04604617
    "BPM.20R7.B1"     "BPM.21R7.B1"       17769.99983       17823.45131                 1    0.115010866985                 0        0.11435793       39.18031074
    "BPM.21R7.B1"     "BPM.22R7.B1"       17823.45131        17876.9028                 1    0.146617971384                 0        0.15055757       39.29466867
    "BPM.22R7.B1"     "BPM.23R7.B1"        17876.9028       17930.35428                 1    0.119074246458                 0        0.11667512       39.44522624
    "BPM.23R7.B1"     "BPM.24R7.B1"       17930.35428       17983.80577                 1    0.128723400466                 0         0.1298344       39.56190136
    "BPM.24R7.B1"     "BPM.25R7.B1"       17983.80577       18037.25725                 1      0.1100775595                 0        0.11631192       39.69173576
    "BPM.25R7.B1"     "BPM.26R7.B1"       18037.25725       18090.70874                 1    0.155449841376                 0        0.15059538       39.80804768
    "BPM.26R7.B1"     "BPM.27R7.B1"       18090.70874       18144.16022                 1    0.202991309037                 0        0.11524353       39.95864306
    "BPM.27R7.B1"     "BPM.28R7.B1"       18144.16022        18197.6117                 1    0.044083567641                 0        0.12992325       40.07388659
    "BPM.28R7.B1"     "BPM.29R7.B1"        18197.6117       18251.06319                 1    0.115174156836                 0        0.11775826       40.20380984
    "BPM.29R7.B1"     "BPM.30R7.B1"       18251.06319       18304.51467                 1     0.15172722649                 0        0.15033894        40.3215681
    "BPM.30R7.B1"     "BPM.31R7.B1"       18304.51467       18357.96616                 1    0.109612822373                 0        0.11386259       40.47190704
    "BPM.31R7.B1"     "BPM.32R7.B1"       18357.96616       18411.41764                 1    0.133098844752                 0        0.13024793       40.58576963
    "BPM.32R7.B1"     "BPM.33R7.B1"       18411.41764       18464.86912                 1    0.115185004157                 0        0.11919123       40.71601756
    "BPM.33R7.B1"     "BPM.34R7.B1"       18464.86912       18518.32061                 1    0.153298242007                 0        0.14979751       40.83520879
    "BPM.34R7.B1"     "BPM.33L8.B1"       18518.32061       18571.77209                 1    0.113580940302                 0        0.11256458        40.9850063
    "BPM.33L8.B1"     "BPM.32L8.B1"       18571.77209       18625.22358                 1    0.129619068629                 0        0.13080281       41.09757088
    "BPM.32L8.B1"     "BPM.31L8.B1"       18625.22358       18678.67506                 1    0.122000047901                 0        0.12057133       41.22837369
    "BPM.31L8.B1"     "BPM.30L8.B1"       18678.67506       18732.12654                 1    0.146650519227                 0        0.14898901       41.34894502
    "BPM.30L8.B1"     "BPM.29L8.B1"       18732.12654       18785.57803                 1    0.120172180452                 0        0.11137797       41.49793403
    "BPM.29L8.B1"     "BPM.28L8.B1"       18785.57803       18839.02951                 1     0.12023568243                 0        0.13157804         41.609312
    "BPM.28L8.B1"     "BPM.27L8.B1"       18839.02951         18892.481                 1    0.125890974862                 0        0.12185847       41.74089004
    "BPM.27L8.B1"     "BPM.26L8.B1"         18892.481       18945.93248                 1    0.146210249103                 0        0.14793977       41.86274851
    "BPM.26L8.B1"     "BPM.25L8.B1"       18945.93248       18999.38397                 1    0.110396397963                 0        0.11032724       42.01068828
    "BPM.25L8.B1"     "BPM.24L8.B1"       18999.38397       19052.83545                 1    0.138422471462                 0        0.13255943       42.12101552
    "BPM.24L8.B1"     "BPM.23L8.B1"       19052.83545       19106.28693                 1     0.11467794856                 0        0.12301344       42.25357495
    "BPM.23L8.B1"     "BPM.22L8.B1"       19106.28693       19159.73842                 1    0.151359430876                 0        0.14668332       42.37658839
    "BPM.22L8.B1"     "BPM.21L8.B1"       19159.73842        19213.1899                 1    0.105298334253                 0        0.10943277       42.52327171
    "BPM.21L8.B1"     "BPM.20L8.B1"        19213.1899       19266.64139                 1    0.137990144232                 0        0.13302605       42.63270448
    "BPM.20L8.B1"     "BPM.19L8.B1"       19266.64139       19320.09287                 1      0.1378103632                 0        0.12749786       42.76573053
    "BPM.19L8.B1"     "BPM.18L8.B1"       19320.09287       19373.54435                 1    0.140006885853                 0        0.14942873       42.89322839
    "BPM.18L8.B1"     "BPM.17L8.B1"       19373.54435       19426.99584                 1    0.112567352895                 0        0.10786456       43.04265712
    "BPM.17L8.B1"     "BPM.16L8.B1"       19426.99584       19480.44732                 1    0.131753568508                 0        0.13565564       43.15052168
    "BPM.16L8.B1"     "BPM.15L8.B1"       19480.44732       19533.89881                 1    0.122805032993                 0        0.12919773       43.28617732
    "BPM.15L8.B1"     "BPM.14L8.B1"       19533.89881       19587.35029                 1    0.153553536059                 0        0.14618296       43.41537505
    "BPM.14L8.B1"     "BPM.13L8.B1"       19587.35029       19640.80177                 1    0.096389944971                 0        0.10687621       43.56155801
    "BPM.13L8.B1"     "BPM.12L8.B1"       19640.80177       19694.25326                 1    0.153051132465                 0        0.13862652       43.66843422
    "BPM.12L8.B1"     "BPM.11L8.B1"       19694.25326       19747.70474                 1    0.111522114351                 0        0.12184588       43.80706074
    "BPM.11L8.B1"     "BPM.10L8.B1"       19747.70474       19799.54543                 1    0.139343607504                 0         0.1333263       43.92890662
    "BPM.10L8.B1"      "BPM.9L8.B1"       19799.54543       19838.61242                 1   0.0511529738755                 0         0.0612469       44.06223292
     "BPM.9L8.B1"      "BPM.8L8.B1"       19838.61242       19879.07741                 1    0.091672093666                 0        0.08487702       44.12347982
     "BPM.8L8.B1"      "BPM.7L8.B1"       19879.07741        19918.1454                 1    0.116048192981                 0        0.09873753       44.20835684
     "BPM.7L8.B1"     "BPMR.6L8.B1"        19918.1454        19950.6144                 1    0.123730114882                 0        0.14463116       44.30709437
    "BPMR.6L8.B1"      "BPM.5L8.B1"        19950.6144        20011.0334                 1    0.275380779791                 0        0.27284032       44.45172553
     "BPM.5L8.B1"    "BPMYB.4L8.B1"        20011.0334        20031.8004                 1     0.02676878489                 0        0.02736468       44.72456585
   "BPMYB.4L8.B1"    "BPMWB.4L8.B1"        20031.8004        20056.1919                 1    0.012221035569                 0        0.01445297       44.75193053
   "BPMWB.4L8.B1"    "BPMSX.4L8.B1"        20056.1919        20106.4249                 1    0.031722027941                 0        0.02682004        44.7663835
   "BPMSX.4L8.B1"     "BPMS.2L8.B1"        20106.4249        20144.3364                 1    0.016395839019                 0        0.01424133       44.79320354
    "BPMS.2L8.B1"    "BPMSW.1L8.B1"        20144.3364        20154.2704                 1    0.008051603249                 0         0.0065171       44.80744487
   "BPMSW.1L8.B1"    "BPMSW.1R8.B1"        20154.2704        20197.4604                 1    0.447591168004                 0        0.45423087       44.81396197
   "BPMSW.1R8.B1"     "BPMS.2R8.B1"        20197.4604        20207.3944                 1    0.004265873628                 0        0.00812715       45.26819284
    "BPMS.2R8.B1"    "BPMSX.4R8.B1"        20207.3944        20245.3059                 1     0.01831475812                 0        0.01602474       45.27631999
   "BPMSX.4R8.B1"    "BPMWB.4R8.B1"        20245.3059        20295.4629                 1    0.031159130061                 0        0.02348418       45.29234473
   "BPMWB.4R8.B1"    "BPMYB.4R8.B1"        20295.4629        20319.9304                 1    0.022892072536                 0        0.02448707       45.31582891
