@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/work/o/omc/anaconda/bin/python '/afs/cern.ch/work/e/efol/public/Beta-Beat.src/GetLLM/GetLLM.py' '--accel=LHCB1' '--model=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/models/LHCB1/Multiturn-model_40cm_2041/twiss.dat' '--files=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Measurements/Beam1@Turn@2017_09_11@19_02_33_250_onlydbscan/Beam1@Turn@2017_09_11@19_02_33_250_onlydbscan.sdds' '--output=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Results/40cm_cleaned_arcs_with_dbscan_only' '--tbtana=SUSSIX' '--bpmu=mm' '--lhcphase=1' '--errordefs=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/models/LHCB1/Multiturn-model_40cm_2041/error_deff.txt'"
@ CWD %s "/home/efol/Workspaces/Accsoft-Eclipse-Pro/lhc-app-beta-beating"
@ Date %s "21. December 2017, 13:48:45"
@ Q1 %le 0.309858916597
@ Q2 %le 0.31942165071
@ RMSbetabeat %le 1.87871856889
@ RescalingFactor %le 1.00422852685
@ FILES %s "/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Measurements/Beam1@Turn@2017_09_11@19_02_33_250_onlydbscan/Beam1@Turn@2017_09_11@19_02_33_250_onlydbscan.sdds.linx"
*            NAME                 S             COUNT              BETX           BETXSTD           BETXMDL            MUXMDL           BETXRES        BETXSTDRES
$              %s               %le               %le               %le               %le               %le               %le               %le               %le
    "BPM.34R5.B1"       11853.44744                 1     34.3504302481               0.0       33.48864622       27.24354377     34.4956819647               0.0
    "BPM.33L6.B1"       11906.89893                 1      178.92339203               0.0       171.6909512       27.37970295     179.679974397               0.0
    "BPM.30L6.B1"       12067.25338                 1     33.5292498002               0.0       33.48864622       27.74354377     33.6710291332               0.0
    "BPM.29L6.B1"       12120.70486                 1     185.951436965               0.0       171.6909512       27.87970295     186.737737609               0.0
    "BPM.28L6.B1"       12174.15635                 1     35.1993236954               0.0       33.48909703       27.99354459     35.3481649808               0.0
    "BPM.27L6.B1"       12227.60783                 1     170.847308452               0.0       171.6923727       28.12970177     171.569740883               0.0
    "BPM.26L6.B1"       12281.05931                 1     32.7122314765               0.0       33.48864622       28.24354377     32.8505560256               0.0
    "BPM.25L6.B1"        12334.5108                 1     173.704142091               0.0       171.6909512       28.37970295      174.43865472               0.0
    "BPM.22L6.B1"       12494.86525                 1     32.8562002274               0.0       33.48864622       28.74354377     32.9951335523               0.0
    "BPM.21L6.B1"       12548.31673                 1     179.602772613               0.0       171.6909512       28.87970294      180.36222776               0.0
    "BPM.20L6.B1"       12601.76822                 1     35.7978333004               0.0       33.48819131       28.99354644     35.9492053997               0.0
    "BPM.19L6.B1"        12655.2197                 1     166.566079977               0.0       171.6899869       29.12970732     167.270409118               0.0
    "BPM.18L6.B1"       12708.67119                 1     33.8599361472               0.0        33.4886253       29.24355031     34.0031137963               0.0
    "BPM.17L6.B1"       12762.12267                 1     179.005922511               0.0       171.6909511       29.37970948     179.762853861               0.0
    "BPM.16L6.B1"       12815.57415                 1     32.5839651106               0.0        33.4881913       29.49355298      32.721747282               0.0
    "BPM.15L6.B1"       12869.02564                 1      167.44531822               0.0        171.689987       29.62971385     168.153365244               0.0
    "BPM.14L6.B1"       12922.47712                 1     31.9841797878               0.0       33.48862531       29.74355684     32.1194257508               0.0
    "BPM.13L6.B1"       12975.92861                 1     174.652129459               0.0        171.690951       29.87971602     175.390650678               0.0
    "BPM.12L6.B1"       13029.38009                 1     33.7067817809               0.0       32.85380122       29.99488123     33.8493118127               0.0
    "BPM.11L6.B1"       13082.83158                 1     168.355880332               0.0       177.4262416       30.12992819     169.067777692               0.0
    "BPM.10L6.B1"       13134.67226                 1     26.1716831724               0.0       29.61362466       30.24585235     26.2823508374               0.0
     "BPM.9L6.B1"       13173.73925                 1     134.576661168               0.0       135.2126565       30.36561155     135.145722193               0.0
     "BPM.8L6.B1"       13214.20424                 1     17.6922607491               0.0       18.86386505       30.48833405     17.7670729487               0.0
   "BPMYA.5L6.B1"       13311.29423                 1     530.580530523               0.0       576.8072326        30.7339036     532.824104543               0.0
   "BPMYB.4L6.B1"       13347.69423                 1     204.096789187               0.0       225.3551484       30.74912326     204.959817941               0.0
   "BPMSE.4L6.B1"       13476.94473                 1     144.233470352               0.0       152.5292131       30.87890794     144.843365454               0.0
   "BPMSA.4R6.B1"       13568.51473                 1     238.250534493               0.0       254.5630301       30.95582807     239.257983276               0.0
   "BPMYA.4R6.B1"       13691.29423                 1     509.869907244               0.0       573.8297065       31.00787876     512.025905837               0.0
   "BPMYB.5R6.B1"       13727.69423                 1     112.032564208               0.0       120.7891535       31.02888512     112.506296914               0.0
     "BPM.8R6.B1"       13823.42122                 1      104.81691369               0.0       106.2294544       31.35214226     105.260134824               0.0
    "BPM.10R6.B1"        13902.9532                 1     166.189958374               0.0       167.3166396       31.65352068     166.892697075               0.0
    "BPM.11R6.B1"       13954.79389                 1     36.0521107133               0.0       35.32712386       31.75757036     36.2045580314               0.0
    "BPM.12R6.B1"       14009.52037                 1     170.378260183               0.0       170.4229761       31.89361398     171.098709231               0.0
    "BPM.13R6.B1"       14062.97186                 1     31.4037771843               0.0       32.87662121       32.00924581     31.5365688993               0.0
    "BPM.14R6.B1"       14116.42334                 1     175.208326492               0.0       173.7588578       32.14617605     175.949199605               0.0
    "BPM.15R6.B1"       14169.87483                 1     31.6676968849               0.0       31.52267301       32.26333567     31.8016045915               0.0
    "BPM.16R6.B1"       14223.32631                 1     175.839106495               0.0       174.0748047       32.40416773     176.582646878               0.0
    "BPM.20R6.B1"       14437.13225                 1     177.703903466               0.0       174.5016795       32.91323081     178.455329193               0.0
    "BPM.21R6.B1"       14490.58373                 1     33.9102840852               0.0       32.91478852       33.02703912      34.053674632               0.0
    "BPM.22R6.B1"       14544.03522                 1      183.72858997               0.0       172.9065002       33.16440245     184.505491246               0.0
    "BPM.23R6.B1"        14597.4867                 1     32.2563909772               0.0       32.89954089       33.27890599     32.3927879925               0.0
    "BPM.24R6.B1"       14650.93818                 1     171.466107698               0.0       172.9086952       33.41627076     172.191156739               0.0
    "BPM.25R6.B1"       14704.38967                 1     31.5627216163               0.0       32.90016379       33.53077209     31.6961854321               0.0
    "BPM.26R6.B1"       14757.84115                 1     173.241033404               0.0       172.9064302       33.66813632     173.973587765               0.0
    "BPM.30R6.B1"       14971.64709                 1     180.511470355               0.0       172.9063627       34.17187019     181.274767954               0.0
    "BPM.31R6.B1"       15025.09857                 1     32.5197082775               0.0       32.89955779       34.28637375     32.6572187371               0.0
    "BPM.32R6.B1"       15078.55006                 1     165.490793516               0.0       172.9088301       34.42373839      166.19057578               0.0
    "BPM.33R6.B1"       15132.00154                 1      31.551635121               0.0       32.90014622       34.53823971     31.6850520573               0.0
    "BPM.34R6.B1"       15185.45302                 1     176.918035609               0.0       172.9062979       34.67560406     177.666138273               0.0
    "BPM.33L7.B1"       15238.90451                 1     34.6292865906               0.0       32.89956723       34.79010763     34.7757174587               0.0
    "BPM.32L7.B1"       15292.35599                 1     172.438109384               0.0       172.9088936       34.92747221      173.16726856               0.0
    "BPM.31L7.B1"       15345.80748                 1     31.9673947893               0.0       32.90013647       35.04197353     32.1025697765               0.0
    "BPM.30L7.B1"       15399.25896                 1     174.347656298               0.0       172.9062359       35.17933793     175.084890044               0.0
    "BPM.29L7.B1"       15452.71045                 1      35.234070984               0.0        32.8995773        35.2938415     35.3830591993               0.0
    "BPM.28L7.B1"       15506.16193                 1     173.980320271               0.0       172.9089541       35.43120603     174.716000727               0.0
    "BPM.27L7.B1"       15559.61341                 1     33.7468117354               0.0       32.90012609       35.54570734     33.8895110349               0.0
    "BPM.26L7.B1"        15613.0649                 1      170.30932623               0.0       172.9061768        35.6830718     171.029483789               0.0
    "BPM.25L7.B1"       15666.51638                 1     33.6314105372               0.0       32.89958798       35.79757538     33.7736218596               0.0
    "BPM.24L7.B1"       15719.96787                 1     166.348598803               0.0       172.9090116       35.93493984      167.05200832               0.0
    "BPM.23L7.B1"       15773.41935                 1     33.3409804194               0.0       32.90011511       36.04944115     33.4819636503               0.0
    "BPM.22L7.B1"       15826.87083                 1     171.715959911               0.0       172.9061209       36.18680568     172.442065459               0.0
    "BPM.21L7.B1"       15880.32232                 1     33.6821707083               0.0       32.89959925       36.30130925     33.8245966716               0.0
    "BPM.20L7.B1"        15933.7738                 1     181.148848475               0.0       174.5646964       36.43783228     181.914841244               0.0
    "BPM.19L7.B1"       15987.22529                 1     31.0004375788               0.0       31.52314421       36.55465792     31.1315237615               0.0
    "BPM.18L7.B1"       16040.67677                 1     166.530561143               0.0       173.2832302       36.69593289     167.234740092               0.0
    "BPM.17L7.B1"       16094.12825                 1     33.6742126234               0.0       32.92502084        36.8102053     33.8166049357               0.0
    "BPM.16L7.B1"       16147.57974                 1     188.843570579               0.0        174.119195       36.94689257     189.642100687               0.0
    "BPM.15L7.B1"       16201.03122                 1     29.7725658822               0.0       31.50229455       37.06394951     29.8984599764               0.0
    "BPM.14L7.B1"       16254.48271                 1     171.289982415               0.0        173.731458       37.20503681     172.014286705               0.0
    "BPM.13L7.B1"       16307.93419                 1     33.8901682178               0.0       32.94123056       37.31909572     34.0334737041               0.0
    "BPM.12L7.B1"       16361.38567                 1     163.233285201               0.0       168.3162799       37.45878799      163.92352153               0.0
    "BPM.11L7.B1"       16414.83716                 1     30.4288038792               0.0        31.4156062        37.5785266     30.5574728934               0.0
    "BPM.10L7.B1"       16467.61985                 1     150.401939775               0.0       159.4968211       37.72231549     151.037918415               0.0
     "BPM.9L7.B1"       16506.68684                 1      26.994145319               0.0        25.8352186       37.81597601     27.1082907873               0.0
     "BPM.7L7.B1"       16586.21782                 1     63.7849683018               0.0        67.2066817       38.09126598     64.0546847529               0.0
     "BPM.6L7.B1"       16621.03582                 1     230.419232267               0.0       240.4385357       38.13795827     231.393566177               0.0
   "BPMWC.6L7.B1"       16633.13832                 1     225.045242189               0.0       238.4299536       38.14551791     225.996852038               0.0
   "BPMWE.5L7.B1"       16710.19232                 1     25.8697382659               0.0       28.93132311       38.33464748     25.9791291487               0.0
    "BPMW.5L7.B1"       16733.39732                 1     58.6819983194               0.0       65.83947785       38.43173704     58.9301367249               0.0
   "BPMWE.4L7.B1"       16768.48232                 1     248.865548618               0.0       277.5166264       38.47352541     249.917883273               0.0
    "BPMW.4L7.B1"       16796.58732                 1     321.974356179               0.0       342.5069838       38.48680076     323.335833389               0.0
    "BPMW.4R7.B1"       16912.63432                 1      44.009069045               0.0       45.93433561       38.67484765     44.1951625751               0.0
   "BPMWE.4R7.B1"       16940.73932                 1     386.588747291               0.0       94.10543615       38.75102107     388.223448189               0.0
    "BPMW.5R7.B1"       16975.82432                 1      292.91499472               0.0       309.2923975       38.78398655      294.15359364               0.0
   "BPMWE.5R7.B1"       16999.02932                 1     311.448535833               0.0       349.9894117       38.79440234      312.76550433               0.0
    "BPMR.6R7.B1"       17078.24482                 1     59.1153200374               0.0        59.2828978        38.8870777     59.3652907555               0.0
   "BPM_A.7R7.B1"       17116.28082                 1     127.185350829               0.0        127.874134        38.9671717     127.723157499               0.0
     "BPM.9R7.B1"        17194.4138                 1     109.048666666               0.0       108.6113909       39.28496583     109.509781881               0.0
    "BPM.10R7.B1"       17234.87878                 1     35.7448458308               0.0       34.81349859       39.38460427     35.8959938712               0.0
    "BPM.11R7.B1"       17287.66147                 1     178.805805887               0.0       179.6221878       39.51149712     179.561891038               0.0
    "BPM.12R7.B1"       17342.38796                 1     32.5563038436               0.0       30.98983344       39.63185931     32.6939690486               0.0
    "BPM.13R7.B1"       17395.83944                 1     169.051730285               0.0       171.9742438       39.77544702     169.766570066               0.0
    "BPM.14R7.B1"       17449.29093                 1     32.7158400532               0.0       32.82282969        39.8904541     32.8541798613               0.0
    "BPM.15R7.B1"       17502.74241                 1     172.433919223               0.0       175.4195302       40.02674292      173.16306068               0.0
    "BPM.16R7.B1"       17556.19389                 1     31.9006496555               0.0       31.59138403        40.1430642     32.0355424091               0.0
    "BPM.17R7.B1"       17609.64538                 1     163.453194496               0.0       172.4144417        40.2846197     164.144360718               0.0
    "BPM.18R7.B1"       17663.09686                 1      31.822638852               0.0       32.86554494       40.39936862     31.9572017348               0.0
    "BPM.19R7.B1"       17716.54835                 1     185.393566463               0.0       174.9991676       40.53575831     186.177508136               0.0
    "BPM.20R7.B1"       17769.99983                 1     31.2630501638               0.0       31.55282419        40.6523383     31.3952468109               0.0
    "BPM.21R7.B1"       17823.45131                 1     170.603721914               0.0       172.8432339          40.79377     171.325124333               0.0
    "BPM.22R7.B1"        17876.9028                 1     34.6215441815               0.0        32.8998236       40.90827269     34.7679423107               0.0
    "BPM.23R7.B1"       17930.35428                 1     171.718602187               0.0       172.9077162       41.04563718     172.444718908               0.0
    "BPM.24R7.B1"       17983.80577                 1     33.5156762434               0.0       32.89988454       41.16013951     33.6573981803               0.0
    "BPM.25R7.B1"       18037.25725                 1     172.678486334               0.0       172.9074405       41.29750398      173.40866195               0.0
    "BPM.26R7.B1"       18090.70874                 1      33.449973895               0.0       32.89982464       41.41200654     33.5914180077               0.0
    "BPM.27R7.B1"       18144.16022                 1     179.131491022               0.0       172.9077228       41.54937102     179.888953341               0.0
    "BPM.28R7.B1"        18197.6117                 1     34.9487807305               0.0       32.89988346       41.66387335     35.0965625882               0.0
    "BPM.29R7.B1"       18251.06319                 1     177.497343177               0.0       172.9074341       41.80123782     178.247895459               0.0
    "BPM.30R7.B1"       18304.51467                 1     32.2644004227               0.0       32.89982575       41.91574038     32.4008313062               0.0
    "BPM.31R7.B1"       18357.96616                 1     176.545488741               0.0        172.907729       42.05310486     177.292016081               0.0
    "BPM.32R7.B1"       18411.41764                 1     34.5390179776               0.0       32.89988233       42.16760719     34.6850671425               0.0
    "BPM.33R7.B1"       18464.86912                 1     178.385803133               0.0       172.9074281       42.30497167     179.140112291               0.0
    "BPM.34R7.B1"       18518.32061                 1     32.9389088638               0.0       32.89982691       42.41947423     33.0781919243               0.0
    "BPM.33L8.B1"       18571.77209                 1     173.381919762               0.0       172.9077348       42.55683871     174.115069865               0.0
    "BPM.32L8.B1"       18625.22358                 1     33.8700943768               0.0       32.89988113       42.67134103     34.0133149803               0.0
    "BPM.31L8.B1"       18678.67506                 1     172.414270887               0.0       172.9074224       42.80870552      173.14332926               0.0
    "BPM.30L8.B1"       18732.12654                 1     33.6361973512               0.0       32.89982814       42.92320808     33.7784289149               0.0
    "BPM.29L8.B1"       18785.57803                 1     176.617097895               0.0       172.9077404       43.06057255     177.363928035               0.0
    "BPM.28L8.B1"       18839.02951                 1     33.8039923616               0.0       32.89987987       43.17507487      33.946933451               0.0
    "BPM.27L8.B1"         18892.481                 1     162.710698267               0.0        172.907417       43.31243937     163.398724824               0.0
    "BPM.26L8.B1"       18945.93248                 1      33.935607884               0.0       32.89982943       43.42694193     34.0791055131               0.0
    "BPM.25L8.B1"       18999.38397                 1     182.214864044               0.0       172.9077455       43.56430639     182.985364489               0.0
    "BPM.24L8.B1"       19052.83545                 1     31.3682716188               0.0       32.89987856       43.67880871     31.5009131975               0.0
    "BPM.23L8.B1"       19106.28693                 1     166.878379305               0.0        172.907412       43.81617321     167.584029012               0.0
    "BPM.22L8.B1"       19159.73842                 1     34.0693979266               0.0       32.89983076       43.93067577     34.2134612905               0.0
    "BPM.21L8.B1"        19213.1899                 1     177.071740468               0.0       172.9077504       44.06804023     177.820493077               0.0
    "BPM.20L8.B1"       19266.64139                 1     32.1194446938               0.0       31.52453011        44.1855504     32.2552626282               0.0
    "BPM.19L8.B1"       19320.09287                 1     168.277857313               0.0       174.9181093       44.32590831     168.989424751               0.0
    "BPM.18L8.B1"       19373.54435                 1     34.4252212972               0.0       32.90461086       44.43957341     34.5707892698               0.0
    "BPM.17L8.B1"       19426.99584                 1     169.868404677               0.0       172.4966394       44.57718664     170.586697787               0.0
    "BPM.16L8.B1"       19480.44732                 1     31.8372866237               0.0       31.53886767       44.69483639      31.971911445               0.0
    "BPM.15L8.B1"       19533.89881                 1     170.534894496               0.0       175.3213232       44.83492832     171.256005877               0.0
    "BPM.14L8.B1"       19587.35029                 1     32.7644155209               0.0        32.8858192       44.94847408     32.9029607317               0.0
    "BPM.13L8.B1"       19640.80177                 1     164.977904634               0.0       172.1026377       45.08635444     165.675518133               0.0
    "BPM.12L8.B1"       19694.25326                 1     30.2459140261               0.0       31.37293495       45.20455088     30.3738096857               0.0
    "BPM.11L8.B1"       19747.70474                 1     172.174325897               0.0       172.5250638       45.34663709     172.902369657               0.0
    "BPM.10L8.B1"       19799.54543                 1     39.5294485287               0.0       36.73155567       45.45089375     39.6965998632               0.0
     "BPM.9L8.B1"       19838.61242                 1     116.851216337               0.0       116.6497955       45.56264025     117.345324843               0.0
     "BPM.8L8.B1"       19879.07741                 1     13.9015128842               0.0       14.69965899       45.72432814     13.9602958047               0.0
     "BPM.7L8.B1"        19918.1454                 1     151.282676816               0.0       157.3086004       45.89965505     151.922379677               0.0
    "BPMR.6L8.B1"        19950.6144                 1     14.3711640091               0.0       15.18895857       46.01190509      14.431932862               0.0
     "BPM.5L8.B1"        20011.0334                 1  0.00179323114003               0.0       195.5158164       46.26272826  0.00180081386606               0.0
   "BPMYB.4L8.B1"        20031.8004                 1     138.087181825               0.0       147.7706102         46.282222     138.671087181               0.0
   "BPMWB.4L8.B1"        20056.1919                 1     202.728938454               0.0       227.0523647       46.30501382     203.586183213               0.0
    "BPMS.2L8.B1"        20144.3364                 1     182.211688817               0.0       195.9886869       46.34282134     182.982175835               0.0
   "BPMSW.1L8.B1"        20154.2704                 1     153.008914556               0.0       158.4488479       46.35076145     153.655916859               0.0
   "BPMSW.1R8.B1"        20197.4604                 1     136.229832865               0.0       158.4488681       46.80682297     136.805884371               0.0
    "BPMS.2R8.B1"        20207.3944                 1     510.454924821               0.0       525.7496897       46.81297355     512.613397177               0.0
   "BPMSX.4R8.B1"        20245.3059                 1     289.170491409               0.0        333.385457       46.82652686     290.393256596               0.0
   "BPMWB.4R8.B1"        20295.4629                 1     277.494547048               0.0       285.9696942       46.85249538     278.667940191               0.0
   "BPMYB.4R8.B1"        20319.9304                 1     208.896722358               0.0       223.2398237       46.86685044     209.780047758               0.0
   "BPMYB.5R8.B1"        20340.5074                 1     61.4891003789               0.0       65.38134792       46.89409074     61.7491086909               0.0
     "BPM.6R8.B1"        20424.6154                 1     140.759314491               0.0       141.7589033       47.24936918     141.354519032               0.0
   "BPM_A.7R8.B1"        20446.8554                 1     51.9094175571               0.0       49.54158699       47.29211854      52.128917923               0.0
     "BPM.8R8.B1"       20488.29241                 1     140.633579644               0.0       136.2596583       47.39261708     141.228252511               0.0
     "BPM.9R8.B1"       20527.35742                 1     14.1137305861               0.0       14.60444459       47.53603644     14.1734108749               0.0
    "BPM.10R8.B1"       20567.82043                 1     170.211800097               0.0       171.6500136       47.72557715     170.931545264               0.0
    "BPM.11R8.B1"       20619.65914                 1     37.7690736482               0.0       37.28617047       47.82442681     37.9287811902               0.0
    "BPM.12R8.B1"       20674.38266                 1     165.000902698               0.0       163.8206717        47.9590259     165.698613445               0.0
    "BPM.13R8.B1"       20727.83117                 1      32.057383973               0.0       33.41790804       48.07641291     32.1929394818               0.0
    "BPM.14R8.B1"       20781.27969                 1     166.757175862               0.0       171.6782551       48.21256525     167.462313058               0.0
    "BPM.15R8.B1"       20834.72821                 1      31.191147708               0.0       33.49083193       48.32640076     31.3230403136               0.0
    "BPM.16R8.B1"       20888.17672                 1     161.700668068               0.0        171.675578       48.46255189     162.384423685               0.0
    "BPM.17R8.B1"       20941.62524                 1     35.0417642504               0.0       33.49134296       48.57638743     35.1899392914               0.0
    "BPM.18R8.B1"       20995.07375                 1     162.418104925               0.0       171.6782556       48.71253573     163.104894243               0.0
    "BPM.19R8.B1"       21048.52227                 1     33.7912608669               0.0       33.49083204       48.82637125     33.9341481208               0.0
    "BPM.20R8.B1"       21101.97079                 1     166.788310619               0.0       171.6755775       48.96252238     167.493579468               0.0
    "BPM.21R8.B1"        21155.4193                 1     33.0722186665               0.0       33.49134285       49.07635791     33.2120654311               0.0
    "BPM.22R8.B1"       21208.86782                 1     179.019872466               0.0       171.6782562       49.21250622     179.776862803               0.0
    "BPM.23R8.B1"       21262.31633                 1     33.3677926317               0.0       33.49173786       49.32633988     33.5088892387               0.0
    "BPM.24R8.B1"       21315.76485                 1     168.215473897               0.0       171.6779638       49.46248731     168.926777545               0.0
    "BPM.25R8.B1"       21369.21337                 1     34.4090951557               0.0       33.49136377       49.57632186     34.5545949385               0.0
    "BPM.26R8.B1"       21422.66188                 1     173.997781284               0.0       171.6782558       49.71247016     174.733535574               0.0
    "BPM.30R8.B1"       21636.45594                 1     174.257822341               0.0       171.6782553       50.21243411     174.994676222               0.0
    "BPM.31R8.B1"       21689.90446                 1     35.1640611664               0.0       33.49173786       50.32626777     35.3127533432               0.0
    "BPM.32R8.B1"       21743.35298                 1     181.021913063               0.0       171.6779647        50.4624152     181.787369082               0.0
    "BPM.33R8.B1"       21796.80149                 1     33.8362282951               0.0       33.49136377       50.57624975      33.979305695               0.0
    "BPM.34R8.B1"       21850.25001                 1     176.346651764               0.0       171.6782549       50.71239806     177.092338316               0.0
    "BPM.33L1.B1"       21903.69852                 1     32.6684897253               0.0       33.49173786       50.82623172     32.8066293112               0.0
    "BPM.32L1.B1"       21957.14704                 1     180.996559144               0.0       171.6779651       50.96237915     181.761907954               0.0
    "BPM.31L1.B1"       22010.59556                 1     33.1695270979               0.0       33.49136377        51.0762137     33.3097853338               0.0
    "BPM.30L1.B1"       22064.04407                 1      175.66327319               0.0       171.6782545         51.212362     176.406070057               0.0
    "BPM.29L1.B1"       22117.49259                 1     32.3589862656               0.0       33.49173786       51.32619566     32.4958171079               0.0
    "BPM.28L1.B1"        22170.9411                 1     175.949354105               0.0       171.6779655        51.4623431     176.693360673               0.0
    "BPM.27L1.B1"       22224.38962                 1     34.2764135828               0.0       33.49136377       51.57617765      34.421352318               0.0
    "BPM.26L1.B1"       22277.83814                 1     171.315324671               0.0       171.6782541       51.71232595     172.039736121               0.0
    "BPM.25L1.B1"       22331.28665                 1     35.4043833668               0.0       33.49173786       51.82615961     35.5540917525               0.0
    "BPM.24L1.B1"       22384.73517                 1     181.474233224               0.0        171.677966       51.96230704     182.241601891               0.0
    "BPM.23L1.B1"       22438.18368                 1     35.1728546692               0.0       33.49136377       52.07614159     35.3215840296               0.0
    "BPM.22L1.B1"        22491.6322                 1      173.85506227               0.0       171.6782536        52.2122899     174.590213069               0.0
    "BPM.21L1.B1"       22545.08071                 1     35.5339886846               0.0       33.49173786       52.32612356     35.6842451099               0.0
    "BPM.20L1.B1"       22598.52923                 1     171.816089071               0.0       171.6756212       52.46227218     172.542618017               0.0
    "BPM.19L1.B1"       22651.97775                 1     34.4840490525               0.0       33.49134274       52.57610772     34.6298657799               0.0
    "BPM.18L1.B1"       22705.42626                 1     172.649900738               0.0       171.6782533       52.71225603     173.379955479               0.0
    "BPM.17L1.B1"       22758.87478                 1     34.4777206832               0.0       33.49173796       52.82608969     34.6235106509               0.0
    "BPM.16L1.B1"       22812.32329                 1      171.40552311               0.0       171.6756216       52.96223831     172.130315966               0.0
    "BPM.15L1.B1"       22865.77181                 1     33.0874471658               0.0       33.49134265       53.07607385     33.2273583245               0.0
    "BPM.14L1.B1"       22919.22033                 1       170.6448394               0.0       171.6782529       53.21222216     171.366415685               0.0
    "BPM.13L1.B1"       22972.66884                 1     33.2868986239               0.0       33.49173806       53.32605582     33.4276531684               0.0
    "BPM.12L1.B1"       23026.11736                 1     169.576228915               0.0       168.1504141       53.46404064     170.293286552               0.0
    "BPM.11L1.B1"       23079.56587                 1     35.0195172712               0.0       37.52486372       53.57176455     35.1675982402               0.0
    "BPM.10L1.B1"       23132.34658                 1     42.2037405581               0.0       150.3511185       53.70322954     42.3822002082               0.0
     "BPM.9L1.B1"        23171.4116                 1      22.563493344               0.0       21.32865198       53.81084481     22.6589036814               0.0
     "BPM.8L1.B1"       23211.87461                 1     114.699616112               0.0       118.0723971        53.9950118     115.184626518               0.0
    "BPMR.7L1.B1"       23250.94062                 1      30.223632334               0.0       30.35301037       54.09404628     30.3514337748               0.0
     "BPM.6L1.B1"       23294.12462                 1     213.992832248               0.0       223.6907522         54.202662     214.897706685               0.0
    "BPMR.5L1.B1"       23326.02462                 1     25356.9890927               0.0       557.7754692       54.21734278     25464.2118019               0.0
   "BPMYA.4L1.B1"       23347.14262                 1     970.896792992               0.0       1054.102596       54.22172664      975.00225615               0.0
   "BPMWB.4L1.B1"       23368.27512                 1     1221.34826678               0.0        1315.87094       54.22452905     1226.51277072               0.0
   "BPMSY.4L1.B1"       23461.05512                 1     2228.77926306               0.0       2485.084106       54.23269841     2238.20371602               0.0
    "BPMS.2L1.B1"       23487.84062                 1     3603.02009466               0.0        3889.92792       54.23384052     3618.25556187               0.0
   "BPMSW.1L1.B1"       23497.79062                 1     1077.47668832               0.0       1164.535827        54.2346751     1082.03282743               0.0
   "BPMSW.1R1.B1"       23540.93362                 1     1090.75519609               0.0       1162.917516       54.72877337     1095.36748372               0.0
    "BPMS.2R1.B1"       23550.89862                 1     1509.59693711               0.0       1466.580942       54.72984829     1515.98030829               0.0
   "BPMSY.4R1.B1"       23577.68412                 1     4599.01314624               0.0       5153.600961       54.73150531     4618.46019682               0.0
   "BPMWB.4R1.B1"       23670.46412                 1     722.656511234               0.0       817.3378881       54.73870256     725.712283695               0.0
   "BPMYA.4R1.B1"       23691.59662                 1     311.145378424               0.0        369.609732       54.74493876     312.461065011               0.0
     "BPM.5R1.B1"       23719.00462                 1     108.328052779               0.0       119.2959437       54.76543758     108.786120859               0.0
    "BPMR.6R1.B1"       23750.90462                 1      9.1691124186               0.0       8.901368823       55.04470962     9.20788425665               0.0
   "BPMSX.7R1.B1"       23757.12012                 1     21.0987744733               0.0       20.14614964        55.1215284     21.1879912076               0.0
   "BPM_A.7R1.B1"       23778.62862                 1     148.844887402               0.0       141.2427034       55.18758116     149.474282005               0.0
     "BPM.8R1.B1"       23820.06761                 1     19.5525099421               0.0       18.49864084        55.3027891     19.6351882554               0.0
     "BPM.9R1.B1"        23859.1346                 1      110.76840712               0.0       110.3217168       55.50547469     111.236794304               0.0
    "BPM.10R1.B1"       23899.59958                 1      38.977518778               0.0       38.03715495       55.59735796     39.1423362627               0.0
    "BPM.11R1.B1"       23952.38227                 1     187.324453589               0.0       181.7854061       55.71867387      188.11656007               0.0
    "BPM.12R1.B1"       24007.10876                 1     37.8197962896               0.0       34.79005152       55.83050179     37.9797183137               0.0
    "BPM.13R1.B1"       24060.56024                 1     168.281790415               0.0       171.7485776       55.96323119     168.993374484               0.0
    "BPM.14R1.B1"       24114.01173                 1     34.1907218092               0.0       33.48868443       56.07707335     34.3352981944               0.0
    "BPM.15R1.B1"       24167.46321                 1     178.067973298               0.0       171.6894719       56.21323315     178.820938504               0.0
    "BPM.16R1.B1"       24220.91469                 1     35.1784962753               0.0       33.48813219       56.32707736     35.3272494914               0.0
    "BPM.17R1.B1"       24274.36618                 1     177.178536299               0.0       171.6914662       56.46323761     177.927740497               0.0
    "BPM.18R1.B1"       24327.81766                 1     35.1919467414               0.0       33.48868442       56.57707988     35.3407568331               0.0
    "BPM.19R1.B1"       24381.26915                 1     170.480665528               0.0       171.6894718       56.71323968       171.2015476               0.0
    "BPM.20R1.B1"       24434.72063                 1     33.4723679924               0.0        33.4881322        56.8270839     33.6139067992               0.0
