@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/work/o/omc/anaconda/bin/python '/afs/cern.ch/work/e/efol/public/Beta-Beat.src/GetLLM/GetLLM.py' '--accel=LHCB1' '--model=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/models/LHCB1/Multiturn-model_40cm_2041/twiss.dat' '--files=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Measurements/Beam1@Turn@2017_09_11@19_02_33_250_onlydbscan/Beam1@Turn@2017_09_11@19_02_33_250_onlydbscan.sdds' '--output=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Results/40cm_cleaned_arcs_with_dbscan_only' '--tbtana=SUSSIX' '--bpmu=mm' '--lhcphase=1' '--errordefs=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/models/LHCB1/Multiturn-model_40cm_2041/error_deff.txt'"
@ CWD %s "/home/efol/Workspaces/Accsoft-Eclipse-Pro/lhc-app-beta-beating"
@ Date %s "21. December 2017, 13:48:45"
@ Q1 %le 0.309858916597
@ Q2 %le 0.31942165071
@ RMSbetabeat %le -1
@ DPP %le 0
@ BetaAlgorithmVersion %s "2017.3.2"
@ NumberOfBPMs %le 10
@ RangeOfBPMs %le 11
@ ErrorsFrom %s "Analytical Formula"
@ PhaseTheshold %le 0.01
@ RCond %le 1e-14
@ FILES %s "/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Measurements/Beam1@Turn@2017_09_11@19_02_33_250_onlydbscan/Beam1@Turn@2017_09_11@19_02_33_250_onlydbscan.sdds.linx"
*            NAME                 S             COUNT              BETX           SYSBETX          STATBETX           ERRBETX     CORR_ALFABETA              ALFX           SYSALFX          STATALFX           ERRALFX           BETXMDL           ALFXMDL            MUXMDL     NCOMBINATIONS
$              %s               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le
   "BPMYB.5R4.B1"       6992.829433                 1     205.201967904               0.0               0.0   0.0376213151086               0.0    -2.77591763475               0.0               0.0  0.00114549867514       217.2561595      -3.364430844       15.75149725                43
   "BPMYA.6R4.B1"       7024.393433                 1     415.472446235               0.0               0.0     0.16621447859               0.0    -3.80318163041               0.0               0.0  0.00255606611009       486.1398227      -5.154250666       15.76697937                43
     "BPM.7R4.B1"       7120.909433                 1     25.8405207796               0.0               0.0  0.00934676728579               0.0        9.52245025               0.0               0.0  6.5964133752e-05       22.79889128       0.334406118       15.93450269                43
     "BPM.8R4.B1"       7158.698443                 1     118.983066527               0.0               0.0   0.0809132903793               0.0    -2.61456514573               0.0               0.0  0.00161516169836       113.0607275      -2.235388027       16.07991314                43
     "BPM.9R4.B1"       7197.763454                 1     18.9539684261               0.0               0.0   0.0107088727604               0.0    0.407419240952               0.0               0.0  0.00027408451483        18.5713731       0.397941644       16.21624484                43
    "BPM.10R4.B1"       7238.226465                 1     152.021688561               0.0               0.0    0.182605202308               0.0    -3.21002646701               0.0               0.0  0.00467818618737       152.1990454      -3.231853669        16.3816195                34
    "BPM.11R4.B1"       7290.065175                 1     34.6950291736               0.0               0.0   0.0391293264903               0.0    0.554676666055               0.0               0.0 0.000753007553135       34.70392971      0.5272347847       16.49278171                34
    "BPM.12R4.B1"       7344.788691                 1     173.528483758               0.0               0.0    0.248862006571               0.0    -2.31199860355               0.0               0.0  0.00465182687057        170.420853      -2.248006023        16.6284393                33
    "BPM.13R4.B1"       7398.237207                 1     30.8582323625               0.0               0.0   0.0447784223247               0.0    0.586940964806               0.0               0.0 0.000833918765352       33.47884206      0.5190822142       16.74286491                31
    "BPM.14R4.B1"       7451.685723                 1     188.632988884               0.0               0.0     0.29372356395               0.0    -2.72236751439               0.0               0.0  0.00556238493643       171.6773885      -2.355716166       16.87901446                23
    "BPM.15R4.B1"       7505.134239                 1     35.0907335789               0.0               0.0   0.0459285243703               0.0    0.627794420545               0.0               0.0 0.000854893406991       33.49086865      0.5274426943       16.99285025                21
    "BPM.16R4.B1"       7558.582755                 1     152.203794029               0.0               0.0    0.268747712218               0.0    -2.05829894926               0.0               0.0  0.00508595620931       171.6764447      -2.355717188       17.12900082                21
    "BPM.17R4.B1"       7612.031271                 1     33.2561397392               0.0               0.0   0.0468683537808               0.0    0.384018395873               0.0               0.0 0.000872076630583       33.49130626      0.5274421886       17.24283608                21
    "BPM.18R4.B1"       7665.479786                 1     188.270397625               0.0               0.0     0.29384628359               0.0     -2.5681958858               0.0               0.0  0.00556488682777       171.6773889      -2.355716173       17.37898495                21
    "BPM.19R4.B1"       7718.928302                 1     34.0642955855               0.0               0.0   0.0459283834435               0.0    0.613914365626               0.0               0.0 0.000854891357155        33.4908687      0.5274426975       17.49282073                21
    "BPM.20R4.B1"       7772.376818                 1     153.011339176               0.0               0.0    0.268747558269               0.0    -2.09803769002               0.0               0.0   0.0050859505246       171.6764442      -2.355717181        17.6289713                21
    "BPM.21R4.B1"       7825.825334                 1      32.703341298               0.0               0.0   0.0468680018387               0.0    0.402191922004               0.0               0.0 0.000872069973755       33.49130622      0.5274421855       17.74280656                21
    "BPM.22R4.B1"        7879.27385                 1     193.004893128               0.0               0.0    0.293844267074               0.0     -2.6641795817               0.0               0.0  0.00556484677257       171.6773894       -2.35571618       17.87895543                21
    "BPM.23R4.B1"       7932.722366                 1     33.9317591893               0.0               0.0   0.0459292846725               0.0    0.694950759972               0.0               0.0 0.000854908012335       33.49177445      0.5274529049       17.99278936                21
    "BPM.24R4.B1"       7986.170882                 1     162.577027397               0.0               0.0    0.268749805285               0.0     -2.2405056138               0.0               0.0  0.00508599240475       171.6788307      -2.355721286       18.12893623                21
    "BPM.25R4.B1"       8039.619398                 1     33.2286145708               0.0               0.0   0.0468679366296               0.0    0.450947312692               0.0               0.0 0.000872068682247       33.49132722      0.5274562264       18.24277051                21
    "BPM.26R4.B1"       8093.067914                 1     172.945165723               0.0               0.0    0.293640030214               0.0    -2.36838024971               0.0               0.0  0.00556092177384       171.6773888      -2.355716171       18.37891937                21
    "BPM.27R4.B1"        8146.51643                 1     35.6315328646               0.0               0.0   0.0413001941089               0.0    0.554826047685               0.0               0.0 0.000768939277585       33.49177437      0.5274529006       18.49275331                21
    "BPM.28R4.B1"       8199.964946                 1     170.459253495               0.0               0.0    0.248890440843               0.0    -2.27457335911               0.0               0.0  0.00470276179332       171.6788313      -2.355721296       18.62890018                21
    "BPM.29R4.B1"       8253.413461                 1     33.5048498212               0.0               0.0   0.0319358932758               0.0    0.517748299941               0.0               0.0 0.000594332634863        33.4913273      0.5274562307       18.74273446                21
    "BPM.30R4.B1"       8306.861977                 1     173.729384899               0.0               0.0    0.258606646794               0.0    -2.38077201271               0.0               0.0  0.00488669915678       171.6773882      -2.355716161       18.87888332                21
    "BPM.31R4.B1"       8360.310493                 1     33.7079697874               0.0               0.0   0.0410543490011               0.0    0.543575600024               0.0               0.0 0.000762243546716        33.4917743      0.5274528964       18.99271725                21
    "BPM.32R4.B1"       8413.759009                 1     169.909598262               0.0               0.0    0.248111699818               0.0    -2.33053504573               0.0               0.0  0.00468916984334       171.6788318      -2.355721305       19.12886413                21
    "BPM.33R4.B1"       8467.207525                 1      31.478894232               0.0               0.0    0.031928623444               0.0    0.525034119659               0.0               0.0 0.000594204668143       33.49132738      0.5274562349        19.2426984                21
    "BPM.34R4.B1"       8520.656041                 1     188.216255694               0.0               0.0    0.258331198224               0.0     -2.6837399169               0.0               0.0  0.00488196456455       171.6773877      -2.355716151       19.37884727                21
    "BPM.33L5.B1"       8574.104557                 1     35.4688848727               0.0               0.0   0.0323102423535               0.0    0.654816770408               0.0               0.0 0.000599872244832       33.49177422      0.5274528921        19.4926812                21
    "BPM.32L5.B1"       8627.553073                 1     159.630936183               0.0               0.0    0.248111638727               0.0    -2.15574979386               0.0               0.0  0.00468916884373       171.6788324      -2.355721315       19.62882807                21
    "BPM.31L5.B1"       8681.001589                 1     31.6137368921               0.0               0.0   0.0468171829154               0.0     0.43500534009               0.0               0.0 0.000869674959598       33.49132746      0.5274562392       19.74266235                20
    "BPM.30L5.B1"       8734.450105                 1     185.302107906               0.0               0.0    0.266143213615               0.0    -2.59550075578               0.0               0.0  0.00504067200654       171.6773871      -2.355716142       19.87881121                26
    "BPM.29L5.B1"        8787.89862                 1      35.692851884               0.0               0.0   0.0503375206812               0.0    0.634075642052               0.0               0.0 0.000942398732384       33.49177414      0.5274528878       19.99264515                27
    "BPM.28L5.B1"       8841.347136                 1     160.661128012               0.0               0.0    0.704945026962               0.0    -2.15453573323               0.0               0.0   0.0134653221833        171.678833      -2.355721325       20.12879202                21
    "BPM.27L5.B1"       8894.795652                 1     31.1552253948               0.0               0.0    0.159544654756               0.0     0.42408425299               0.0               0.0  0.00297765631269       33.49132754      0.5274562434       20.24262629                20
    "BPM.24L5.B1"         9055.1412                 1     168.451075635               0.0               0.0    0.305399467413               0.0    -2.23238912866               0.0               0.0   0.0167164236346       171.6788335      -2.355721335       20.62875597                16
    "BPM.23L5.B1"       9108.589716                 1      33.069872382               0.0               0.0   0.0488470984839               0.0    0.472384704314               0.0               0.0 0.000905460110383       33.49132762      0.5274562477       20.74259024                20
    "BPM.22L5.B1"       9162.038232                 1     167.877930216               0.0               0.0    0.306494373585               0.0    -2.30511554098               0.0               0.0   0.0058163652199        171.677386      -2.355716122       20.87873911                26
    "BPM.21L5.B1"       9215.486748                 1       35.40776361               0.0               0.0   0.0878200623226               0.0    0.509362248078               0.0               0.0  0.00164404634299       33.49177398      0.5274528793       20.99257304                26
    "BPM.20L5.B1"       9268.935264                 1     172.525464324               0.0               0.0    0.794434311571               0.0    -2.30606604803               0.0               0.0   0.0151724765872        171.676489       -2.35569046       21.12872111                16
    "BPM.16L5.B1"       9482.729327                 1     164.132249523               0.0               0.0    0.297624407065               0.0       -2.20866971               0.0               0.0   0.0219963937854       171.6764903      -2.355690477       21.62869159                16
    "BPM.15L5.B1"       9536.177843                 1     28.5325424148               0.0               0.0   0.0490305968249               0.0    0.507092415867               0.0               0.0 0.000908901210636       33.49040098      0.5274320169        21.7425287                21
    "BPM.14L5.B1"       9589.626359                 1     208.633718553               0.0               0.0     0.29237895638               0.0    -3.06870917187               0.0               0.0  0.00553461153744       171.6773425      -2.355742873       21.87868007                22
    "BPM.13L5.B1"       9643.074875                 1     27.7777971405               0.0               0.0   0.0225963853322               0.0    0.922957209743               0.0               0.0   0.0003931343792       33.49177397       0.527452864       21.99251401                31
    "BPM.12L5.B1"       9696.523391                 1     146.678123815               0.0               0.0    0.155374417378               0.0    -1.99528355309               0.0               0.0  0.00264143638129       168.1512586      -2.309504764       22.13049826                26
    "BPM.11L5.B1"       9749.971907                 1      38.335839451               0.0               0.0   0.0268610960352               0.0    0.427653570988               0.0               0.0 0.000466744907956        37.5248342       0.545784242        22.2382219                32
    "BPM.10L5.B1"       9802.752617                 1     136.078352877               0.0               0.0    0.149958880435               0.0    -1.63470137239               0.0               0.0  0.00263100438363       150.3503314      -1.931261012       22.36968741                27
     "BPM.9L5.B1"       9841.817628                 1     21.7198670995               0.0               0.0   0.0116334123385               0.0    0.530434272221               0.0               0.0 0.000278157292323       21.32865309      0.7063196851       22.47730301                39
     "BPM.8L5.B1"       9882.280639                 1      108.91646133               0.0               0.0   0.0991155863988               0.0    -1.54302443261               0.0               0.0  0.00232035438221       118.0728601      -2.525511912       22.66146928                41
    "BPMR.7L5.B1"       9921.346649                 1     35.3291957497               0.0               0.0   0.0139797185631               0.0   -0.104357623587               0.0               0.0  0.00034339321549       30.35294283      0.6270076535       22.76050366                40
     "BPM.6L5.B1"       9958.240649                 1     154.996429645               0.0               0.0   0.0206760649519               0.0    -1.27583219479               0.0               0.0  0.00041277147072       176.9865915      -3.623650338       22.86409762                30
    "BPMR.5L5.B1"       9990.140649                 1       421.6771026               0.0               0.0    0.116596036112               0.0    -4.57043616956               0.0               0.0   0.0019795954716       462.1055391      -5.529789471       22.88181088                24
   "BPMYA.4L5.B1"       10017.54665                 1       1596.763135               0.0               0.0     0.65108017491               0.0    -31.7843411995               0.0               0.0   0.0185633098088       1054.043045      -13.61890323        22.8881843                18
   "BPMWB.4L5.B1"       10038.68115                 1      985.48926499               0.0               0.0     2.31952094196               0.0     -3.4557218174               0.0               0.0   0.0507690047105       1315.864719      -5.282099845       22.89098702                 3
   "BPMSY.4L5.B1"       10131.46115                 1     1196.51741492               0.0               0.0     1.39086665407               0.0     8.18237296508               0.0               0.0  0.00674200222056       2485.073071      -7.319844042       22.89915642                 5
    "BPMS.2L5.B1"       10158.24665                 1     1269.04405002               0.0               0.0      28.119528471               0.0     93.4789103615               0.0               0.0     1.02941394033       3889.910817        249.555818       22.90029854                 2
   "BPMSW.1L5.B1"       10168.21165                 1     1193.85733997               0.0               0.0      8.4857030364               0.0     52.1849458803               0.0               0.0     0.25445127945       1162.912886       53.90988265       22.90113517                 5
   "BPMSW.1R5.B1"       10211.33965                 1     6781.04863373               0.0               0.0     17.5853703356               0.0    -151.909744506               0.0               0.0     0.34805464271       1162.912184      -53.90986638       23.39523136                 3
    "BPMS.2R5.B1"       10221.30465                 1     8471.57656055               0.0               0.0     27.5048747846               0.0     358.283730684               0.0               0.0      1.5858880561       1466.574275       22.44120528       23.39630629                 3
   "BPMWB.4R5.B1"       10340.87015                 1     794.012897835               0.0               0.0     0.63944306537               0.0     13.1670369117               0.0               0.0   0.0229098910714       817.3344555       13.28875883        23.4051606                 6
   "BPMYA.4R5.B1"       10362.00265                 1     274.839057706               0.0               0.0    0.140211135474               0.0     2.71287077107               0.0               0.0  0.00177008472575       369.6082815       5.729622112       23.41139683                20
     "BPM.5R5.B1"       10383.12065                 1     137.935178082               0.0               0.0   0.0275453646894               0.0     2.36923064349               0.0               0.0 0.000579216265295       168.4295663       3.796787359       23.42488375                37
    "BPMR.6R5.B1"       10415.02065                 1     9.50185559226               0.0               0.0 0.000922313814498               0.0    0.414711986089               0.0               0.0 2.24309922839e-05       8.430381443      0.4011520537       23.58150134                40
   "BPM_A.7R5.B1"       10449.03465                 1     134.391529733               0.0               0.0   0.0340461991789               0.0    -3.47870806407               0.0               0.0 0.000518550747673       141.2419446      -4.297252143       23.85403894                42
     "BPM.8R5.B1"       10490.47364                 1     19.4262226881               0.0               0.0  0.00994650732286               0.0    0.584784865671               0.0               0.0 0.000260793184832       18.49863175      0.6996833589       23.96924729                44
     "BPM.9R5.B1"       10529.54063                 1     101.351964257               0.0               0.0   0.0879666716552               0.0    -2.17542157716               0.0               0.0  0.00223404233527       110.3220925      -2.546206721       24.17193213                45
    "BPM.10R5.B1"       10570.00562                 1     36.8079235156               0.0               0.0   0.0255307103777               0.0    0.464394800115               0.0               0.0 0.000616208321028       38.03706263      0.6133279837       24.26381535                44
    "BPM.11R5.B1"       10622.78831                 1     195.010845115               0.0               0.0    0.235124718487               0.0    -2.63538114672               0.0               0.0  0.00452973447451       181.7845149       -2.41787254       24.38513182                35
    "BPM.12R5.B1"       10677.51479                 1     35.3949649954               0.0               0.0   0.0419304657768               0.0    0.596173536067               0.0               0.0 0.000773933069694         34.790099      0.5474313116       24.49695998                34
    "BPM.13R5.B1"       10730.96627                 1     165.071769232               0.0               0.0    0.253715731987               0.0     -2.1791149306               0.0               0.0  0.00481739121164       171.7494436      -2.318458888       24.62968881                33
    "BPM.14R5.B1"       10784.41776                 1     31.6742282466               0.0               0.0   0.0453457035415               0.0    0.448215463387               0.0               0.0 0.000844801532944       33.48864627      0.5274277916        24.7435307                31
    "BPM.15R5.B1"       10837.86924                 1     179.793858335               0.0               0.0    0.293915798171               0.0    -2.49696238814               0.0               0.0   0.0055658223876       171.6886063      -2.355873894       24.87969107                23
    "BPM.16R5.B1"       10891.32073                 1     35.6511697753               0.0               0.0   0.0460302540162               0.0    0.603080349812               0.0               0.0 0.000856684512884       33.48817036      0.5274003887       24.99353555                21
    "BPM.17R5.B1"       10944.77221                 1     166.239914086               0.0               0.0    0.268828532548               0.0    -2.22331201431               0.0               0.0  0.00508722248566       171.6923318      -2.355936303       25.12969523                21
    "BPM.18R5.B1"        10998.2237                 1     33.6934591681               0.0               0.0   0.0470261565821               0.0    0.467989086214               0.0               0.0 0.000874956469598       33.48864624      0.5274277918       25.24353723                21
    "BPM.19R5.B1"       11051.67518                 1     168.984127709               0.0               0.0    0.293961069929               0.0    -2.29269949329               0.0               0.0  0.00556660465748       171.6886062      -2.355873894        25.3796976                21
    "BPM.20R5.B1"       11105.12666                 1     37.3215294169               0.0               0.0   0.0460309329622               0.0    0.485622674946               0.0               0.0 0.000856695947508       33.48817039      0.5274003885       25.49354209                21
    "BPM.21R5.B1"       11158.57815                 1     158.948762815               0.0               0.0    0.268830498162               0.0    -2.05202276269               0.0               0.0  0.00508725056367       171.6923319      -2.355936303       25.62970177                21
    "BPM.22R5.B1"       11212.02963                 1     33.7565074121               0.0               0.0   0.0470257691039               0.0    0.387775814494               0.0               0.0 0.000874949145416       33.48864622      0.5274277919       25.74354377                21
    "BPM.23R5.B1"       11265.48112                 1      170.34408326               0.0               0.0    0.293963077246               0.0    -2.28681975887               0.0               0.0  0.00556664128846       171.6909512      -2.355904775       25.87970295                21
    "BPM.24R5.B1"        11318.9326                 1     35.2538186461               0.0               0.0   0.0460320686165               0.0     0.49908594575               0.0               0.0   0.0008567173293       33.48909703      0.5274246307       25.99354459                21
    "BPM.25R5.B1"       11372.38408                 1     163.559918941               0.0               0.0    0.267956253342               0.0    -2.18206316222               0.0               0.0  0.00507039403066       171.6923727      -2.355909516       26.12970177                21
    "BPM.26R5.B1"       11425.83557                 1     32.9208306754               0.0               0.0   0.0466516039447               0.0    0.463162749375               0.0               0.0  0.00086800560417       33.48864622      0.5274277919       26.24354377                21
    "BPM.27R5.B1"       11479.28705                 1     180.013749078               0.0               0.0    0.258932359515               0.0    -2.47666793587               0.0               0.0   0.0048925634891       171.6909512      -2.355904775       26.37970295                21
    "BPM.28R5.B1"       11532.73854                 1     33.4313600315               0.0               0.0   0.0324323701004               0.0    0.594944530653               0.0               0.0 0.000603823850523       33.48909703      0.5274246307       26.49354459                21
    "BPM.29R5.B1"       11586.19002                 1     171.407114467               0.0               0.0    0.248931498857               0.0    -2.37705994004               0.0               0.0  0.00470327929185       171.6923727      -2.355909516       26.62970177                21
    "BPM.30R5.B1"        11639.6415                 1     31.6838174607               0.0               0.0   0.0463849490339               0.0    0.544942210188               0.0               0.0 0.000861559353373       33.48864622      0.5274277919       26.74354377                21
    "BPM.31R5.B1"       11693.09299                 1      180.55709923               0.0               0.0    0.266807456479               0.0    -2.55096181537               0.0               0.0   0.0050524953424       171.6909512      -2.355904775       26.87970295                20
    "BPM.32R5.B1"       11746.54447                 1     30.9604095612               0.0               0.0   0.0325062936557               0.0    0.628008041901               0.0               0.0 0.000605243449898       33.48909703      0.5274246307       26.99354459                26
    "BPM.33R5.B1"       11799.99596                 1     189.202891546               0.0               0.0    0.257500611621               0.0    -2.74802427559               0.0               0.0  0.00487508075317       171.6923727      -2.355909516       27.12970177                27
    "BPM.34R5.B1"       11853.44744                 1      35.193515056               0.0               0.0     0.11563542819               0.0    0.638616356592               0.0               0.0  0.00215871580996       33.48864622      0.5274277919       27.24354377                21
    "BPM.33L6.B1"       11906.89893                 1       165.4516151               0.0               0.0      1.3865062681               0.0    -2.33297362177               0.0               0.0   0.0265476322189       171.6909512      -2.355904775       27.37970295                20
    "BPM.30L6.B1"       12067.25338                 1      33.228653748               0.0               0.0   0.0585262849865               0.0    0.486956154263               0.0               0.0  0.00476519188546       33.48864622      0.5274277919       27.74354377                20
    "BPM.29L6.B1"       12120.70486                 1     178.052982706               0.0               0.0    0.268923297969               0.0    -2.44726468787               0.0               0.0    0.005082176013       171.6909512      -2.355904775       27.87970295                20
    "BPM.28L6.B1"       12174.15635                 1     33.4755820352               0.0               0.0   0.0459151810733               0.0    0.555904676223               0.0               0.0 0.000852207084514       33.48909703      0.5274246307       27.99354459                32
    "BPM.27L6.B1"       12227.60783                 1     163.318695209               0.0               0.0    0.276836954555               0.0    -2.24573434288               0.0               0.0  0.00524902737481       171.6923727      -2.355909516       28.12970177                32
    "BPM.26L6.B1"       12281.05931                 1     34.6834606196               0.0               0.0    0.121717795354               0.0    0.460283807569               0.0               0.0  0.00227617239963       33.48864622      0.5274277919       28.24354377                20
    "BPM.25L6.B1"        12334.5108                 1     173.594700874               0.0               0.0     1.41441515463               0.0    -2.33163491668               0.0               0.0   0.0270824596684       171.6909512      -2.355904775       28.37970295                20
    "BPM.22L6.B1"       12494.86525                 1     36.5042513627               0.0               0.0   0.0585861456403               0.0    0.596033525355               0.0               0.0  0.00766818416302       33.48864622      0.5274277919       28.74354377                20
    "BPM.21L6.B1"       12548.31673                 1     162.988996951               0.0               0.0    0.295593560416               0.0    -2.13766365148               0.0               0.0  0.00559166687135       171.6909512      -2.355904775       28.87970294                21
    "BPM.20L6.B1"       12601.76822                 1     34.9647966777               0.0               0.0   0.0461121084918               0.0    0.483808602573               0.0               0.0 0.000858069253728       33.48819131      0.5274144236       28.99354644                27
    "BPM.19L6.B1"        12655.2197                 1     179.166756808               0.0               0.0    0.268892123316               0.0    -2.41419583726               0.0               0.0  0.00508833821104       171.6899869      -2.355905422       29.12970732                26
    "BPM.18L6.B1"       12708.67119                 1     28.9411766879               0.0               0.0    0.047030352226               0.0      0.6280911933               0.0               0.0 0.000875031871085        33.4886253      0.5274137571       29.24355031                20
    "BPM.17L6.B1"       12762.12267                 1     200.348154805               0.0               0.0    0.294334852726               0.0    -2.95611670889               0.0               0.0  0.00557415250977       171.6909511      -2.355904773       29.37970948                21
    "BPM.16L6.B1"       12815.57415                 1     34.1773841059               0.0               0.0   0.0460313688074               0.0    0.759215618823               0.0               0.0 0.000856704510176        33.4881913      0.5274144229       29.49355298                21
    "BPM.15L6.B1"       12869.02564                 1     160.738845975               0.0               0.0    0.269908086261               0.0    -2.21632581236               0.0               0.0  0.00510903981806        171.689987      -2.355905424       29.62971385                21
    "BPM.14L6.B1"       12922.47712                 1     33.8450450413               0.0               0.0     0.04641259177               0.0    0.401872624111               0.0               0.0 0.000863226424633       33.48862531      0.5274137578       29.74355684                23
    "BPM.13L6.B1"       12975.92861                 1     152.740242212               0.0               0.0    0.177054400212               0.0     -1.9894938804               0.0               0.0  0.00310747278976        171.690951      -2.355904772       29.87971602                29
    "BPM.12L6.B1"       13029.38009                 1     37.0352646385               0.0               0.0   0.0320884580297               0.0    0.443362022045               0.0               0.0 0.000595962591508       32.85380122      0.5201041624       29.99488123                24
    "BPM.11L6.B1"       13082.83158                 1     164.493012628               0.0               0.0    0.181553401493               0.0    -2.08901131155               0.0               0.0  0.00312162778256       177.4262416      -2.451318013       30.12992819                29
    "BPM.10L6.B1"       13134.67226                 1     27.9541051842               0.0               0.0   0.0281918312101               0.0    0.431006481647               0.0               0.0 0.000543045335329       29.61362466      0.5525171102       30.24585235                24
     "BPM.9L6.B1"       13173.73925                 1     162.493286445               0.0               0.0    0.119153165349               0.0    -3.13643421887               0.0               0.0  0.00297582852605       135.2126565      -2.428455568       30.36561155                31
     "BPM.8L6.B1"       13214.20424                 1      13.101897669               0.0               0.0  0.00895710703117               0.0    -5.37163974402               0.0               0.0 0.000195065904767       18.86386505      0.5721225472       30.48833405                33
   "BPMYA.5L6.B1"       13311.29423                 1     886.443906328               0.0               0.0    0.260545809475               0.0     83.6029379564               0.0               0.0  0.00172676007825       576.8072326      -5.929493395        30.7339036                42
   "BPMYB.4L6.B1"       13347.69423                 1     260.696114215               0.0               0.0   0.0435017464196               0.0    -98.7126411596               0.0               0.0 0.000153162066353       225.3551484       4.266916055       30.74912326                35
   "BPMSE.4L6.B1"       13476.94473                 1     152.002296849               0.0               0.0   0.0021944714912               0.0  -0.0555627470508               0.0               0.0   2.448210347e-06       152.5292131     -0.2397147744       30.87890794                35
   "BPMSA.4R6.B1"       13568.51473                 1     248.496086081               0.0               0.0  0.00410393696224               0.0   -0.715121537488               0.0               0.0 4.00843958981e-06       254.5630301     -0.8745564599       30.95582807                43
   "BPMYA.4R6.B1"       13691.29423                 1     528.208057028               0.0               0.0   0.0227618855313               0.0    -1.54982840652               0.0               0.0  6.3594962641e-06       573.8297065      -1.725769136       31.00787876                44
   "BPMYB.5R6.B1"       13727.69423                 1     91.8672249516               0.0               0.0   0.0357765183129               0.0     4.23879307729               0.0               0.0 0.000988343049213       120.7891535        4.22952809       31.02888512                43
     "BPM.8R6.B1"       13823.42122                 1     127.151568767               0.0               0.0   0.0772973746248               0.0    -2.33278004231               0.0               0.0 0.000558696483297       106.2294544      -1.607343566       31.35214226                42
    "BPM.10R6.B1"        13902.9532                 1     141.874464834               0.0               0.0     0.24556160562               0.0    -3.27662340275               0.0               0.0  0.00560451615815       167.3166396      -3.522462269       31.65352068                34
    "BPM.11R6.B1"       13954.79389                 1     38.6213335841               0.0               0.0   0.0443375916654               0.0     0.54918081352               0.0               0.0 0.000847594695382       35.32712386      0.6295468243       31.75757036                33
    "BPM.12R6.B1"       14009.52037                 1     155.803976415               0.0               0.0    0.276373430436               0.0    -1.94310905255               0.0               0.0  0.00516636774225       170.4229761      -2.255276821       31.89361398                33
    "BPM.13R6.B1"       14062.97186                 1     34.1696638433               0.0               0.0   0.0449040867328               0.0    0.374637889433               0.0               0.0 0.000835463538165       32.87662121      0.5130311026       32.00924581                32
    "BPM.14R6.B1"       14116.42334                 1     170.376190155               0.0               0.0    0.291609401308               0.0    -2.27816077418               0.0               0.0  0.00553141824748       173.7588578      -2.403419105       32.14617605                24
    "BPM.15R6.B1"       14169.87483                 1     31.7282053299               0.0               0.0   0.0852014119073               0.0    0.503478419933               0.0               0.0  0.00159363680122       31.52267301      0.5167277391       32.26333567                22
    "BPM.16R6.B1"       14223.32631                 1     179.346169999               0.0               0.0    0.916937763593               0.0    -2.49721625806               0.0               0.0   0.0175294585265       174.0748047      -2.451159657       32.40416773                17
    "BPM.20R6.B1"       14437.13225                 1     174.692894528               0.0               0.0    0.305214226011               0.0    -2.42172118554               0.0               0.0   0.0237413359667       174.5016795      -2.456802251       32.91323081                23
    "BPM.21R6.B1"       14490.58373                 1     32.3234942883               0.0               0.0   0.0455194637685               0.0    0.534091301039               0.0               0.0 0.000845054393915       32.91478852      0.5386317499       33.02703912                22
    "BPM.22R6.B1"       14544.03522                 1     173.171660308               0.0               0.0    0.287998843352               0.0    -2.41469321907               0.0               0.0  0.00546149404495       172.9065002      -2.392152319       33.16440245                16
    "BPM.23R6.B1"        14597.4867                 1     33.0667923329               0.0               0.0   0.0448799456921               0.0    0.550878441971               0.0               0.0 0.000835082148251       32.89954089      0.5288037211       33.27890599                21
    "BPM.24R6.B1"       14650.93818                 1     177.341493867               0.0               0.0    0.290638943705               0.0    -2.45408332879               0.0               0.0  0.00551405351978       172.9086952      -2.392200101       33.41627076                16
    "BPM.25R6.B1"       14704.38967                 1      31.991895452               0.0               0.0   0.0891455925358               0.0    0.557199890954               0.0               0.0  0.00166754355829       32.90016379      0.5288240269       33.53077209                22
    "BPM.26R6.B1"       14757.84115                 1     169.669978232               0.0               0.0    0.916476912534               0.0    -2.37562605785               0.0               0.0   0.0175194989124       172.9064302      -2.392151652       33.66813632                17
    "BPM.30R6.B1"       14971.64709                 1     181.310451101               0.0               0.0    0.302846739392               0.0    -2.49682834222               0.0               0.0   0.0178689947046       172.9063627       -2.39215104       34.17187019                17
    "BPM.31R6.B1"       15025.09857                 1     30.7687833909               0.0               0.0   0.0423438620407               0.0    0.598015350689               0.0               0.0 0.000784452860614       32.89955779      0.5288031223       34.28637375                22
