@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/work/o/omc/anaconda/bin/python '/afs/cern.ch/work/e/efol/public/Beta-Beat.src/GetLLM/GetLLM.py' '--accel=LHCB1' '--model=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/models/LHCB1/Multiturn-model_40cm_2041/twiss.dat' '--files=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Measurements/Beam1@Turn@2017_09_11@19_02_33_250_dbscanOnCleaned/Beam1@Turn@2017_09_11@19_02_33_250_dbscanOnCleaned.sdds' '--output=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Results/40cm_dbscanOnCleanedData' '--tbtana=SUSSIX' '--bpmu=mm' '--lhcphase=1' '--errordefs=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/models/LHCB1/Multiturn-model_40cm_2041/error_deff.txt'"
@ CWD %s "/home/efol/Workspaces/Accsoft-Eclipse-Pro/lhc-app-beta-beating"
@ Date %s "21. December 2017, 14:57:29"
@ Q1 %le 0.309853386094
@ Q2 %le 0.319421650825
@ RMSbetabeat %le -1
@ DPP %le 0
@ BetaAlgorithmVersion %s "2017.3.2"
@ NumberOfBPMs %le 10
@ RangeOfBPMs %le 11
@ ErrorsFrom %s "Analytical Formula"
@ PhaseTheshold %le 0.01
@ RCond %le 1e-14
@ FILES %s "/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Measurements/Beam1@Turn@2017_09_11@19_02_33_250_dbscanOnCleaned/Beam1@Turn@2017_09_11@19_02_33_250_dbscanOnCleaned.sdds.linx"
*            NAME                 S             COUNT              BETX           SYSBETX          STATBETX           ERRBETX     CORR_ALFABETA              ALFX           SYSALFX          STATALFX           ERRALFX           BETXMDL           ALFXMDL            MUXMDL     NCOMBINATIONS
$              %s               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le
    "BPM.11R4.B1"       7290.065175                 1     35.3672532691               0.0               0.0   0.0391293264903               0.0    0.555015969926               0.0               0.0 0.000753007553135       34.70392971      0.5272347847       16.49278171                34
    "BPM.12R4.B1"       7344.788691                 1     167.920201732               0.0               0.0    0.248862006571               0.0    -2.19116332206               0.0               0.0  0.00465182687057        170.420853      -2.248006023        16.6284393                33
    "BPM.13R4.B1"       7398.237207                 1     32.0368656082               0.0               0.0   0.0447784223247               0.0    0.509943414257               0.0               0.0 0.000833918765352       33.47884206      0.5190822142       16.74286491                31
    "BPM.14R4.B1"       7451.685723                 1     180.963840863               0.0               0.0     0.29372356395               0.0    -2.52609311443               0.0               0.0  0.00556238493643       171.6773885      -2.355716166       16.87901446                23
    "BPM.15R4.B1"       7505.134239                 1     32.8420117082               0.0               0.0   0.0459285243703               0.0    0.587968299986               0.0               0.0 0.000854893406991       33.49086865      0.5274426943       16.99285025                21
    "BPM.16R4.B1"       7558.582755                 1     165.978226758               0.0               0.0    0.268747712218               0.0    -2.30886285324               0.0               0.0  0.00508595620931       171.6764447      -2.355717188       17.12900082                21
    "BPM.17R4.B1"       7612.031271                 1     32.3398151557               0.0               0.0   0.0468683537808               0.0    0.498107417807               0.0               0.0 0.000872076630583       33.49130626      0.5274421886       17.24283608                21
    "BPM.18R4.B1"       7665.479786                 1     181.664546761               0.0               0.0     0.29384628359               0.0    -2.53312185461               0.0               0.0  0.00556488682777       171.6773889      -2.355716173       17.37898495                21
    "BPM.19R4.B1"       7718.928302                 1     32.4848891889               0.0               0.0   0.0459283834435               0.0    0.594758207969               0.0               0.0 0.000854891357155        33.4908687      0.5274426975       17.49282073                21
    "BPM.20R4.B1"       7772.376818                 1     166.990434842               0.0               0.0    0.268747558269               0.0    -2.33528301688               0.0               0.0   0.0050859505246       171.6764442      -2.355717181        17.6289713                21
    "BPM.21R4.B1"       7825.825334                 1     33.4645186207               0.0               0.0   0.0468680018387               0.0    0.508284256544               0.0               0.0 0.000872069973755       33.49130622      0.5274421855       17.74280656                21
    "BPM.22R4.B1"        7879.27385                 1     177.829089293               0.0               0.0    0.293844267074               0.0    -2.44360674277               0.0               0.0  0.00556484677257       171.6773894       -2.35571618       17.87895543                21
    "BPM.23R4.B1"       7932.722366                 1     33.4070447193               0.0               0.0   0.0459292846725               0.0    0.585350643038               0.0               0.0 0.000854908012335       33.49177445      0.5274529049       17.99278936                21
    "BPM.24R4.B1"       7986.170882                 1     171.495152178               0.0               0.0    0.268749805285               0.0    -2.36632949034               0.0               0.0  0.00508599240475       171.6788307      -2.355721286       18.12893623                21
    "BPM.25R4.B1"       8039.619398                 1     32.7447193155               0.0               0.0   0.0471157888074               0.0    0.528247355619               0.0               0.0 0.000876718472567       33.49132722      0.5274562264       18.24277051                21
    "BPM.26R4.B1"       8093.067914                 1     173.396611074               0.0               0.0    0.242624639403               0.0     -2.4052983354               0.0               0.0  0.00452891641152       171.6773888      -2.355716171       18.37891937                27
    "BPM.27R4.B1"        8146.51643                 1     34.9033935182               0.0               0.0    0.096336564668               0.0    0.554869270202               0.0               0.0  0.00180376805531       33.49177437      0.5274529006       18.49275331                21
    "BPM.28R4.B1"       8199.964946                 1     168.673066735               0.0               0.0    0.466563355272               0.0    -2.26833082526               0.0               0.0   0.0089144083694       171.6788313      -2.355721296       18.62890018                21
    "BPM.29R4.B1"       8253.413461                 1     32.1683277096               0.0               0.0    0.154622218334               0.0    0.499357035298               0.0               0.0  0.00289107577657        33.4913273      0.5274562307       18.74273446                21
    "BPM.31R4.B1"       8360.310493                 1     35.9232577686               0.0               0.0   0.0557419920323               0.0    0.583320640359               0.0               0.0  0.00492594557735        33.4917743      0.5274528964       18.99271725                21
    "BPM.32R4.B1"       8413.759009                 1     166.847098231               0.0               0.0    0.258769010823               0.0    -2.22103806496               0.0               0.0  0.00482008429555       171.6788318      -2.355721305       19.12886413                21
    "BPM.33R4.B1"       8467.207525                 1     32.5571890439               0.0               0.0   0.0324286303302               0.0     0.47210170637               0.0               0.0 0.000602931442408       33.49132738      0.5274562349        19.2426984                21
    "BPM.34R4.B1"       8520.656041                 1     170.832526734               0.0               0.0    0.257876154862               0.0    -2.35028483798               0.0               0.0  0.00487413179636       171.6773877      -2.355716151       19.37884727                27
    "BPM.33L5.B1"       8574.104557                 1     36.5982601108               0.0               0.0    0.032316069486               0.0    0.527534081588               0.0               0.0 0.000599976115277       33.49177422      0.5274528921        19.4926812                21
    "BPM.32L5.B1"       8627.553073                 1      163.93997266               0.0               0.0    0.248111638727               0.0    -2.13532755251               0.0               0.0  0.00468916884373       171.6788324      -2.355721315       19.62882807                21
    "BPM.31L5.B1"       8681.001589                 1     32.3586337345               0.0               0.0    0.046052669746               0.0    0.448848859116               0.0               0.0 0.000855457845729       33.49132746      0.5274562392       19.74266235                21
    "BPM.30L5.B1"       8734.450105                 1     179.617928799               0.0               0.0    0.257863716299               0.0    -2.49514196989               0.0               0.0  0.00487390852391       171.6773871      -2.355716142       19.87881121                21
    "BPM.29L5.B1"        8787.89862                 1     35.3081574973               0.0               0.0   0.0324166527469               0.0    0.588145308858               0.0               0.0 0.000603605624769       33.49177414      0.5274528878       19.99264515                21
    "BPM.28L5.B1"       8841.347136                 1     159.501450456               0.0               0.0    0.248876082728               0.0    -2.08273307269               0.0               0.0  0.00470251138079        171.678833      -2.355721325       20.12879202                21
    "BPM.27L5.B1"       8894.795652                 1     53.0629181637               0.0               0.0   0.0465973848857               0.0    0.109727038168               0.0               0.0 0.000865543941773       33.49132754      0.5274562434       20.24262629                21
    "BPM.26L5.B1"       8948.244168                 1     60.1475080685               0.0               0.0    0.293185140654               0.0   -0.256284833516               0.0               0.0  0.00555328888185       171.6773865      -2.355716132       20.37877516                21
    "BPM.25L5.B1"       9001.692684                 1     78.8015682792               0.0               0.0   0.0459130107785               0.0   -0.994508218491               0.0               0.0 0.000854618467529       33.49177406      0.5274528836       20.49260909                21
    "BPM.24L5.B1"         9055.1412                 1     205.810477785               0.0               0.0    0.268732463701               0.0    -1.37690665015               0.0               0.0  0.00508568768374       171.6788335      -2.355721335       20.62875597                21
    "BPM.23L5.B1"       9108.589716                 1     29.3419243512               0.0               0.0   0.0471161614148               0.0    0.554864749519               0.0               0.0 0.000876725676286       33.49132762      0.5274562477       20.74259024                21
    "BPM.22L5.B1"       9162.038232                 1     176.151304627               0.0               0.0     0.24859723916               0.0    -2.48099159422               0.0               0.0  0.00464451407967        171.677386      -2.355716122       20.87873911                27
    "BPM.21L5.B1"       9215.486748                 1     34.9147498187               0.0               0.0    0.096337322169               0.0    0.567637740872               0.0               0.0  0.00180378269535       33.49177398      0.5274528793       20.99257304                21
    "BPM.20L5.B1"       9268.935264                 1     167.723472334               0.0               0.0     0.46658950998               0.0    -2.26590958345               0.0               0.0  0.00891490800532        171.676489       -2.35569046       21.12872111                21
    "BPM.19L5.B1"       9322.383779                 1      31.284585924               0.0               0.0    0.165032983245               0.0    0.478660077338               0.0               0.0  0.00308555366801       33.49040098      0.5274320092       21.24255822                21
    "BPM.17L5.B1"       9429.280811                 1     33.9055007974               0.0               0.0   0.0566994141672               0.0    0.540368782635               0.0               0.0  0.00597958973055       33.49177398      0.5274528716       21.49254352                21
    "BPM.16L5.B1"       9482.729327                 1     173.131991607               0.0               0.0    0.279559337443               0.0    -2.37106063475               0.0               0.0  0.00520480117825       171.6764903      -2.355690477       21.62869159                21
    "BPM.15L5.B1"       9536.177843                 1     27.8418239336               0.0               0.0   0.0489037685967               0.0    0.578244647647               0.0               0.0 0.000909036873384       33.49040098      0.5274320169        21.7425287                21
    "BPM.14L5.B1"       9589.626359                 1     204.671871102               0.0               0.0    0.291102077243               0.0    -3.04605140373               0.0               0.0  0.00551235535096       171.6773425      -2.355742873       21.87868007                27
    "BPM.13L5.B1"       9643.074875                 1       33.70341814               0.0               0.0   0.0346053161888               0.0    0.781958836177               0.0               0.0 0.000645444621936       33.49177397       0.527452864       21.99251401                23
    "BPM.12L5.B1"       9696.523391                 1     171.016345215               0.0               0.0    0.155815769451               0.0    -2.46470316921               0.0               0.0  0.00265550977541       168.1512586      -2.309504764       22.13049826                30
    "BPM.11L5.B1"       9749.971907                 1     35.4159295192               0.0               0.0   0.0298819828259               0.0    0.565375989987               0.0               0.0  0.00054378598883        37.5248342       0.545784242        22.2382219                30
    "BPM.10L5.B1"       9802.752617                 1     156.039772922               0.0               0.0    0.169853027573               0.0    -2.08620810902               0.0               0.0  0.00316308449796       150.3503314      -1.931261012       22.36968741                31
     "BPM.9L5.B1"       9841.817628                 1     22.1586295936               0.0               0.0    0.020334055873               0.0    0.675119035857               0.0               0.0 0.000517606030954       21.32865309      0.7063196851       22.47730301                29
     "BPM.8L5.B1"       9882.280639                 1     104.191582982               0.0               0.0    0.200304727672               0.0    -2.10606987174               0.0               0.0  0.00513095598368       118.0728601      -2.525511912       22.66146928                38
    "BPMR.5L5.B1"       9990.140649                 1     687.853113991               0.0               0.0     0.42174569669               0.0    -8.56985133237               0.0               0.0  0.00573758544281       462.1055391      -5.529789471       22.88181088                25
   "BPMYA.4L5.B1"       10017.54665                 1     1690.58650575               0.0               0.0     1.11677581775               0.0    -21.2679381985               0.0               0.0   0.0187318571569       1054.043045      -13.61890323        22.8881843                18
   "BPMWB.4L5.B1"       10038.68115                 1     1386.42287463               0.0               0.0     6.65416886275               0.0    -5.58459736641               0.0               0.0    0.058068427062       1315.864719      -5.282099845       22.89098702                 6
   "BPMSY.4L5.B1"       10131.46115                 1      1856.2793741               0.0               0.0     1.65349172651               0.0    -3.11313476613               0.0               0.0   0.0138080814457       2485.073071      -7.319844042       22.89915642                 9
    "BPMS.2L5.B1"       10158.24665                 1     2432.05569486               0.0               0.0     22.5820828545               0.0     157.456204518               0.0               0.0     1.01822840492       3889.910817        249.555818       22.90029854                 5
   "BPMSW.1L5.B1"       10168.21165                 1     1169.65494593               0.0               0.0     8.45142607419               0.0     58.3504556064               0.0               0.0    0.178493864409       1162.912886       53.90988265       22.90113517                 9
   "BPMSW.1R5.B1"       10211.33965                 1     498.945183381               0.0               0.0     17.0528197816               0.0    -38.3709880446               0.0               0.0     0.33195054777       1162.912184      -53.90986638       23.39523136                 6
   "BPMWB.4R5.B1"       10340.87015                 1     928.725045999               0.0               0.0    0.639217081081               0.0     16.1695596559               0.0               0.0   0.0229019772903       817.3344555       13.28875883        23.4051606                10
   "BPMYA.4R5.B1"       10362.00265                 1      384.92474754               0.0               0.0    0.133391341949               0.0     6.48758880501               0.0               0.0  0.00175595458627       369.6082815       5.729622112       23.41139683                25
     "BPM.5R5.B1"       10383.12065                 1     165.860545305               0.0               0.0   0.0275454450662               0.0     4.14976440155               0.0               0.0 0.000624882095964       168.4295663       3.796787359       23.42488375                37
    "BPMR.6R5.B1"       10415.02065                 1     8.39651551287               0.0               0.0  0.00092602732762               0.0    0.361012026035               0.0               0.0  2.3408259419e-05       8.430381443      0.4011520537       23.58150134                41
   "BPM_A.7R5.B1"       10449.03465                 1     139.843647207               0.0               0.0   0.0340727048565               0.0    -4.22386606198               0.0               0.0 0.000520705110158       141.2419446      -4.297252143       23.85403894                43
     "BPM.8R5.B1"       10490.47364                 1     20.5156280422               0.0               0.0  0.00994650732286               0.0    0.700075708921               0.0               0.0 0.000260793184832       18.49863175      0.6996833589       23.96924729                44
     "BPM.9R5.B1"       10529.54063                 1     98.5481807496               0.0               0.0   0.0879666716552               0.0    -2.19229704538               0.0               0.0  0.00223404233527       110.3220925      -2.546206721       24.17193213                45
    "BPM.10R5.B1"       10570.00562                 1     36.8103949887               0.0               0.0   0.0255307103777               0.0       0.430481194               0.0               0.0 0.000616208321028       38.03706263      0.6133279837       24.26381535                44
    "BPM.11R5.B1"       10622.78831                 1     193.940665299               0.0               0.0    0.235124718487               0.0    -2.60753706267               0.0               0.0  0.00452973447451       181.7845149       -2.41787254       24.38513182                35
    "BPM.12R5.B1"       10677.51479                 1      36.505015034               0.0               0.0   0.0419304657768               0.0     0.58202836751               0.0               0.0 0.000773933069694         34.790099      0.5474313116       24.49695998                34
    "BPM.13R5.B1"       10730.96627                 1     165.607680229               0.0               0.0    0.253715731987               0.0    -2.15684910278               0.0               0.0  0.00481739121164       171.7494436      -2.318458888       24.62968881                33
    "BPM.14R5.B1"       10784.41776                 1      31.621157089               0.0               0.0   0.0453457035415               0.0    0.441463858857               0.0               0.0 0.000844801532944       33.48864627      0.5274277916        24.7435307                31
    "BPM.15R5.B1"       10837.86924                 1     178.935289709               0.0               0.0    0.293915798171               0.0    -2.47464533638               0.0               0.0   0.0055658223876       171.6886063      -2.355873894       24.87969107                23
    "BPM.16R5.B1"       10891.32073                 1     36.1957307339               0.0               0.0   0.0460302540162               0.0    0.590260854992               0.0               0.0 0.000856684512884       33.48817036      0.5274003887       24.99353555                21
    "BPM.17R5.B1"       10944.77221                 1      163.71927042               0.0               0.0    0.268828532548               0.0    -2.17095910501               0.0               0.0  0.00508722248566       171.6923318      -2.355936303       25.12969523                21
    "BPM.18R5.B1"        10998.2237                 1     31.9587974539               0.0               0.0   0.0470261565821               0.0     0.45574446263               0.0               0.0 0.000874956469598       33.48864624      0.5274277918       25.24353723                21
    "BPM.19R5.B1"       11051.67518                 1     179.475246614               0.0               0.0    0.293961069929               0.0    -2.50217595772               0.0               0.0  0.00556660465748       171.6886062      -2.355873894        25.3796976                21
    "BPM.20R5.B1"       11105.12666                 1     35.3440360138               0.0               0.0   0.0460309329622               0.0    0.596531004273               0.0               0.0 0.000856695947508       33.48817039      0.5274003885       25.49354209                21
    "BPM.21R5.B1"       11158.57815                 1     165.903562079               0.0               0.0    0.268830498162               0.0    -2.22753212785               0.0               0.0  0.00508725056367       171.6923319      -2.355936303       25.62970177                21
    "BPM.22R5.B1"       11212.02963                 1     32.9473099935               0.0               0.0   0.0470257691039               0.0    0.468606921809               0.0               0.0 0.000874949145416       33.48864622      0.5274277919       25.74354377                21
    "BPM.23R5.B1"       11265.48112                 1     172.708976401               0.0               0.0    0.293963077246               0.0    -2.37492100732               0.0               0.0  0.00556664128846       171.6909512      -2.355904775       25.87970295                21
    "BPM.24R5.B1"        11318.9326                 1     34.7360579143               0.0               0.0   0.0460320686165               0.0    0.534218848089               0.0               0.0   0.0008567173293       33.48909703      0.5274246307       25.99354459                21
    "BPM.25R5.B1"       11372.38408                 1     167.674379668               0.0               0.0    0.267956253342               0.0    -2.26238191606               0.0               0.0  0.00507039403066       171.6923727      -2.355909516       26.12970177                21
    "BPM.26R5.B1"       11425.83557                 1     32.0161441045               0.0               0.0   0.0466516039447               0.0    0.490294753309               0.0               0.0  0.00086800560417       33.48864622      0.5274277919       26.24354377                21
    "BPM.27R5.B1"       11479.28705                 1     177.764600019               0.0               0.0    0.258932359515               0.0    -2.48234619158               0.0               0.0   0.0048925634891       171.6909512      -2.355904775       26.37970295                21
    "BPM.28R5.B1"       11532.73854                 1     34.0398360065               0.0               0.0   0.0324323701004               0.0    0.577776090245               0.0               0.0 0.000603823850523       33.48909703      0.5274246307       26.49354459                21
    "BPM.29R5.B1"       11586.19002                 1     168.818556944               0.0               0.0    0.248931498857               0.0    -2.31272918921               0.0               0.0  0.00470327929185       171.6923727      -2.355909516       26.62970177                21
    "BPM.30R5.B1"        11639.6415                 1     32.2318512077               0.0               0.0   0.0463849490339               0.0     0.51172405175               0.0               0.0 0.000861559353373       33.48864622      0.5274277919       26.74354377                21
    "BPM.31R5.B1"       11693.09299                 1     178.498520951               0.0               0.0    0.258477260032               0.0    -2.49275607359               0.0               0.0  0.00488473047377       171.6909512      -2.355904775       26.87970295                21
    "BPM.32R5.B1"       11746.54447                 1     33.7302306255               0.0               0.0   0.0325064263351               0.0     0.57083801036               0.0               0.0 0.000605245054135       33.48909703      0.5274246307       26.99354459                20
    "BPM.33R5.B1"       11799.99596                 1     164.707747586               0.0               0.0     0.25635519106               0.0    -2.25870569131               0.0               0.0  0.00485279491304       171.6923727      -2.355909516       27.12970177                26
    "BPM.34R5.B1"       11853.44744                 1     33.4448318789               0.0               0.0    0.048320126472               0.0    0.486133124655               0.0               0.0 0.000902293768705       33.48864622      0.5274277919       27.24354377                27
    "BPM.33L6.B1"       11906.89893                 1     176.966422863               0.0               0.0     1.08018168327               0.0    -2.41319021892               0.0               0.0   0.0206826116861       171.6909512      -2.355904775       27.37970295                21
    "BPM.32L6.B1"       11960.35041                 1     32.9574186279               0.0               0.0    0.244136397037               0.0    0.542850363726               0.0               0.0   0.0045581855022       33.48909703      0.5274246307       27.49354459                20
    "BPM.29L6.B1"       12120.70486                 1     182.150774719               0.0               0.0    0.288362740215               0.0    -2.49222305484               0.0               0.0   0.0149931911332       171.6909512      -2.355904775       27.87970295                20
    "BPM.28L6.B1"       12174.15635                 1     32.1410194248               0.0               0.0   0.0461565061727               0.0    0.604830775798               0.0               0.0 0.000855324592215       33.48909703      0.5274246307       27.99354459                21
    "BPM.27L6.B1"       12227.60783                 1     171.679622515               0.0               0.0    0.227739403287               0.0    -2.42458834129               0.0               0.0   0.0042498850469       171.6923727      -2.355909516       28.12970177                33
    "BPM.26L6.B1"       12281.05931                 1     34.9546044112               0.0               0.0     0.14499817626               0.0    0.508413565639               0.0               0.0  0.00271140506305       33.48864622      0.5274277919       28.24354377                24
    "BPM.25L6.B1"        12334.5108                 1     179.674704016               0.0               0.0    0.574839358055               0.0    -2.48787013058               0.0               0.0   0.0110023920224       171.6909512      -2.355904775       28.37970295                20
    "BPM.24L6.B1"       12387.96228                 1     33.9273169236               0.0               0.0     0.18623828227               0.0    0.573925356935               0.0               0.0   0.0034863008672       33.48909703      0.5274246307       28.49354459                21
    "BPM.22L6.B1"       12494.86525                 1     32.3435462375               0.0               0.0   0.0539950394664               0.0    0.468595932197               0.0               0.0  0.00349198947822       33.48864622      0.5274277919       28.74354377                21
    "BPM.21L6.B1"       12548.31673                 1     181.563358689               0.0               0.0    0.295320836726               0.0    -2.51969584091               0.0               0.0  0.00556023622901       171.6909512      -2.355904775       28.87970294                21
    "BPM.20L6.B1"       12601.76822                 1     35.4588058777               0.0               0.0   0.0461421914559               0.0    0.610362259974               0.0               0.0 0.000858554686585       33.48819131      0.5274144236       28.99354644                21
    "BPM.19L6.B1"        12655.2197                 1     163.538491746               0.0               0.0    0.268711913544               0.0    -2.19727534048               0.0               0.0  0.00508515633892       171.6899869      -2.355905422       29.12970732                27
    "BPM.18L6.B1"       12708.67119                 1     30.6327939995               0.0               0.0   0.0470301847139               0.0    0.486156573106               0.0               0.0 0.000875028901463        33.4886253      0.5274137571       29.24355031                21
    "BPM.17L6.B1"       12762.12267                 1     193.952998142               0.0               0.0    0.294334852726               0.0    -2.77059981274               0.0               0.0  0.00557415250977       171.6909511      -2.355904773       29.37970948                21
    "BPM.16L6.B1"       12815.57415                 1     34.5007306403               0.0               0.0   0.0460313688074               0.0    0.714380118216               0.0               0.0 0.000856704510176        33.4881913      0.5274144229       29.49355298                21
    "BPM.15L6.B1"       12869.02564                 1     163.916897574               0.0               0.0    0.269908086261               0.0    -2.24629589708               0.0               0.0  0.00510903981806        171.689987      -2.355905424       29.62971385                21
    "BPM.14L6.B1"       12922.47712                 1     32.2770952529               0.0               0.0     0.04641259177               0.0    0.467144805653               0.0               0.0 0.000863226424633       33.48862531      0.5274137578       29.74355684                23
    "BPM.13L6.B1"       12975.92861                 1     178.270068449               0.0               0.0    0.177054400212               0.0    -2.48535941762               0.0               0.0  0.00310747278976        171.690951      -2.355904772       29.87971602                29
    "BPM.12L6.B1"       13029.38009                 1     33.7449409469               0.0               0.0   0.0320884580297               0.0     0.56898625914               0.0               0.0 0.000595962591509       32.85380122      0.5201041624       29.99488123                23
    "BPM.11L6.B1"       13082.83158                 1     173.666809093               0.0               0.0    0.181553401493               0.0    -2.39183197562               0.0               0.0  0.00312162778256       177.4262416      -2.451318013       30.12992819                28
    "BPM.10L6.B1"       13134.67226                 1     28.5454411579               0.0               0.0     0.04547365682               0.0    0.504796409247               0.0               0.0 0.000879254576496       29.61362466      0.5525171102       30.24585235                19
     "BPM.9L6.B1"       13173.73925                 1     156.832392894               0.0               0.0   0.0959049244285               0.0    -3.06576066627               0.0               0.0   0.0021142587821       135.2126565      -2.428455568       30.36561155                39
     "BPM.8L6.B1"       13214.20424                 1     16.0222308328               0.0               0.0  0.00895803673282               0.0    0.689512142108               0.0               0.0 0.000202675340671       18.86386505      0.5721225472       30.48833405                34
   "BPMYA.5L6.B1"       13311.29423                 1     726.163934351               0.0               0.0    0.264572396867               0.0    -7.58008469315               0.0               0.0   0.0020240451206       576.8072326      -5.929493395        30.7339036                34
   "BPMYB.4L6.B1"       13347.69423                 1      237.85672203               0.0               0.0   0.0439510975682               0.0     5.71458487349               0.0               0.0  0.00119804471617       225.3551484       4.266916055       30.74912326                28
   "BPMSA.4R6.B1"       13568.51473                 1     251.809042916               0.0               0.0  0.00503419412434               0.0     -0.8457021783               0.0               0.0 1.84586872875e-06       254.5630301     -0.8745564599       30.95582807                41
   "BPMYA.4R6.B1"       13691.29423                 1     562.316332712               0.0               0.0   0.0289826671993               0.0    -1.68190344253               0.0               0.0 4.16138914263e-06       573.8297065      -1.725769136       31.00787876                35
   "BPMYB.5R6.B1"       13727.69423                 1     118.693926587               0.0               0.0   0.0362921876841               0.0     4.14159795098               0.0               0.0 0.000990282276224       120.7891535        4.22952809       31.02888512                41
    "BPM.11R6.B1"       13954.79389                 1     35.1430068434               0.0               0.0     0.06126582854               0.0    0.650456569258               0.0               0.0  0.00635770052915       35.32712386      0.6295468243       31.75757036                33
    "BPM.12R6.B1"       14009.52037                 1     167.923535188               0.0               0.0    0.299626580732               0.0     -2.2311209964               0.0               0.0  0.00549839240754       170.4229761      -2.255276821       31.89361398                38
    "BPM.13R6.B1"       14062.97186                 1     32.4633863851               0.0               0.0    0.117552695651               0.0    0.493715818869               0.0               0.0  0.00219858002994       32.87662121      0.5130311026       32.00924581                20
    "BPM.14R6.B1"       14116.42334                 1     176.107165721               0.0               0.0     0.90397587182               0.0    -2.44465509928               0.0               0.0   0.0172777041138       173.7588578      -2.403419105       32.14617605                30
    "BPM.17R6.B1"       14276.77779                 1     32.4799878522               0.0               0.0    0.847989034675               0.0    0.517880704274               0.0               0.0   0.0168479520484       32.91556085      0.5361677591       32.51814385                26
    "BPM.20R6.B1"       14437.13225                 1     172.666574836               0.0               0.0    0.303406637403               0.0    -2.37351192677               0.0               0.0   0.0204044898632       174.5016795      -2.456802251       32.91323081                30
    "BPM.21R6.B1"       14490.58373                 1     32.1937353893               0.0               0.0   0.0457248397245               0.0    0.524203316636               0.0               0.0  0.00084790656505       32.91478852      0.5386317499       33.02703912                18
    "BPM.22R6.B1"       14544.03522                 1     176.869683006               0.0               0.0    0.280390745514               0.0    -2.47052422472               0.0               0.0  0.00530859825361       172.9065002      -2.392152319       33.16440245                21
    "BPM.23R6.B1"        14597.4867                 1     32.7679582249               0.0               0.0   0.0448736197008               0.0    0.565067996681               0.0               0.0  0.00083496836398       32.89954089      0.5288037211       33.27890599                28
    "BPM.24R6.B1"       14650.93818                 1     172.819547551               0.0               0.0    0.236393283859               0.0    -2.40335734803               0.0               0.0  0.00441400471073       172.9086952      -2.392200101       33.41627076                27
    "BPM.25R6.B1"       14704.38967                 1     32.8785777485               0.0               0.0   0.0994132069164               0.0    0.524326997121               0.0               0.0  0.00185976023671       32.90016379      0.5288240269       33.53077209                21
    "BPM.26R6.B1"       14757.84115                 1     173.628328965               0.0               0.0     0.50793928032               0.0     -2.4136764649               0.0               0.0  0.00971241575496       172.9064302      -2.392151652       33.66813632                21
    "BPM.27R6.B1"       14811.29264                 1     32.9275351167               0.0               0.0    0.145416931484               0.0    0.527526142961               0.0               0.0  0.00271961578138         32.899549      0.5288034103       33.78263987                21
    "BPM.29R6.B1"        14918.1956                 1     31.6960511419               0.0               0.0   0.0496909734584               0.0    0.502786942115               0.0               0.0  0.00339070447882       32.90015534      0.5288243264        34.0345059                21
    "BPM.30R6.B1"       14971.64709                 1      179.20509323               0.0               0.0    0.263495743307               0.0    -2.52185477625               0.0               0.0  0.00492662813599       172.9063627       -2.39215104       34.17187019                21
    "BPM.31R6.B1"       15025.09857                 1     32.1971194691               0.0               0.0   0.0422511320958               0.0    0.586657576544               0.0               0.0 0.000784204303016       32.89955779      0.5288031223       34.28637375                21
    "BPM.32R6.B1"       15078.55006                 1     174.333535085               0.0               0.0    0.255516103046               0.0    -2.44792866387               0.0               0.0  0.00483230349194       172.9088301      -2.392201326       34.42373839                27
    "BPM.33R6.B1"       15132.00154                 1     32.8453775327               0.0               0.0   0.0318421510144               0.0    0.533407902631               0.0               0.0 0.000592539826719       32.90014622      0.5288246027       34.53823971                21
    "BPM.34R6.B1"       15185.45302                 1     166.975451755               0.0               0.0    0.256936252661               0.0    -2.30565541486               0.0               0.0  0.00485707946515       172.9062979      -2.392150482       34.67560406                21
    "BPM.33L7.B1"       15238.90451                 1     33.6660867661               0.0               0.0   0.0317535880523               0.0    0.481060516041               0.0               0.0 0.000589688935906       32.89956723      0.5288028577       34.79010763                21
    "BPM.32L7.B1"       15292.35599                 1     170.641369786               0.0               0.0    0.256557022753               0.0    -2.31286512719               0.0               0.0  0.00485048709121       172.9088936      -2.392201856       34.92747221                21
    "BPM.31L7.B1"       15345.80748                 1     32.4963912048               0.0               0.0   0.0414264056554               0.0    0.515159281483               0.0               0.0 0.000769401044978       32.90013647      0.5288248553       35.04197353                21
    "BPM.30L7.B1"       15399.25896                 1     178.847135246               0.0               0.0    0.256417407825               0.0    -2.48592428562               0.0               0.0  0.00484804652068       172.9062359      -2.392149981       35.17933793                21
