@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/work/o/omc/anaconda/bin/python '/afs/cern.ch/work/e/efol/public/Beta-Beat.src/GetLLM/GetLLM.py' '--accel=LHCB1' '--model=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/models/LHCB1/Multiturn-model_40cm_2041/twiss.dat' '--files=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Measurements/Beam1@Turn@2017_09_11@19_02_33_250/Beam1@Turn@2017_09_11@19_02_33_250.sdds' '--output=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Results/40cm_cleaned' '--tbtana=SUSSIX' '--bpmu=mm' '--lhcphase=1' '--errordefs=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/models/LHCB1/Multiturn-model_40cm_2041/error_deff.txt'"
@ CWD %s "/home/efol/Workspaces/Accsoft-Eclipse-Pro/lhc-app-beta-beating"
@ Date %s "20. December 2017, 16:40:59"
@ Q1 %le 0.309853389971
@ Q2 %le 0.319421650825
@ RMSbetabeat %le 1.89006723691
@ RescalingFactor %le 1.04600291672
@ FILES %s "/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Measurements/Beam1@Turn@2017_09_11@19_02_33_250/Beam1@Turn@2017_09_11@19_02_33_250.sdds.linx"
*            NAME                 S             COUNT              BETX           BETXSTD           BETXMDL            MUXMDL           BETXRES        BETXSTDRES
$              %s               %le               %le               %le               %le               %le               %le               %le               %le
    "BPM.31R5.B1"       11693.09299                 1     177.870600429               0.0       171.6909512       26.87970295     186.053166847               0.0
    "BPM.32R5.B1"       11746.54447                 1     32.2684890611               0.0       33.48909703       26.99354459     33.7529336759               0.0
    "BPM.33R5.B1"       11799.99596                 1     165.718686642               0.0       171.6923727       27.12970177     173.342229582               0.0
    "BPM.34R5.B1"       11853.44744                 1     34.2563488746               0.0       33.48864622       27.24354377     35.8322408389               0.0
    "BPM.33L6.B1"       11906.89893                 1     176.603244851               0.0       171.6909512       27.37970295     184.727509215               0.0
    "BPM.32L6.B1"       11960.35041                 1     34.5521050248               0.0       33.48909703       27.49354459     36.1416026347               0.0
    "BPM.30L6.B1"       12067.25338                 1     33.3803137348               0.0       33.48864622       27.74354377     34.9159055275               0.0
    "BPM.29L6.B1"       12120.70486                 1     183.670868957               0.0       171.6909512       27.87970295     192.120264645               0.0
    "BPM.28L6.B1"       12174.15635                 1       35.08931532               0.0       33.48909703       27.99354459     36.7035261703               0.0
    "BPM.27L6.B1"       12227.60783                 1     170.073830728               0.0       171.6923727       28.12970177     177.897722998               0.0
    "BPM.26L6.B1"       12281.05931                 1     32.3890425402               0.0       33.48864622       28.24354377     33.8790329667               0.0
    "BPM.25L6.B1"        12334.5108                 1     172.366672542               0.0       171.6909512       28.37970295     180.296042224               0.0
    "BPM.24L6.B1"       12387.96228                 1     33.8664225997               0.0       33.48909703       28.49354459     35.4243768181               0.0
    "BPM.23L6.B1"       12441.41377                 1     60.1037733082               0.0       171.6923727       28.62970177      62.868722186               0.0
    "BPM.22L6.B1"       12494.86525                 1     32.6382456427               0.0       33.48864622       28.74354377     34.1397001388               0.0
    "BPM.21L6.B1"       12548.31673                 1     178.524925201               0.0       171.6909512       28.87970294     186.737592467               0.0
    "BPM.20L6.B1"       12601.76822                 1     35.7005393345               0.0       33.48819131       28.99354644     37.3428682723               0.0
    "BPM.19L6.B1"        12655.2197                 1     166.245885831               0.0       171.6899869       29.12970732     173.893681471               0.0
    "BPM.18L6.B1"       12708.67119                 1      33.603027314               0.0        33.4886253       29.24355031     35.1488645809               0.0
    "BPM.17L6.B1"       12762.12267                 1     177.912411391               0.0       171.6909511       29.37970948     186.096901235               0.0
    "BPM.16L6.B1"       12815.57415                 1     32.3323848899               0.0        33.4881913       29.49355298     33.8197688992               0.0
    "BPM.15L6.B1"       12869.02564                 1     167.419661327               0.0        171.689987       29.62971385     175.121454064               0.0
    "BPM.14L6.B1"       12922.47712                 1     31.7174582434               0.0       33.48862531       29.74355684     33.1765538334               0.0
    "BPM.13L6.B1"       12975.92861                 1     173.235359775               0.0        171.690951       29.87971602     181.204691603               0.0
    "BPM.12L6.B1"       13029.38009                 1     33.4872507102               0.0       32.85380122       29.99488123     35.0277619156               0.0
    "BPM.11L6.B1"       13082.83158                 1     167.638824009               0.0       177.4262416       30.12992819     175.350698868               0.0
    "BPM.10L6.B1"       13134.67226                 1     25.9997795777               0.0       29.61362466       30.24585235     27.1958452723               0.0
     "BPM.9L6.B1"       13173.73925                 1     133.558905076               0.0       135.2126565       30.36561155     139.703004263               0.0
     "BPM.8L6.B1"       13214.20424                 1     17.6606784444               0.0       18.86386505       30.48833405      18.473121164               0.0
   "BPMYA.5L6.B1"       13311.29423                 1     527.358774557               0.0       576.8072326        30.7339036     551.618816343               0.0
   "BPMYB.4L6.B1"       13347.69423                 1     203.141797705               0.0       225.3551484       30.74912326     212.486912907               0.0
   "BPMSA.4R6.B1"       13568.51473                 1     237.795867838               0.0       254.5630301       30.95582807     248.735171341               0.0
   "BPMYA.4R6.B1"       13691.29423                 1     509.142377353               0.0       573.8297065       31.00787876     532.564411736               0.0
   "BPMYB.5R6.B1"       13727.69423                 1     111.830108138               0.0       120.7891535       31.02888512     116.974619289               0.0
    "BPM.11R6.B1"       13954.79389                 1     35.8641404657               0.0       35.32712386       31.75757036     37.5139955327               0.0
    "BPM.12R6.B1"       14009.52037                 1     169.103604577               0.0       170.4229761       31.89361398     176.882863614               0.0
    "BPM.13R6.B1"       14062.97186                 1     31.1360623908               0.0       32.87662121       32.00924581     32.5684120759               0.0
    "BPM.14R6.B1"       14116.42334                 1       174.7375114               0.0       173.7588578       32.14617605     182.775946585               0.0
    "BPM.17R6.B1"       14276.77779                 1     33.0828390009               0.0       32.91556085       32.51814385     34.6047460882               0.0
    "BPM.19R6.B1"       14383.68076                 1     32.8678728733               0.0       31.51889039       32.77262488     34.3798908917               0.0
    "BPM.20R6.B1"       14437.13225                 1     175.657533397               0.0       174.5016795       32.91323081     183.738292276               0.0
    "BPM.21R6.B1"       14490.58373                 1     33.8097422226               0.0       32.91478852       33.02703912     35.3650889783               0.0
    "BPM.22R6.B1"       14544.03522                 1     182.910415831               0.0       172.9065002       33.16440245     191.324828457               0.0
    "BPM.23R6.B1"        14597.4867                 1     31.9807619502               0.0       32.89954089       33.27890599     33.4519702787               0.0
    "BPM.24R6.B1"       14650.93818                 1     170.804709851               0.0       172.9086952       33.41627076     178.662224693               0.0
    "BPM.25R6.B1"       14704.38967                 1     31.4978496963               0.0       32.90016379       33.53077209     32.9468426526               0.0
    "BPM.26R6.B1"       14757.84115                 1     172.529920586               0.0       172.9064302       33.66813632     180.466800153               0.0
    "BPM.27R6.B1"       14811.29264                 1     32.7487629331               0.0         32.899549       33.78263987     34.2553015469               0.0
    "BPM.29R6.B1"        14918.1956                 1     33.9423226811               0.0       32.90015534        34.0345059     35.5037685245               0.0
    "BPM.30R6.B1"       14971.64709                 1     179.891030808               0.0       172.9063627       34.17187019     188.166542916               0.0
    "BPM.31R6.B1"       15025.09857                 1     32.2419942372               0.0       32.89955779       34.28637375     33.7252200128               0.0
    "BPM.32R6.B1"       15078.55006                 1     164.122400318               0.0       172.9088301       34.42373839     171.672509431               0.0
    "BPM.33R6.B1"       15132.00154                 1     31.5517282017               0.0       32.90014622       34.53823971     33.0031997264               0.0
    "BPM.34R6.B1"       15185.45302                 1     176.412849594               0.0       172.9062979       34.67560406     184.528355222               0.0
    "BPM.33L7.B1"       15238.90451                 1     34.3975700702               0.0       32.89956723       34.79010763     35.9799586213               0.0
    "BPM.32L7.B1"       15292.35599                 1     171.462771511               0.0       172.9088936       34.92747221     179.350559109               0.0
    "BPM.31L7.B1"       15345.80748                 1     31.8947251785               0.0       32.90013647       35.04197353     33.3619755646               0.0
    "BPM.30L7.B1"       15399.25896                 1     173.367006345               0.0       172.9062359       35.17933793     181.342394299               0.0
    "BPM.29L7.B1"       15452.71045                 1     34.7408070547               0.0        32.8995773        35.2938415     36.3389855083               0.0
    "BPM.28L7.B1"       15506.16193                 1     172.320728863               0.0       172.9089541       35.43120603     180.247985001               0.0
    "BPM.27L7.B1"       15559.61341                 1      33.768827053               0.0       32.90012609       35.54570734     35.3222915915               0.0
    "BPM.26L7.B1"        15613.0649                 1     169.800307267               0.0       172.9061768        35.6830718     177.611616661               0.0
    "BPM.25L7.B1"       15666.51638                 1     33.3628376198               0.0       32.89958798       35.79757538     34.8976254603               0.0
    "BPM.24L7.B1"       15719.96787                 1      166.05655722               0.0       172.9090116       35.93493984     173.695643192               0.0
    "BPM.23L7.B1"       15773.41935                 1     33.3083152143               0.0       32.90011511       36.04944115     34.8405948651               0.0
    "BPM.22L7.B1"       15826.87083                 1     171.259052675               0.0       172.9061209       36.18680568     179.137468612               0.0
    "BPM.21L7.B1"       15880.32232                 1     33.7155539439               0.0       32.89959925       36.30130925      35.266567764               0.0
    "BPM.20L7.B1"        15933.7738                 1     181.547191757               0.0       174.5646964       36.43783228     189.898892099               0.0
    "BPM.17L7.B1"       16094.12825                 1     33.7949056006               0.0       32.92502084        36.8102053     35.3495698284               0.0
    "BPM.16L7.B1"       16147.57974                 1     189.591274075               0.0        174.119195       36.94689257     198.313025666               0.0
    "BPM.15L7.B1"       16201.03122                 1     29.8400567329               0.0       31.50229455       37.06394951     31.2127863775               0.0
    "BPM.14L7.B1"       16254.48271                 1     170.551909427               0.0        173.731458       37.20503681     178.397794712               0.0
    "BPM.13L7.B1"       16307.93419                 1     33.8282476773               0.0       32.94123056       37.31909572     35.3844457378               0.0
    "BPM.12L7.B1"       16361.38567                 1     163.813908573               0.0       168.3162799       37.45878799     171.349826166               0.0
    "BPM.11L7.B1"       16414.83716                 1     30.1638919473               0.0        31.4156062        37.5785266     31.5515189564               0.0
    "BPM.10L7.B1"       16467.61985                 1     149.720196864               0.0       159.4968211       37.72231549     156.607762611               0.0
     "BPM.9L7.B1"       16506.68684                 1     26.9213162767               0.0        25.8352186       37.81597601     28.1597753472               0.0
     "BPM.7L7.B1"       16586.21782                 1     63.8384234824               0.0        67.2066817       38.09126598     66.7751771612               0.0
     "BPM.6L7.B1"       16621.03582                 1     230.410498753               0.0       240.4385357       38.13795827     241.010053738               0.0
   "BPMWC.6L7.B1"       16633.13832                 1     223.922989245               0.0       238.4299536       38.14551791      234.22409987               0.0
   "BPMWE.5L7.B1"       16710.19232                 1     25.8414471999               0.0       28.93132311       38.33464748     27.0302291433               0.0
    "BPMW.5L7.B1"       16733.39732                 1     59.4468841566               0.0       65.83947785       38.43173704     62.1816142175               0.0
   "BPMWE.4L7.B1"       16768.48232                 1     249.224775219               0.0       277.5166264       38.47352541     260.689841797               0.0
    "BPMW.4L7.B1"       16796.58732                 1     322.781273256               0.0       342.5069838       38.48680076     337.630153287               0.0
    "BPMW.4R7.B1"       16912.63432                 1      43.729361856               0.0       45.93433561       38.67484765     45.7410400475               0.0
    "BPMW.5R7.B1"       16975.82432                 1     292.760583842               0.0       309.2923975       38.78398655     306.228424598               0.0
   "BPMWE.5R7.B1"       16999.02932                 1     309.566766291               0.0       349.9894117       38.79440234     323.807740459               0.0
    "BPMR.6R7.B1"       17078.24482                 1      58.910863574               0.0        59.2828978        38.8870777     61.6209351246               0.0
   "BPM_A.7R7.B1"       17116.28082                 1     127.809633382               0.0        127.874134        38.9671717     133.689249302               0.0
     "BPM.9R7.B1"        17194.4138                 1     108.417674566               0.0       108.6113909       39.28496583     113.405203819               0.0
    "BPM.10R7.B1"       17234.87878                 1      35.680914227               0.0       34.81349859       39.38460427     37.3223403526               0.0
    "BPM.11R7.B1"       17287.66147                 1     179.028240234               0.0       179.6221878       39.51149712     187.264061459               0.0
    "BPM.12R7.B1"       17342.38796                 1     32.4271958049               0.0       30.98983344       39.63185931     33.9189413928               0.0
    "BPM.13R7.B1"       17395.83944                 1     168.234857359               0.0       171.9742438       39.77544702     175.974151491               0.0
    "BPM.14R7.B1"       17449.29093                 1     32.7800347871               0.0       32.82282969        39.8904541     34.2880119973               0.0
    "BPM.15R7.B1"       17502.74241                 1     172.169072824               0.0       175.4195302       40.02674292     180.089352343               0.0
    "BPM.16R7.B1"       17556.19389                 1     31.7681531717               0.0       31.59138403        40.1430642     33.2295808763               0.0
    "BPM.17R7.B1"       17609.64538                 1     163.115522626               0.0       172.4144417        40.2846197     170.619312428               0.0
    "BPM.18R7.B1"       17663.09686                 1     31.8817122009               0.0       32.86554494       40.39936862      33.348363952               0.0
    "BPM.19R7.B1"       17716.54835                 1     185.153337321               0.0       174.9991676       40.53575831     193.670930877               0.0
    "BPM.20R7.B1"       17769.99983                 1     31.0994841585               0.0       31.55282419        40.6523383     32.5301511382               0.0
    "BPM.23R7.B1"       17930.35428                 1     171.210160261               0.0       172.9077162       41.04563718     179.086327005               0.0
    "BPM.24R7.B1"       17983.80577                 1     33.6353512552               0.0       32.89988454       41.16013951     35.1826755177               0.0
    "BPM.25R7.B1"       18037.25725                 1     171.588982331               0.0       172.9074405       41.29750398     179.482575995               0.0
    "BPM.26R7.B1"       18090.70874                 1     33.1600070895               0.0       32.89982464       41.41200654      34.685464134               0.0
    "BPM.27R7.B1"       18144.16022                 1     179.081567859               0.0       172.9077228       41.54937102     187.319842311               0.0
    "BPM.28R7.B1"        18197.6117                 1     34.6480026544               0.0       32.89988346       41.66387335     36.2419118349               0.0
    "BPM.29R7.B1"       18251.06319                 1      175.84324578               0.0       172.9074341       41.80123782     183.932547971               0.0
    "BPM.30R7.B1"       18304.51467                 1     32.1973793819               0.0       32.89982575       41.91574038     33.6785527441               0.0
    "BPM.31R7.B1"       18357.96616                 1     176.133768313               0.0        172.907729       42.05310486     184.236435387               0.0
    "BPM.32R7.B1"       18411.41764                 1     34.5208824565               0.0       32.89988233       42.16760719     36.1089437371               0.0
    "BPM.33R7.B1"       18464.86912                 1     176.729185534               0.0       172.9074281       42.30497167     184.859243538               0.0
    "BPM.34R7.B1"       18518.32061                 1     32.8278067904               0.0       32.89982691       42.41947423     34.3379816522               0.0
    "BPM.33L8.B1"       18571.77209                 1     172.801378344               0.0       172.9077348       42.55683871      180.75074576               0.0
    "BPM.32L8.B1"       18625.22358                 1     33.7849704864               0.0       32.89988113       42.67134103     35.3391776699               0.0
    "BPM.31L8.B1"       18678.67506                 1     171.132859794               0.0       172.9074224       42.80870552      179.00547049               0.0
    "BPM.30L8.B1"       18732.12654                 1     33.2883996845               0.0       32.89982814       42.92320808     34.8197631628               0.0
    "BPM.29L8.B1"       18785.57803                 1     176.439458443               0.0       172.9077404       43.06057255     184.556188155               0.0
    "BPM.28L8.B1"       18839.02951                 1     33.6274147549               0.0       32.89987987       43.17507487     35.1743739152               0.0
    "BPM.27L8.B1"         18892.481                 1     161.206992231               0.0        172.907417       43.31243937     168.622984069               0.0
    "BPM.25L8.B1"       18999.38397                 1     182.046753534               0.0       172.9077455       43.56430639     190.421435176               0.0
    "BPM.23L8.B1"       19106.28693                 1     165.675944667               0.0        172.907412       43.81617321     173.297521351               0.0
    "BPM.22L8.B1"       19159.73842                 1     34.1925990586               0.0       32.89983076       43.93067577     35.7655583454               0.0
    "BPM.21L8.B1"        19213.1899                 1     177.350192155               0.0       172.9077504       44.06804023     185.508818274               0.0
    "BPM.20L8.B1"       19266.64139                 1     32.0107748262               0.0       31.52453011        44.1855504     33.4833638345               0.0
    "BPM.19L8.B1"       19320.09287                 1     167.833750244               0.0       174.9181093       44.32590831     175.554592279               0.0
    "BPM.18L8.B1"       19373.54435                 1      34.626523319               0.0       32.90461086       44.43957341     36.2194443874               0.0
    "BPM.15L8.B1"       19533.89881                 1     169.817556112               0.0       175.3213232       44.83492832     177.629659003               0.0
    "BPM.14L8.B1"       19587.35029                 1     33.0495264095               0.0        32.8858192       44.94847408     34.5699010204               0.0
    "BPM.13L8.B1"       19640.80177                 1     165.161095479               0.0       172.1026377       45.08635444       172.7589876               0.0
    "BPM.12L8.B1"       19694.25326                 1     30.1020434051               0.0       31.37293495       45.20455088     31.4868252009               0.0
    "BPM.11L8.B1"       19747.70474                 1     171.038664745               0.0       172.5250638       45.34663709     178.906942194               0.0
    "BPM.10L8.B1"       19799.54543                 1     39.5587009896               0.0       36.73155567       45.45089375     41.3785166167               0.0
     "BPM.9L8.B1"       19838.61242                 1     116.828096147               0.0       116.6497955       45.56264025     122.202529324               0.0
     "BPM.8L8.B1"       19879.07741                 1     13.8211369639               0.0       14.69965899       45.72432814     14.4569495765               0.0
     "BPM.7L8.B1"        19918.1454                 1     151.581429385               0.0       157.3086004       45.89965505     158.554617256               0.0
    "BPMR.6L8.B1"        19950.6144                 1     14.3055545997               0.0       15.18895857       46.01190509     14.9636518366               0.0
   "BPMYB.4L8.B1"        20031.8004                 1     137.283513071               0.0       147.7706102         46.282222     143.598955089               0.0
   "BPMWB.4L8.B1"        20056.1919                 1     201.989596234               0.0       227.0523647       46.30501382     211.281706807               0.0
    "BPMS.2L8.B1"        20144.3364                 1     182.248334826               0.0       195.9886869       46.34282134     190.632289795               0.0
   "BPMSW.1L8.B1"        20154.2704                 1     150.326636197               0.0       158.4488479       46.35076145     157.242099922               0.0
   "BPMSW.1R8.B1"        20197.4604                 1     134.816228291               0.0       158.4488681       46.80682297     141.018168013               0.0
    "BPMS.2R8.B1"        20207.3944                 1     508.414374544               0.0       525.7496897       46.81297355     531.802918674               0.0
   "BPMSX.4R8.B1"        20245.3059                 1     286.433480497               0.0        333.385457       46.82652686     299.610256045               0.0
   "BPMWB.4R8.B1"        20295.4629                 1     277.085802798               0.0       285.9696942       46.85249538     289.832557908               0.0
   "BPMYB.4R8.B1"        20319.9304                 1     208.073583779               0.0       223.2398237       46.86685044     217.645575525               0.0
   "BPMYB.5R8.B1"        20340.5074                 1      61.386203148               0.0       65.38134792       46.89409074     64.2101475389               0.0
     "BPM.6R8.B1"        20424.6154                 1     140.016854862               0.0       141.7589033       47.24936918     146.458038575               0.0
   "BPM_A.7R8.B1"        20446.8554                 1     51.6447963102               0.0       49.54158699       47.29211854     54.0206075737               0.0
    "BPM.10R8.B1"       20567.82043                 1     169.537951443               0.0       171.6500136       47.72557715     177.337191704               0.0
    "BPM.11R8.B1"       20619.65914                 1     37.4052107317               0.0       37.28617047       47.82442681     39.1259595257               0.0
    "BPM.12R8.B1"       20674.38266                 1     165.339148198               0.0       163.8206717        47.9590259     172.945231263               0.0
    "BPM.13R8.B1"       20727.83117                 1     32.0745190997               0.0       33.41790804       48.07641291     33.5500405306               0.0
    "BPM.14R8.B1"       20781.27969                 1     166.205284344               0.0       171.6782551       48.21256525     173.851212197               0.0
    "BPM.15R8.B1"       20834.72821                 1     31.1605515707               0.0       33.49083193       48.32640076     32.5940278295               0.0
    "BPM.16R8.B1"       20888.17672                 1     161.848929083               0.0        171.675578       48.46255189     169.294451888               0.0
    "BPM.17R8.B1"       20941.62524                 1     34.9097314224               0.0       33.49134296       48.57638743     36.5156808896               0.0
    "BPM.18R8.B1"       20995.07375                 1     161.636921003               0.0       171.6782556       48.71253573     169.072690818               0.0
    "BPM.19R8.B1"       21048.52227                 1     33.9636070653               0.0       33.49083204       48.82637125     35.5260320525               0.0
    "BPM.22R8.B1"       21208.86782                 1     178.097222923               0.0       171.6782562       49.21250622     186.290214637               0.0
    "BPM.23R8.B1"       21262.31633                 1      33.400391974               0.0       33.49173786       49.32633988     34.9369074243               0.0
    "BPM.24R8.B1"       21315.76485                 1      168.39325936               0.0       171.6779638       49.46248731     176.139840446               0.0
    "BPM.25R8.B1"       21369.21337                 1     34.4786708558               0.0       33.49136377       49.57632186     36.0647902797               0.0
    "BPM.26R8.B1"       21422.66188                 1     173.403486198               0.0       171.6782558       49.71247016     181.380552332               0.0
    "BPM.27R8.B1"        21476.1104                 1     32.7753593031               0.0       33.49173786       49.82630382     34.2831214275               0.0
    "BPM.29R8.B1"       21583.00743                 1     33.8156552296               0.0       33.49136377       50.07628581     35.3712740008               0.0
    "BPM.30R8.B1"       21636.45594                 1     173.529993444               0.0       171.6782553       50.21243411      181.51287928               0.0
    "BPM.31R8.B1"       21689.90446                 1     35.3510709661               0.0       33.49173786       50.32626777     36.9773233396               0.0
    "BPM.32R8.B1"       21743.35298                 1     181.466529094               0.0       171.6779647        50.4624152     189.814518719               0.0
    "BPM.33R8.B1"       21796.80149                 1     33.6430773726               0.0       33.49136377       50.57624975      35.190757059               0.0
    "BPM.34R8.B1"       21850.25001                 1     175.984158094               0.0       171.6782549       50.71239806     184.079942663               0.0
    "BPM.33L1.B1"       21903.69852                 1     32.6799464613               0.0       33.49173786       50.82623172     34.1833193167               0.0
    "BPM.32L1.B1"       21957.14704                 1     181.024861517               0.0       171.6779651       50.96237915     189.352533145               0.0
    "BPM.31L1.B1"       22010.59556                 1     33.0168947333               0.0       33.49136377        51.0762137     34.5357681919               0.0
    "BPM.30L1.B1"       22064.04407                 1     174.965885747               0.0       171.6782545         51.212362     183.014826817               0.0
    "BPM.29L1.B1"       22117.49259                 1     32.5538282284               0.0       33.49173786       51.32619566     34.0513992772               0.0
    "BPM.28L1.B1"        22170.9411                 1     176.756308902               0.0       171.6779655        51.4623431      184.88761466               0.0
    "BPM.27L1.B1"       22224.38962                 1     34.0535963557               0.0       33.49136377       51.57617765     35.6201611127               0.0
    "BPM.26L1.B1"       22277.83814                 1     170.427378003               0.0       171.6782541       51.71232595     178.267534479               0.0
    "BPM.25L1.B1"       22331.28665                 1      35.292098969               0.0       33.49173786       51.82615961     36.9156384586               0.0
    "BPM.24L1.B1"       22384.73517                 1     182.529864976               0.0        171.677966       51.96230704     190.926771153               0.0
    "BPM.23L1.B1"       22438.18368                 1     35.0850804945               0.0       33.49136377       52.07614159     36.6990965305               0.0
    "BPM.22L1.B1"        22491.6322                 1     172.939628238               0.0       171.6782536        52.2122899     180.895355553               0.0
    "BPM.21L1.B1"       22545.08071                 1     35.3987852873               0.0       33.49173786       52.32612356     37.0272326588               0.0
    "BPM.20L1.B1"       22598.52923                 1     171.823805179               0.0       171.6756212       52.46227218     179.728201378               0.0
    "BPM.19L1.B1"       22651.97775                 1     34.4646122144               0.0       33.49134274       52.57610772     36.0500848997               0.0
    "BPM.18L1.B1"       22705.42626                 1     171.827263597               0.0       171.6782533       52.71225603     179.731818894               0.0
    "BPM.17L1.B1"       22758.87478                 1     34.3691433544               0.0       33.49173796       52.82608969     35.9502241937               0.0
    "BPM.16L1.B1"       22812.32329                 1     171.404721403               0.0       171.6756216       52.96223831     179.289838527               0.0
    "BPM.15L1.B1"       22865.77181                 1     32.9473229783               0.0       33.49134265       53.07607385     34.4629959333               0.0
    "BPM.14L1.B1"       22919.22033                 1     169.941986697               0.0       171.6782529       53.21222216     177.759813758               0.0
    "BPM.13L1.B1"       22972.66884                 1     33.3915375204               0.0       33.49173806       53.32605582       34.92764564               0.0
    "BPM.12L1.B1"       23026.11736                 1      170.22120587               0.0       168.1504141       53.46404064     178.051877827               0.0
    "BPM.11L1.B1"       23079.56587                 1     35.1558664874               0.0       37.52486372       53.57176455     36.7731388856               0.0
     "BPM.9L1.B1"        23171.4116                 1     22.3996947631               0.0       21.32865198       53.81084481     23.4301460558               0.0
    "BPMR.7L1.B1"       23250.94062                 1     30.4020740057               0.0       30.35301037       54.09404628     31.8006580842               0.0
    "BPMR.5L1.B1"       23326.02462                 1     25250.1851742               0.0       557.7754692       54.21734278     26411.7673399               0.0
   "BPMYA.4L1.B1"       23347.14262                 1     968.917184224               0.0       1054.102596       54.22172664     1013.49020075               0.0
   "BPMWB.4L1.B1"       23368.27512                 1     1218.23435446               0.0        1315.87094       54.22452905     1274.27668801               0.0
   "BPMSY.4L1.B1"       23461.05512                 1     2223.57618671               0.0       2485.084106       54.23269841     2325.86717684               0.0
    "BPMS.2L1.B1"       23487.84062                 1     3588.37095387               0.0        3889.92792       54.23384052       3753.446484               0.0
   "BPMSW.1L1.B1"       23497.79062                 1     1073.39536035               0.0       1164.535827        54.2346751     1122.77467772               0.0
   "BPMSW.1R1.B1"       23540.93362                 1     1087.60718328               0.0       1162.917516       54.72877337     1137.64028595               0.0
    "BPMS.2R1.B1"       23550.89862                 1     1505.10127051               0.0       1466.580942       54.72984829     1574.34031891               0.0
   "BPMSY.4R1.B1"       23577.68412                 1     4589.91979613               0.0       5153.600961       54.73150531     4801.06949424               0.0
   "BPMWB.4R1.B1"       23670.46412                 1     720.402077582               0.0       817.3378881       54.73870256     753.542674359               0.0
   "BPMYA.4R1.B1"       23691.59662                 1     310.076144239               0.0        369.609732       54.74493876     324.340551278               0.0
     "BPM.5R1.B1"       23719.00462                 1     108.190214815               0.0       119.2959437       54.76543758     113.167280257               0.0
    "BPMR.6R1.B1"       23750.90462                 1     9.05601113764               0.0       8.901368823       55.04470962     9.47261406379               0.0
   "BPMSX.7R1.B1"       23757.12012                 1     21.0478186381               0.0       20.14614964        55.1215284      22.016079686               0.0
     "BPM.8R1.B1"       23820.06761                 1     19.4687498985               0.0       18.49864084        55.3027891     20.3643691787               0.0
     "BPM.9R1.B1"        23859.1346                 1     109.570672692               0.0       110.3217168       55.50547469     114.611243222               0.0
    "BPM.10R1.B1"       23899.59958                 1      38.534595743               0.0       38.03715495       55.59735796     40.3072995417               0.0
    "BPM.11R1.B1"       23952.38227                 1     186.574589417               0.0       181.7854061       55.71867387     195.157564715               0.0
    "BPM.12R1.B1"       24007.10876                 1     37.8086965569               0.0       34.79005152       55.83050179     39.5480068757               0.0
    "BPM.13R1.B1"       24060.56024                 1     167.217821563               0.0       171.7485776       55.96323119     174.910329082               0.0
    "BPM.14R1.B1"       24114.01173                 1     33.9511008315               0.0       33.48868443       56.07707335     35.5129504955               0.0
    "BPM.15R1.B1"       24167.46321                 1     177.400976566               0.0       171.6894719       56.21323315     185.561938916               0.0
    "BPM.16R1.B1"       24220.91469                 1     34.9800367412               0.0       33.48813219       56.32707736     36.5892204581               0.0
    "BPM.17R1.B1"       24274.36618                 1     175.449314663               0.0       171.6914662       56.46323761     183.520494873               0.0
    "BPM.18R1.B1"       24327.81766                 1     35.0354532641               0.0       33.48868442       56.57707988     36.6471863028               0.0
    "BPM.19R1.B1"       24381.26915                 1     169.825265843               0.0       171.6894718       56.71323968     177.637723404               0.0
    "BPM.20R1.B1"       24434.72063                 1     33.3681544199               0.0        33.4881322        56.8270839     34.9031868487               0.0
    "BPM.21R1.B1"       24488.17211                 1     182.458938391               0.0       171.6914663       56.96324415     190.852581738               0.0
    "BPM.22R1.B1"        24541.6236                 1      30.951259563               0.0        33.4886844       57.07708642     32.3751077789               0.0
    "BPM.23R1.B1"       24595.07508                 1     175.632811776               0.0       171.6918168       57.21324503     183.712433388               0.0
    "BPM.24R1.B1"       24648.52657                 1      32.987261579               0.0       33.48905884        57.3270864     34.5047718261               0.0
    "BPM.25R1.B1"       24701.97805                 1     169.772031828               0.0       171.6915071       57.46324415     177.582040469               0.0
    "BPM.26R1.B1"       24755.42954                 1     33.5251931356               0.0        33.4886844       57.57708642     35.0674498033               0.0
    "BPM.27R1.B1"       24808.88102                 1       178.1691904               0.0       171.6918168       57.71324503     186.365492827               0.0
    "BPM.28R1.B1"        24862.3325                 1     30.7174828039               0.0       33.48905884        57.8270864     32.1305766071               0.0
    "BPM.29R1.B1"       24915.78399                 1     167.272474953               0.0       171.6915071       57.96324415     174.967496688               0.0
    "BPM.30R1.B1"       24969.23547                 1     35.6461190533               0.0        33.4886844       58.07708642     37.2859444993               0.0
    "BPM.31R1.B1"       25022.68696                 1     167.946950762               0.0       171.6918168       58.21324503     175.673000351               0.0
    "BPM.33L2.B1"       25236.49289                 1     166.406918578               0.0       171.6918168       58.71324503     174.062122194               0.0
