@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/work/o/omc/anaconda/bin/python '/afs/cern.ch/work/e/efol/public/Beta-Beat.src/GetLLM/GetLLM.py' '--accel=LHCB1' '--model=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/models/LHCB1/Multiturn-model_40cm_2041/twiss.dat' '--files=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Measurements/Beam1@Turn@2017_09_11@19_02_33_250_notcleaned/Beam1@Turn@2017_09_11@19_02_33_250_notcleaned.sdds' '--output=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Results/40cm_notcleaned' '--tbtana=SUSSIX' '--bpmu=mm' '--lhcphase=1' '--errordefs=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/models/LHCB1/Multiturn-model_40cm_2041/error_deff.txt'"
@ CWD %s "/home/efol/Workspaces/Accsoft-Eclipse-Pro/lhc-app-beta-beating"
@ Date %s "20. December 2017, 16:53:14"
@ TABLE %s "ORBIT"
@ TYPE %s "ORBIT"
@ SEQUENCE %s "LHCB1"
@ Q1 %le 0.299858442458
@ Q2 %le 0.33142165071
@ FILES %s "/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Measurements/Beam1@Turn@2017_09_11@19_02_33_250_notcleaned/Beam1@Turn@2017_09_11@19_02_33_250_notcleaned.sdds.linx"
*            NAME                 S             COUNT                 X              STDX              XMDL            MUXMDL
$              %s               %le               %le               %le               %le               %le               %le
    "BPM.28L6.B1"       12174.15635                 1   0.0928769479288 1.48323969742e-08               0.0       27.99354459
    "BPM.27L6.B1"       12227.60783                 1   -0.074630673397 1.48323969742e-08               0.0       28.12970177
    "BPM.26L6.B1"       12281.05931                 1    0.108216869594 1.48323969742e-08               0.0       28.24354377
    "BPM.25L6.B1"        12334.5108                 1  -0.0540183434212 1.48323969742e-08               0.0       28.37970295
    "BPM.24L6.B1"       12387.96228                 1    0.113701626456 1.48323969742e-08               0.0       28.49354459
    "BPM.23L6.B1"       12441.41377                 1  -0.0986718027136 1.48323969742e-08               0.0       28.62970177
    "BPM.22L6.B1"       12494.86525                 1   -0.379371491233 1.48323969742e-08               0.0       28.74354377
    "BPM.21L6.B1"       12548.31673                 1    0.185099209732 1.48323969742e-08               0.0       28.87970294
    "BPM.20L6.B1"       12601.76822                 1  -0.0854744578762 1.48323969742e-08               0.0       28.99354644
    "BPM.19L6.B1"        12655.2197                 1   0.0215910981591 1.48323969742e-08               0.0       29.12970732
    "BPM.18L6.B1"       12708.67119                 1    0.117666354398 1.48323969742e-08               0.0       29.24355031
    "BPM.17L6.B1"       12762.12267                 1   0.0458420013348 1.48323969742e-08               0.0       29.37970948
    "BPM.16L6.B1"       12815.57415                 1   -0.163722926102 1.48323969742e-08               0.0       29.49355298
    "BPM.15L6.B1"       12869.02564                 1  -0.0499151957606 1.48323969742e-08               0.0       29.62971385
    "BPM.14L6.B1"       12922.47712                 1   -0.183550160829 1.48323969742e-08               0.0       29.74355684
    "BPM.13L6.B1"       12975.92861                 1   0.0481880808848 1.48323969742e-08               0.0       29.87971602
    "BPM.12L6.B1"       13029.38009                 1    0.157047057488 1.48323969742e-08               0.0       29.99488123
    "BPM.11L6.B1"       13082.83158                 1   0.0592167897697 1.48323969742e-08               0.0       30.12992819
    "BPM.10L6.B1"       13134.67226                 1   -0.147111413608 1.48323969742e-08               0.0       30.24585235
     "BPM.9L6.B1"       13173.73925                 1   -0.133839722412 1.48323969742e-08               0.0       30.36561155
     "BPM.8L6.B1"       13214.20424                 1    0.359324017761 1.48323969742e-08               0.0       30.48833405
   "BPMYA.5L6.B1"       13311.29423                 1   -0.230742831182 1.48323969742e-08               0.0        30.7339036
   "BPMYB.4L6.B1"       13347.69423                 1   -0.226286123124 1.48323969742e-08               0.0       30.74912326
   "BPMSE.4L6.B1"       13476.94473                 1    -49.2120929091 1.48323969742e-08               0.0       30.87890794
   "BPMSA.4R6.B1"       13568.51473                 1   -0.712882240015 1.48323969742e-08               0.0       30.95582807
   "BPMYA.4R6.B1"       13691.29423                 1  -0.0646706840318 1.48323969742e-08               0.0       31.00787876
   "BPMYB.5R6.B1"       13727.69423                 1   -0.156354468121 1.48323969742e-08               0.0       31.02888512
     "BPM.8R6.B1"       13823.42122                 1   -0.113051343611 1.48323969742e-08               0.0       31.35214226
    "BPM.10R6.B1"        13902.9532                 1   0.0820795510167 1.48323969742e-08               0.0       31.65352068
    "BPM.11R6.B1"       13954.79389                 1   -0.671116391515 1.48323969742e-08               0.0       31.75757036
    "BPM.12R6.B1"       14009.52037                 1   0.0168950287985 1.48323969742e-08               0.0       31.89361398
    "BPM.13R6.B1"       14062.97186                 1    0.296485898462 1.48323969742e-08               0.0       32.00924581
    "BPM.14R6.B1"       14116.42334                 1  -0.0345395989333 1.48323969742e-08               0.0       32.14617605
    "BPM.15R6.B1"       14169.87483                 1   -0.185383698858 1.48323969742e-08               0.0       32.26333567
    "BPM.16R6.B1"       14223.32631                 1  -0.0236738840894 1.48323969742e-08               0.0       32.40416773
    "BPM.17R6.B1"       14276.77779                 1    0.282868558818 1.48323969742e-08               0.0       32.51814385
    "BPM.19R6.B1"       14383.68076                 1   -0.109505553892 1.48323969742e-08               0.0       32.77262488
    "BPM.20R6.B1"       14437.13225                 1    0.147010730047 1.48323969742e-08               0.0       32.91323081
    "BPM.21R6.B1"       14490.58373                 1    -0.35088423592 1.48323969742e-08               0.0       33.02703912
    "BPM.22R6.B1"       14544.03522                 1    0.305525453468 1.48323969742e-08               0.0       33.16440245
    "BPM.23R6.B1"        14597.4867                 1   -0.695920339091 1.48323969742e-08               0.0       33.27890599
    "BPM.24R6.B1"       14650.93818                 1    0.362073783797 1.48323969742e-08               0.0       33.41627076
    "BPM.25R6.B1"       14704.38967                 1   -0.604857096515 1.48323969742e-08               0.0       33.53077209
    "BPM.26R6.B1"       14757.84115                 1    0.185617410145 1.48323969742e-08               0.0       33.66813632
    "BPM.27R6.B1"       14811.29264                 1   -0.353837692595 1.48323969742e-08               0.0       33.78263987
    "BPM.29R6.B1"        14918.1956                 1   -0.274101509568 1.48323969742e-08               0.0        34.0345059
    "BPM.30R6.B1"       14971.64709                 1     0.14731427697 1.48323969742e-08               0.0       34.17187019
    "BPM.31R6.B1"       15025.09857                 1  -0.0860072131833 1.48323969742e-08               0.0       34.28637375
    "BPM.32R6.B1"       15078.55006                 1   0.0431753625818 1.48323969742e-08               0.0       34.42373839
    "BPM.33R6.B1"       15132.00154                 1   -0.177048997644 1.48323969742e-08               0.0       34.53823971
    "BPM.34R6.B1"       15185.45302                 1  -0.0283551354288 1.48323969742e-08               0.0       34.67560406
    "BPM.33L7.B1"       15238.90451                 1  -0.0802313979576 1.48323969742e-08               0.0       34.79010763
    "BPM.32L7.B1"       15292.35599                 1   0.0111262948955 1.48323969742e-08               0.0       34.92747221
    "BPM.31L7.B1"       15345.80748                 1   -0.209259089967 1.48323969742e-08               0.0       35.04197353
    "BPM.30L7.B1"       15399.25896                 1    0.140923879759 1.48323969742e-08               0.0       35.17933793
    "BPM.29L7.B1"       15452.71045                 1  -0.0650888248682 1.48323969742e-08               0.0        35.2938415
    "BPM.28L7.B1"       15506.16193                 1 -0.00766336435152 1.48323969742e-08               0.0       35.43120603
    "BPM.27L7.B1"       15559.61341                 1  -0.0519002381758 1.48323969742e-08               0.0       35.54570734
    "BPM.26L7.B1"        15613.0649                 1  -0.0823398133636 1.48323969742e-08               0.0        35.6830718
    "BPM.25L7.B1"       15666.51638                 1   0.0443012452136 1.48323969742e-08               0.0       35.79757538
    "BPM.24L7.B1"       15719.96787                 1   0.0505749873409 1.48323969742e-08               0.0       35.93493984
    "BPM.23L7.B1"       15773.41935                 1   -0.374159422298 1.48323969742e-08               0.0       36.04944115
    "BPM.22L7.B1"       15826.87083                 1  0.00486411016667 1.48323969742e-08               0.0       36.18680568
    "BPM.21L7.B1"       15880.32232                 1    0.471711530859 1.48323969742e-08               0.0       36.30130925
    "BPM.20L7.B1"        15933.7738                 1   -0.299635407273 1.48323969742e-08               0.0       36.43783228
    "BPM.19L7.B1"       15987.22529                 1    0.205387083082 1.48323969742e-08               0.0       36.55465792
    "BPM.18L7.B1"       16040.67677                 1    0.106905900297 1.48323969742e-08               0.0       36.69593289
    "BPM.17L7.B1"       16094.12825                 1   -0.697132668485 1.48323969742e-08               0.0        36.8102053
    "BPM.16L7.B1"       16147.57974                 1    0.320233797076 1.48323969742e-08               0.0       36.94689257
    "BPM.15L7.B1"       16201.03122                 1     -0.5663168705 1.48323969742e-08               0.0       37.06394951
    "BPM.14L7.B1"       16254.48271                 1    0.148929515202 1.48323969742e-08               0.0       37.20503681
    "BPM.13L7.B1"       16307.93419                 1   0.0568106299379 1.48323969742e-08               0.0       37.31909572
    "BPM.12L7.B1"       16361.38567                 1   -0.180459124988 1.48323969742e-08               0.0       37.45878799
    "BPM.11L7.B1"       16414.83716                 1    0.319028379105 1.48323969742e-08               0.0        37.5785266
    "BPM.10L7.B1"       16467.61985                 1  0.00511348107121 1.48323969742e-08               0.0       37.72231549
     "BPM.9L7.B1"       16506.68684                 1   -0.557166977439 1.48323969742e-08               0.0       37.81597601
     "BPM.7L7.B1"       16586.21782                 1   -0.197997848985 1.48323969742e-08               0.0       38.09126598
     "BPM.6L7.B1"       16621.03582                 1    0.483769935973 1.48323969742e-08               0.0       38.13795827
   "BPMWC.6L7.B1"       16633.13832                 1   -0.179206069541 1.48323969742e-08               0.0       38.14551791
   "BPMWE.5L7.B1"       16710.19232                 1  -0.0233616395045 1.48323969742e-08               0.0       38.33464748
    "BPMW.5L7.B1"       16733.39732                 1   -0.776362559348 1.48323969742e-08               0.0       38.43173704
   "BPMWE.4L7.B1"       16768.48232                 1   -0.322497800121 1.48323969742e-08               0.0       38.47352541
    "BPMW.4L7.B1"       16796.58732                 1    0.562241935648 1.48323969742e-08               0.0       38.48680076
    "BPMW.4R7.B1"       16912.63432                 1   -0.124830032773 1.48323969742e-08               0.0       38.67484765
   "BPMWE.4R7.B1"       16940.73932                 1     1.00198969141 1.48323969742e-08               0.0       38.75102107
    "BPMW.5R7.B1"       16975.82432                 1   -0.117213166774 1.48323969742e-08               0.0       38.78398655
   "BPMWE.5R7.B1"       16999.02932                 1   -0.239050493359 1.48323969742e-08               0.0       38.79440234
    "BPMR.6R7.B1"       17078.24482                 1  -0.0957636529697 1.48323969742e-08               0.0        38.8870777
   "BPM_A.7R7.B1"       17116.28082                 1   0.0859842332235 1.48323969742e-08               0.0        38.9671717
     "BPM.9R7.B1"        17194.4138                 1  -0.0155127614818 1.48323969742e-08               0.0       39.28496583
    "BPM.10R7.B1"       17234.87878                 1   -0.398224039506 1.48323969742e-08               0.0       39.38460427
    "BPM.11R7.B1"       17287.66147                 1    0.078109532203 1.48323969742e-08               0.0       39.51149712
    "BPM.12R7.B1"       17342.38796                 1   -0.333522099735 1.48323969742e-08               0.0       39.63185931
    "BPM.13R7.B1"       17395.83944                 1    0.193326464148 1.48323969742e-08               0.0       39.77544702
    "BPM.14R7.B1"       17449.29093                 1   -0.571891461364 1.48323969742e-08               0.0        39.8904541
    "BPM.15R7.B1"       17502.74241                 1    0.204215798055 1.48323969742e-08               0.0       40.02674292
    "BPM.16R7.B1"       17556.19389                 1  -0.0317762242439 1.48323969742e-08               0.0        40.1430642
    "BPM.17R7.B1"       17609.64538                 1  -0.0389910598273 1.48323969742e-08               0.0        40.2846197
    "BPM.18R7.B1"       17663.09686                 1    0.085250796497 1.48323969742e-08               0.0       40.39936862
    "BPM.19R7.B1"       17716.54835                 1  -0.0484262645348 1.48323969742e-08               0.0       40.53575831
    "BPM.20R7.B1"       17769.99983                 1   -0.279087639342 1.48323969742e-08               0.0        40.6523383
    "BPM.21R7.B1"       17823.45131                 1    0.181951861709 1.48323969742e-08               0.0          40.79377
    "BPM.22R7.B1"        17876.9028                 1   -0.275921570785 1.48323969742e-08               0.0       40.90827269
    "BPM.23R7.B1"       17930.35428                 1    0.181191902353 1.48323969742e-08               0.0       41.04563718
    "BPM.24R7.B1"       17983.80577                 1   -0.207645782514 1.48323969742e-08               0.0       41.16013951
    "BPM.25R7.B1"       18037.25725                 1    0.258730180473 1.48323969742e-08               0.0       41.29750398
    "BPM.26R7.B1"       18090.70874                 1   -0.613865221561 1.48323969742e-08               0.0       41.41200654
    "BPM.27R7.B1"       18144.16022                 1   0.0422437161545 1.48323969742e-08               0.0       41.54937102
    "BPM.28R7.B1"        18197.6117                 1  -0.0856986704439 1.48323969742e-08               0.0       41.66387335
    "BPM.29R7.B1"       18251.06319                 1    0.376508650888 1.48323969742e-08               0.0       41.80123782
    "BPM.30R7.B1"       18304.51467                 1    0.392020633098 1.48323969742e-08               0.0       41.91574038
    "BPM.31R7.B1"       18357.96616                 1  0.00214357329545 1.48323969742e-08               0.0       42.05310486
    "BPM.32R7.B1"       18411.41764                 1   -0.170742029432 1.48323969742e-08               0.0       42.16760719
    "BPM.33R7.B1"       18464.86912                 1    0.651820736342 1.48323969742e-08               0.0       42.30497167
    "BPM.34R7.B1"       18518.32061                 1    -0.31946787453 1.48323969742e-08               0.0       42.41947423
    "BPM.33L8.B1"       18571.77209                 1    0.136689762796 1.48323969742e-08               0.0       42.55683871
    "BPM.32L8.B1"       18625.22358                 1   -0.485507189606 1.48323969742e-08               0.0       42.67134103
    "BPM.31L8.B1"       18678.67506                 1    0.109903550005 1.48323969742e-08               0.0       42.80870552
    "BPM.30L8.B1"       18732.12654                 1   0.0735394278782 1.48323969742e-08               0.0       42.92320808
    "BPM.29L8.B1"       18785.57803                 1   -0.104083444469 1.48323969742e-08               0.0       43.06057255
    "BPM.28L8.B1"       18839.02951                 1    0.220706209314 1.48323969742e-08               0.0       43.17507487
    "BPM.27L8.B1"         18892.481                 1    0.245490083654 1.48323969742e-08               0.0       43.31243937
    "BPM.26L8.B1"       18945.93248                 1   -0.814282264091 1.48323969742e-08               0.0       43.42694193
    "BPM.25L8.B1"       18999.38397                 1   0.0849652747741 1.48323969742e-08               0.0       43.56430639
    "BPM.24L8.B1"       19052.83545                 1     0.17874117775 1.48323969742e-08               0.0       43.67880871
    "BPM.23L8.B1"       19106.28693                 1   -0.217609719956 1.48323969742e-08               0.0       43.81617321
    "BPM.22L8.B1"       19159.73842                 1    0.313519946592 1.48323969742e-08               0.0       43.93067577
    "BPM.21L8.B1"        19213.1899                 1  -0.0485584187652 1.48323969742e-08               0.0       44.06804023
    "BPM.20L8.B1"       19266.64139                 1   -0.212986607232 1.48323969742e-08               0.0        44.1855504
    "BPM.19L8.B1"       19320.09287                 1    0.233769371607 1.48323969742e-08               0.0       44.32590831
    "BPM.18L8.B1"       19373.54435                 1    -0.46294342047 1.48323969742e-08               0.0       44.43957341
    "BPM.17L8.B1"       19426.99584                 1   0.0833472051368 1.48323969742e-08               0.0       44.57718664
    "BPM.16L8.B1"       19480.44732                 1   -0.107218845668 1.48323969742e-08               0.0       44.69483639
    "BPM.15L8.B1"       19533.89881                 1  -0.0336291218939 1.48323969742e-08               0.0       44.83492832
    "BPM.14L8.B1"       19587.35029                 1    0.135830487736 1.48323969742e-08               0.0       44.94847408
    "BPM.13L8.B1"       19640.80177                 1  -0.0449962614485 1.48323969742e-08               0.0       45.08635444
    "BPM.12L8.B1"       19694.25326                 1  -0.0821459079955 1.48323969742e-08               0.0       45.20455088
    "BPM.11L8.B1"       19747.70474                 1  -0.0119959589015 1.48323969742e-08               0.0       45.34663709
    "BPM.10L8.B1"       19799.54543                 1    0.142247211005 1.48323969742e-08               0.0       45.45089375
     "BPM.9L8.B1"       19838.61242                 1   -0.462733340148 1.48323969742e-08               0.0       45.56264025
     "BPM.8L8.B1"       19879.07741                 1    0.252628340655 1.48323969742e-08               0.0       45.72432814
     "BPM.7L8.B1"        19918.1454                 1   -0.182103407862 1.48323969742e-08               0.0       45.89965505
    "BPMR.6L8.B1"        19950.6144                 1   -0.601137294864 1.48323969742e-08               0.0       46.01190509
     "BPM.5L8.B1"        20011.0334                 1 0.000643262680909 1.48323969742e-08               0.0       46.26272826
   "BPMYB.4L8.B1"        20031.8004                 1     1.01667692121 1.48323969742e-08               0.0         46.282222
   "BPMWB.4L8.B1"        20056.1919                 1    0.630575499421 1.48323969742e-08               0.0       46.30501382
    "BPMS.2L8.B1"        20144.3364                 1     5.84734593939 1.48323969742e-08               0.0       46.34282134
   "BPMSW.1L8.B1"        20154.2704                 1     5.45173058939 1.48323969742e-08               0.0       46.35076145
   "BPMSW.1R8.B1"        20197.4604                 1    -4.76114628182 1.48323969742e-08               0.0       46.80682297
    "BPMS.2R8.B1"        20207.3944                 1    -8.44313527879 1.48323969742e-08               0.0       46.81297355
   "BPMSX.4R8.B1"        20245.3059                 1    -6.50174263182 1.48323969742e-08               0.0       46.82652686
   "BPMWB.4R8.B1"        20295.4629                 1    -1.82155195758 1.48323969742e-08               0.0       46.85249538
   "BPMYB.4R8.B1"        20319.9304                 1    -0.62193933983 1.48323969742e-08               0.0       46.86685044
   "BPMYB.5R8.B1"        20340.5074                 1   -0.145363521652 1.48323969742e-08               0.0       46.89409074
     "BPM.6R8.B1"        20424.6154                 1    0.031928051647 1.48323969742e-08               0.0       47.24936918
   "BPM_A.7R8.B1"        20446.8554                 1    0.275303392267 1.48323969742e-08               0.0       47.29211854
     "BPM.8R8.B1"       20488.29241                 1   -0.344948784379 1.48323969742e-08               0.0       47.39261708
     "BPM.9R8.B1"       20527.35742                 1 -0.00769383875758 1.48323969742e-08               0.0       47.53603644
    "BPM.10R8.B1"       20567.82043                 1    0.275057676571 1.48323969742e-08               0.0       47.72557715
    "BPM.11R8.B1"       20619.65914                 1   -0.315753783791 1.48323969742e-08               0.0       47.82442681
    "BPM.12R8.B1"       20674.38266                 1   0.0549131518424 1.48323969742e-08               0.0        47.9590259
    "BPM.13R8.B1"       20727.83117                 1   -0.233551251638 1.48323969742e-08               0.0       48.07641291
    "BPM.14R8.B1"       20781.27969                 1   0.0485636997273 1.48323969742e-08               0.0       48.21256525
    "BPM.15R8.B1"       20834.72821                 1    0.113350335041 1.48323969742e-08               0.0       48.32640076
    "BPM.16R8.B1"       20888.17672                 1    0.031166646697 1.48323969742e-08               0.0       48.46255189
    "BPM.17R8.B1"       20941.62524                 1    -0.45116123847 1.48323969742e-08               0.0       48.57638743
    "BPM.18R8.B1"       20995.07375                 1    0.120585531445 1.48323969742e-08               0.0       48.71253573
    "BPM.19R8.B1"       21048.52227                 1  -0.0170972066758 1.48323969742e-08               0.0       48.82637125
    "BPM.20R8.B1"       21101.97079                 1  -0.0282667907167 1.48323969742e-08               0.0       48.96252238
    "BPM.21R8.B1"        21155.4193                 1   -0.257240567618 1.48323969742e-08               0.0       49.07635791
    "BPM.22R8.B1"       21208.86782                 1     0.02738268197 1.48323969742e-08               0.0       49.21250622
    "BPM.23R8.B1"       21262.31633                 1    0.199117193329 1.48323969742e-08               0.0       49.32633988
    "BPM.24R8.B1"       21315.76485                 1    0.174109944418 1.48323969742e-08               0.0       49.46248731
    "BPM.25R8.B1"       21369.21337                 1   -0.603232292879 1.48323969742e-08               0.0       49.57632186
    "BPM.26R8.B1"       21422.66188                 1    0.100140874961 1.48323969742e-08               0.0       49.71247016
    "BPM.27R8.B1"        21476.1104                 1    0.107342469094 1.48323969742e-08               0.0       49.82630382
    "BPM.29R8.B1"       21583.00743                 1   0.0681837905364 1.48323969742e-08               0.0       50.07628581
    "BPM.30R8.B1"       21636.45594                 1    0.112474048688 1.48323969742e-08               0.0       50.21243411
    "BPM.31R8.B1"       21689.90446                 1   -0.159902984662 1.48323969742e-08               0.0       50.32626777
    "BPM.32R8.B1"       21743.35298                 1  -0.0513423621364 1.48323969742e-08               0.0        50.4624152
    "BPM.33R8.B1"       21796.80149                 1     0.15513042497 1.48323969742e-08               0.0       50.57624975
    "BPM.34R8.B1"       21850.25001                 1    0.044825555953 1.48323969742e-08               0.0       50.71239806
    "BPM.33L1.B1"       21903.69852                 1   -0.222295124218 1.48323969742e-08               0.0       50.82623172
    "BPM.32L1.B1"       21957.14704                 1  -0.0535839856529 1.48323969742e-08               0.0       50.96237915
    "BPM.31L1.B1"       22010.59556                 1   0.0251977933485 1.48323969742e-08               0.0        51.0762137
    "BPM.30L1.B1"       22064.04407                 1    0.182893413803 1.48323969742e-08               0.0         51.212362
    "BPM.29L1.B1"       22117.49259                 1    -0.29042800512 1.48323969742e-08               0.0       51.32619566
    "BPM.28L1.B1"        22170.9411                 1   -0.112341525159 1.48323969742e-08               0.0        51.4623431
    "BPM.27L1.B1"       22224.38962                 1    0.295681671136 1.48323969742e-08               0.0       51.57617765
    "BPM.26L1.B1"       22277.83814                 1   -0.127028921545 1.48323969742e-08               0.0       51.71232595
    "BPM.25L1.B1"       22331.28665                 1   -0.214598582012 1.48323969742e-08               0.0       51.82615961
    "BPM.24L1.B1"       22384.73517                 1  -0.0930421332879 1.48323969742e-08               0.0       51.96230704
    "BPM.23L1.B1"       22438.18368                 1    0.302008214614 1.48323969742e-08               0.0       52.07614159
    "BPM.22L1.B1"        22491.6322                 1   -0.360809341403 1.48323969742e-08               0.0        52.2122899
    "BPM.21L1.B1"       22545.08071                 1   0.0901026463648 1.48323969742e-08               0.0       52.32612356
    "BPM.20L1.B1"       22598.52923                 1   -0.223139351687 1.48323969742e-08               0.0       52.46227218
    "BPM.19L1.B1"       22651.97775                 1    0.252826720738 1.48323969742e-08               0.0       52.57610772
    "BPM.18L1.B1"       22705.42626                 1   -0.158526952358 1.48323969742e-08               0.0       52.71225603
    "BPM.17L1.B1"       22758.87478                 1  -0.0283370966321 1.48323969742e-08               0.0       52.82608969
    "BPM.16L1.B1"       22812.32329                 1  -0.0981896722121 1.48323969742e-08               0.0       52.96223831
    "BPM.15L1.B1"       22865.77181                 1    0.192084812032 1.48323969742e-08               0.0       53.07607385
    "BPM.14L1.B1"       22919.22033                 1   0.0245731948848 1.48323969742e-08               0.0       53.21222216
    "BPM.13L1.B1"       22972.66884                 1   0.0167719488803 1.48323969742e-08               0.0       53.32605582
    "BPM.12L1.B1"       23026.11736                 1   -0.156308157956 1.48323969742e-08               0.0       53.46404064
    "BPM.11L1.B1"       23079.56587                 1    0.145397758368 1.48323969742e-08               0.0       53.57176455
    "BPM.10L1.B1"       23132.34658                 1  -0.0477245076197 1.48323969742e-08               0.0       53.70322954
     "BPM.9L1.B1"        23171.4116                 1  0.00536094047576 1.48323969742e-08               0.0       53.81084481
     "BPM.8L1.B1"       23211.87461                 1   -0.198459126318 1.48323969742e-08               0.0        53.9950118
    "BPMR.7L1.B1"       23250.94062                 1    0.289307203658 1.48323969742e-08               0.0       54.09404628
     "BPM.6L1.B1"       23294.12462                 1    0.118465393089 1.48323969742e-08               0.0         54.202662
    "BPMR.5L1.B1"       23326.02462                 1    0.486685282173 1.48323969742e-08               0.0       54.21734278
   "BPMYA.4L1.B1"       23347.14262                 1   0.0805890952742 1.48323969742e-08               0.0       54.22172664
   "BPMWB.4L1.B1"       23368.27512                 1   -0.495806760038 1.48323969742e-08               0.0       54.22452905
   "BPMSY.4L1.B1"       23461.05512                 1    -1.58367455601 1.48323969742e-08               0.0       54.23269841
    "BPMS.2L1.B1"       23487.84062                 1   -0.249453256435 1.48323969742e-08               0.0       54.23384052
   "BPMSW.1L1.B1"       23497.79062                 1    0.308243710332 1.48323969742e-08               0.0        54.2346751
   "BPMSW.1R1.B1"       23540.93362                 1    -1.44707930079 1.48323969742e-08               0.0       54.72877337
    "BPMS.2R1.B1"       23550.89862                 1    -0.02474692339 1.48323969742e-08               0.0       54.72984829
   "BPMSY.4R1.B1"       23577.68412                 1   -0.458352206468 1.48323969742e-08               0.0       54.73150531
   "BPMWB.4R1.B1"       23670.46412                 1   0.0594165102045 1.48323969742e-08               0.0       54.73870256
   "BPMYA.4R1.B1"       23691.59662                 1   -0.265538242011 1.48323969742e-08               0.0       54.74493876
     "BPM.5R1.B1"       23719.00462                 1   -0.265604687026 1.48323969742e-08               0.0       54.76543758
    "BPMR.6R1.B1"       23750.90462                 1   0.0168028011712 1.48323969742e-08               0.0       55.04470962
   "BPMSX.7R1.B1"       23757.12012                 1   -0.254473575241 1.48323969742e-08               0.0        55.1215284
   "BPM_A.7R1.B1"       23778.62862                 1     3.60918029242 1.48323969742e-08               0.0       55.18758116
     "BPM.8R1.B1"       23820.06761                 1     0.31451327253 1.48323969742e-08               0.0        55.3027891
     "BPM.9R1.B1"        23859.1346                 1  -0.0687080977394 1.48323969742e-08               0.0       55.50547469
    "BPM.10R1.B1"       23899.59958                 1      -0.158682833 1.48323969742e-08               0.0       55.59735796
    "BPM.11R1.B1"       23952.38227                 1   0.0633201357727 1.48323969742e-08               0.0       55.71867387
    "BPM.12R1.B1"       24007.10876                 1   0.0548487174606 1.48323969742e-08               0.0       55.83050179
    "BPM.13R1.B1"       24060.56024                 1   0.0398701122182 1.48323969742e-08               0.0       55.96323119
    "BPM.14R1.B1"       24114.01173                 1   -0.191671717875 1.48323969742e-08               0.0       56.07707335
    "BPM.15R1.B1"       24167.46321                 1   0.0985100279288 1.48323969742e-08               0.0       56.21323315
    "BPM.16R1.B1"       24220.91469                 1   -0.372198036923 1.48323969742e-08               0.0       56.32707736
    "BPM.17R1.B1"       24274.36618                 1    0.125512377576 1.48323969742e-08               0.0       56.46323761
    "BPM.18R1.B1"       24327.81766                 1   -0.155084460802 1.48323969742e-08               0.0       56.57707988
    "BPM.19R1.B1"       24381.26915                 1   0.0865423947318 1.48323969742e-08               0.0       56.71323968
    "BPM.20R1.B1"       24434.72063                 1     -0.1768944469 1.48323969742e-08               0.0        56.8270839
    "BPM.21R1.B1"       24488.17211                 1     0.20406573107 1.48323969742e-08               0.0       56.96324415
    "BPM.22R1.B1"        24541.6236                 1   -0.193401404965 1.48323969742e-08               0.0       57.07708642
    "BPM.23R1.B1"       24595.07508                 1    0.146679499864 1.48323969742e-08               0.0       57.21324503
    "BPM.24R1.B1"       24648.52657                 1   -0.264926118971 1.48323969742e-08               0.0        57.3270864
    "BPM.25R1.B1"       24701.97805                 1     0.10966288463 1.48323969742e-08               0.0       57.46324415
    "BPM.26R1.B1"       24755.42954                 1   -0.382680310861 1.48323969742e-08               0.0       57.57708642
    "BPM.27R1.B1"       24808.88102                 1   0.0373051754621 1.48323969742e-08               0.0       57.71324503
    "BPM.28R1.B1"        24862.3325                 1   -0.226648969833 1.48323969742e-08               0.0        57.8270864
    "BPM.29R1.B1"       24915.78399                 1    0.100173882012 1.48323969742e-08               0.0       57.96324415
    "BPM.30R1.B1"       24969.23547                 1  -0.0638412660576 1.48323969742e-08               0.0       58.07708642
    "BPM.31R1.B1"       25022.68696                 1    0.093026565597 1.48323969742e-08               0.0       58.21324503
    "BPM.32R1.B1"       25076.13844                 1  -0.0684895069864 1.48323969742e-08               0.0        58.3270864
    "BPM.33R1.B1"       25129.58992                 1  -0.0355529059288 1.48323969742e-08               0.0       58.46324415
    "BPM.34R1.B1"       25183.04141                 1    0.114769130415 1.48323969742e-08               0.0       58.57708642
    "BPM.33L2.B1"       25236.49289                 1   -0.154284804008 1.48323969742e-08               0.0       58.71324503
    "BPM.32L2.B1"       25289.94438                 1   0.0885321831212 1.48323969742e-08               0.0        58.8270864
    "BPM.31L2.B1"       25343.39586                 1  -0.0715596552939 1.48323969742e-08               0.0       58.96324415
    "BPM.30L2.B1"       25396.84734                 1   -0.145852131321 1.48323969742e-08               0.0       59.07708642
    "BPM.29L2.B1"       25450.29883                 1   0.0779464060167 1.48323969742e-08               0.0       59.21324503
    "BPM.28L2.B1"       25503.75031                 1    0.164401543285 1.48323969742e-08               0.0        59.3270864
