@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/work/o/omc/anaconda/bin/python '/afs/cern.ch/work/e/efol/public/Beta-Beat.src/GetLLM/GetLLM.py' '--accel=LHCB1' '--model=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/models/LHCB1/Multiturn-model_40cm_2041/twiss.dat' '--files=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Measurements/Beam1@Turn@2017_09_11@19_02_33_250_addDbscan/Beam1@Turn@2017_09_11@19_02_33_250_addDbscan.sdds' '--output=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Results/40cm_dbscan_after_holeInOneCleaning' '--tbtana=SUSSIX' '--bpmu=mm' '--lhcphase=1' '--errordefs=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/models/LHCB1/Multiturn-model_40cm_2041/error_deff.txt'"
@ CWD %s "/home/efol/Workspaces/Accsoft-Eclipse-Pro/lhc-app-beta-beating"
@ Date %s "21. December 2017, 14:03:12"
@ Q1 %le 0.30985339184
@ Q2 %le 0.319421650825
@ RMSbetabeat %le 1.92042467696
@ RescalingFactor %le 1.02332091172
@ FILES %s "/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Measurements/Beam1@Turn@2017_09_11@19_02_33_250_addDbscan/Beam1@Turn@2017_09_11@19_02_33_250_addDbscan.sdds.linx"
*            NAME                 S             COUNT              BETX           BETXSTD           BETXMDL            MUXMDL           BETXRES        BETXSTDRES
$              %s               %le               %le               %le               %le               %le               %le               %le               %le
    "BPM.27L6.B1"       12227.60783                 1     169.936251082               0.0       171.6923727       28.12970177     173.899319392               0.0
    "BPM.26L6.B1"       12281.05931                 1     32.3628416905               0.0       33.48864622       28.24354377     33.1175726647               0.0
    "BPM.25L6.B1"        12334.5108                 1     172.227237902               0.0       171.6909512       28.37970295     176.243734113               0.0
    "BPM.22L6.B1"       12494.86525                 1     32.6118432014               0.0       33.48864622       28.74354377     33.3723811179               0.0
    "BPM.21L6.B1"       12548.31673                 1     178.380508895               0.0       171.6909512       28.87970294     182.540504996               0.0
    "BPM.20L6.B1"       12601.76822                 1     35.6716597054               0.0       33.48819131       28.99354644     36.5035553324               0.0
    "BPM.19L6.B1"        12655.2197                 1     166.111402774               0.0       171.6899869       29.12970732     169.985272134               0.0
    "BPM.18L6.B1"       12708.67119                 1     33.5758444215               0.0        33.4886253       29.24355031     34.3588637253               0.0
    "BPM.17L6.B1"       12762.12267                 1      177.76849057               0.0       171.6909511       29.37970948     181.914213846               0.0
    "BPM.16L6.B1"       12815.57415                 1     32.3062298966               0.0        33.4881913       29.49355298     33.0596406322               0.0
    "BPM.15L6.B1"       12869.02564                 1     167.284228759               0.0        171.689987       29.62971385     171.185449491               0.0
    "BPM.14L6.B1"       12922.47712                 1     31.6918006678               0.0       33.48862531       29.74355684     32.4308823535               0.0
    "BPM.13L6.B1"       12975.92861                 1     173.095222414               0.0        171.690951       29.87971602     177.131960815               0.0
    "BPM.12L6.B1"       13029.38009                 1     33.4601615006               0.0       32.85380122       29.99488123     34.2404829732               0.0
    "BPM.11L6.B1"       13082.83158                 1     167.503214149               0.0       177.4262416       30.12992819     171.409541819               0.0
    "BPM.10L6.B1"       13134.67226                 1     25.9787472701               0.0       29.61362466       30.24585235     26.5845953419               0.0
     "BPM.9L6.B1"       13173.73925                 1     133.450863657               0.0       135.2126565       30.36561155     136.563059468               0.0
     "BPM.8L6.B1"       13214.20424                 1     17.6463919972               0.0       18.86386505       30.48833405     18.0579219472               0.0
   "BPMYA.5L6.B1"       13311.29423                 1     526.932172059               0.0       576.8072326        30.7339036     539.220710727               0.0
   "BPMYB.4L6.B1"       13347.69423                 1     202.977467812               0.0       225.3551484       30.74912326     207.711087421               0.0
   "BPMSA.4R6.B1"       13568.51473                 1     237.603504932               0.0       254.5630301       30.95582807     243.144635295               0.0
   "BPMYA.4R6.B1"       13691.29423                 1     508.730511299               0.0       573.8297065       31.00787876     520.594570644               0.0
   "BPMYB.5R6.B1"       13727.69423                 1     111.739644215               0.0       120.7891535       31.02888512     114.345514594               0.0
    "BPM.11R6.B1"       13954.79389                 1     35.8351284613               0.0       35.32712386       31.75757036     36.6708363287               0.0
    "BPM.12R6.B1"       14009.52037                 1     168.966809585               0.0       170.4229761       31.89361398     172.907269635               0.0
    "BPM.13R6.B1"       14062.97186                 1     31.1108751599               0.0       32.87662121       32.00924581     31.8364091332               0.0
    "BPM.14R6.B1"       14116.42334                 1     174.596159094               0.0       173.7588578       32.14617605     178.667900708               0.0
    "BPM.20R6.B1"       14437.13225                 1     175.515436671               0.0       174.5016795       32.91323081     179.608616676               0.0
    "BPM.21R6.B1"       14490.58373                 1     33.7823921451               0.0       32.91478852       33.02703912     34.5702283302               0.0
    "BPM.22R6.B1"       14544.03522                 1     182.762452115               0.0       172.9065002       33.16440245     187.024639127               0.0
    "BPM.23R6.B1"        14597.4867                 1     31.9548913698               0.0       32.89954089       33.27890599     32.7001085706               0.0
    "BPM.24R6.B1"       14650.93818                 1     170.666538784               0.0       172.9086952       33.41627076     174.646638069               0.0
    "BPM.25R6.B1"       14704.38967                 1     31.4723698035               0.0       32.90016379       33.53077209     32.2063341614               0.0
    "BPM.26R6.B1"       14757.84115                 1     172.390354071               0.0       172.9064302       33.66813632       176.4106543               0.0
    "BPM.29R6.B1"        14918.1956                 1     33.9148653556               0.0       32.90015534        34.0345059     34.7057909366               0.0
    "BPM.30R6.B1"       14971.64709                 1     179.745509582               0.0       172.9063627       34.17187019     183.937338744               0.0
    "BPM.31R6.B1"       15025.09857                 1     32.2159123335               0.0       32.89955779       34.28637375     32.9672167811               0.0
    "BPM.32R6.B1"       15078.55006                 1     163.989634864               0.0       172.9088301       34.42373839     167.814022662               0.0
    "BPM.33R6.B1"       15132.00154                 1      31.526204726               0.0       32.90014622       34.53823971     32.2614245634               0.0
    "BPM.34R6.B1"       15185.45302                 1     176.270142003               0.0       172.9062979       34.67560406     180.380922424               0.0
    "BPM.33L7.B1"       15238.90451                 1     34.3697444285               0.0       32.89956723       34.79010763     35.1712782043               0.0
    "BPM.32L7.B1"       15292.35599                 1     171.324068133               0.0       172.9088936       34.92747221     175.319501602               0.0
    "BPM.31L7.B1"       15345.80748                 1     31.8689242398               0.0       32.90013647       35.04197353     32.6121366088               0.0
    "BPM.30L7.B1"       15399.25896                 1     173.226762656               0.0       172.9062359       35.17933793     177.266568696               0.0
    "BPM.29L7.B1"       15452.71045                 1     34.7127037545               0.0        32.8995773        35.2938415     35.5222356544               0.0
    "BPM.28L7.B1"       15506.16193                 1     172.181331457               0.0       172.9089541       35.43120603     176.196757089               0.0
    "BPM.27L7.B1"       15559.61341                 1     33.7415100782               0.0       32.90012609       35.54570734     34.5283928561               0.0
    "BPM.26L7.B1"        15613.0649                 1     169.662948816               0.0       172.9061768        35.6830718     173.619643468               0.0
    "BPM.25L7.B1"       15666.51638                 1     33.3358490158               0.0       32.89958798       35.79757538     34.1132714079               0.0
    "BPM.24L7.B1"       15719.96787                 1     165.922227167               0.0       172.9090116       35.93493984     169.791684779               0.0
    "BPM.23L7.B1"       15773.41935                 1     33.2813707665               0.0       32.90011511       36.04944115     34.0575226762               0.0
    "BPM.22L7.B1"       15826.87083                 1     171.120514173               0.0       172.9061209       36.18680568     175.111200578               0.0
    "BPM.21L7.B1"       15880.32232                 1     33.6882800122               0.0       32.89959925       36.30130925     34.4739214165               0.0
    "BPM.20L7.B1"        15933.7738                 1     181.400330691               0.0       174.5646964       36.43783228      185.63075179               0.0
    "BPM.17L7.B1"       16094.12825                 1     33.7675674774               0.0       32.92502084        36.8102053     34.5550579377               0.0
    "BPM.16L7.B1"       16147.57974                 1     189.437905829               0.0        174.119195       36.94689257     193.855770508               0.0
    "BPM.15L7.B1"       16201.03122                 1     29.8159179012               0.0       31.50229455       37.06394951     30.5112522906               0.0
    "BPM.14L7.B1"       16254.48271                 1      170.41394294               0.0        173.731458       37.20503681      174.38815146               0.0
    "BPM.13L7.B1"       16307.93419                 1     33.8008825814               0.0       32.94123056       37.31909572     34.5891499803               0.0
    "BPM.12L7.B1"       16361.38567                 1     163.681392724               0.0       168.3162799       37.45878799     167.498592034               0.0
    "BPM.11L7.B1"       16414.83716                 1     30.1394911529               0.0        31.4156062        37.5785266     30.8423715655               0.0
    "BPM.10L7.B1"       16467.61985                 1     149.599081986               0.0       159.4968211       37.72231549     153.087868971               0.0
     "BPM.9L7.B1"       16506.68684                 1     26.8995384892               0.0        25.8352186       37.81597601     27.5268602517               0.0
     "BPM.7L7.B1"       16586.21782                 1     63.7867819948               0.0        67.2066817       38.09126598     65.2743479069               0.0
     "BPM.6L7.B1"       16621.03582                 1     230.224110319               0.0       240.4385357       38.13795827     235.593146472               0.0
   "BPMWC.6L7.B1"       16633.13832                 1      223.74184881               0.0       238.4299536       38.14551791     228.959712715               0.0
   "BPMWE.5L7.B1"       16710.19232                 1     25.8205429635               0.0       28.93132311       38.33464748     26.4227015666               0.0
    "BPMW.5L7.B1"       16733.39732                 1     59.3987950993               0.0       65.83947785       38.43173704     60.7840291563               0.0
   "BPMWE.4L7.B1"       16768.48232                 1     249.023167032               0.0       277.5166264       38.47352541     254.830614327               0.0
    "BPMW.4L7.B1"       16796.58732                 1     322.520162228               0.0       342.5069838       38.48680076      330.04162646               0.0
    "BPMW.4R7.B1"       16912.63432                 1     43.6939873849               0.0       45.93433561       38.67484765     44.7129710075               0.0
    "BPMW.5R7.B1"       16975.82432                 1     292.523757507               0.0       309.2923975       38.78398655     299.345678233               0.0
   "BPMWE.5R7.B1"       16999.02932                 1     309.316344712               0.0       349.9894117       38.79440234     316.529883881               0.0
    "BPMR.6R7.B1"       17078.24482                 1     58.8632081017               0.0        59.2828978        38.8870777     60.2359517816               0.0
   "BPM_A.7R7.B1"       17116.28082                 1     127.706242897               0.0        127.874134        38.9671717     130.684468914               0.0
     "BPM.9R7.B1"        17194.4138                 1     108.329970956               0.0       108.6113909       39.28496583     110.856324645               0.0
    "BPM.10R7.B1"       17234.87878                 1     35.6520504366               0.0       34.81349859       39.38460427     36.4834887576               0.0
    "BPM.11R7.B1"       17287.66147                 1     178.883416977               0.0       179.6221878       39.51149712     183.055141353               0.0
    "BPM.12R7.B1"       17342.38796                 1     32.4009641282               0.0       30.98983344       39.63185931     33.1565841524               0.0
    "BPM.13R7.B1"       17395.83944                 1     168.098765124               0.0       171.9742438       39.77544702     172.018981587               0.0
    "BPM.14R7.B1"       17449.29093                 1     32.7535176406               0.0       32.82282969        39.8904541     33.5173595342               0.0
    "BPM.15R7.B1"       17502.74241                 1      172.02979825               0.0       175.4195302       40.02674292     176.041689988               0.0
    "BPM.16R7.B1"       17556.19389                 1     31.7424546197               0.0       31.59138403        40.1430642     32.4827176018               0.0
    "BPM.17R7.B1"       17609.64538                 1     162.983571629               0.0       172.4144417        40.2846197     166.784497115               0.0
    "BPM.18R7.B1"       17663.09686                 1     31.8559217475               0.0       32.86554494       40.39936862     32.5988308864               0.0
    "BPM.19R7.B1"       17716.54835                 1     185.003559255               0.0       174.9991676       40.53575831     189.318010929               0.0
    "BPM.20R7.B1"       17769.99983                 1     31.0743265184               0.0       31.55282419        40.6523383      31.799008144               0.0
    "BPM.23R7.B1"       17930.35428                 1     171.071661406               0.0       172.9077162       41.04563718      175.06120852               0.0
    "BPM.24R7.B1"       17983.80577                 1     33.6081422468               0.0       32.89988454       41.16013951     34.3919147654               0.0
    "BPM.25R7.B1"       18037.25725                 1     171.450176784               0.0       172.9074405       41.29750398     175.448551222               0.0
    "BPM.26R7.B1"       18090.70874                 1      33.133182573               0.0       32.89982464       41.41200654     33.9058785989               0.0
    "BPM.27R7.B1"       18144.16022                 1     178.936701508               0.0       172.9077228       41.54937102     183.109668528               0.0
    "BPM.28R7.B1"        18197.6117                 1     34.6199744694               0.0       32.89988346       41.66387335     35.4273438379               0.0
    "BPM.29R7.B1"       18251.06319                 1     175.700998778               0.0       172.9074341       41.80123782      179.79850626               0.0
    "BPM.30R7.B1"       18304.51467                 1      32.171333577               0.0       32.89982575       41.91574038     32.9215984073               0.0
    "BPM.31R7.B1"       18357.96616                 1     175.991286559               0.0        172.907729       42.05310486     180.095563817               0.0
    "BPM.32R7.B1"       18411.41764                 1     34.4929571023               0.0       32.89988233       42.16760719     35.2973643099               0.0
    "BPM.33R7.B1"       18464.86912                 1     176.586221854               0.0       172.9074281       42.30497167     180.704373545               0.0
    "BPM.34R7.B1"       18518.32061                 1     32.8012510076               0.0       32.89982691       42.41947423     33.5662060868               0.0
    "BPM.33L8.B1"       18571.77209                 1       172.6615923               0.0       172.9077348       42.55683871     176.688218052               0.0
    "BPM.32L8.B1"       18625.22358                 1     33.7576404396               0.0       32.89988113       42.67134103     34.5448993922               0.0
    "BPM.31L8.B1"       18678.67506                 1     170.994423212               0.0       172.9074224       42.80870552     174.982169061               0.0
    "BPM.30L8.B1"       18732.12654                 1     33.2614713107               0.0       32.89982814       42.92320808      34.037159147               0.0
    "BPM.29L8.B1"       18785.57803                 1      176.29672941               0.0       172.9077404       43.06057255     180.408129873               0.0
    "BPM.28L8.B1"       18839.02951                 1     33.6002121601               0.0       32.89987987       43.17507487     34.3837997417               0.0
    "BPM.27L8.B1"         18892.481                 1       161.0765851               0.0        172.907417       43.31243937     164.833037922               0.0
    "BPM.25L8.B1"       18999.38397                 1     181.899488536               0.0       172.9077455       43.56430639      186.14155045               0.0
    "BPM.23L8.B1"       19106.28693                 1      165.54192241               0.0        172.907412       43.81617321     169.402510969               0.0
    "BPM.22L8.B1"       19159.73842                 1     34.1649392428               0.0       32.89983076       43.93067577      34.961696775               0.0
    "BPM.21L8.B1"        19213.1899                 1     177.206726396               0.0       172.9077504       44.06804023     181.339348819               0.0
    "BPM.20L8.B1"       19266.64139                 1     31.9848799932               0.0       31.52453011        44.1855504      32.730796556               0.0
    "BPM.19L8.B1"       19320.09287                 1     167.697982445               0.0       174.9181093       44.32590831      171.60885229               0.0
    "BPM.18L8.B1"       19373.54435                 1     34.5985124876               0.0       32.90461086       44.43957341     35.4053813431               0.0
    "BPM.15L8.B1"       19533.89881                 1     169.680183529               0.0       175.3213232       44.83492832      173.63728011               0.0
    "BPM.14L8.B1"       19587.35029                 1     33.0227912786               0.0        32.8858192       44.94847408     33.7929128789               0.0
    "BPM.13L8.B1"       19640.80177                 1     165.027489977               0.0       172.1026377       45.08635444     168.876081503               0.0
    "BPM.12L8.B1"       19694.25326                 1     30.0776926192               0.0       31.37293495       45.20455088     30.7791318336               0.0
    "BPM.11L8.B1"       19747.70474                 1     170.900304359               0.0       172.5250638       45.34663709     174.885855271               0.0
    "BPM.10L8.B1"       19799.54543                 1     39.5267003199               0.0       36.73155567       45.45089375     40.4484990088               0.0
     "BPM.9L8.B1"       19838.61242                 1     116.733589163               0.0       116.6497955       45.56264025     119.455922891               0.0
     "BPM.8L8.B1"       19879.07741                 1     13.8099564724               0.0       14.69965899       45.72432814     14.1320172482               0.0
     "BPM.7L8.B1"        19918.1454                 1     151.458808817               0.0       157.3086004       45.89965505     154.990966327               0.0
    "BPMR.6L8.B1"        19950.6144                 1     14.2939822527               0.0       15.18895857       46.01190509      14.627330951               0.0
   "BPMYB.4L8.B1"        20031.8004                 1     137.172458668               0.0       147.7706102         46.282222     140.371445468               0.0
   "BPMWB.4L8.B1"        20056.1919                 1      201.82619834               0.0       227.0523647       46.30501382     206.532969295               0.0
    "BPMS.2L8.B1"        20144.3364                 1     182.100906463               0.0       195.9886869       46.34282134     186.347665627               0.0
   "BPMSW.1L8.B1"        20154.2704                 1     150.205030644               0.0       158.4488479       46.35076145     153.707948904               0.0
   "BPMSW.1R8.B1"        20197.4604                 1     134.707169765               0.0       158.4488681       46.80682297      137.84866378               0.0
    "BPMS.2R8.B1"        20207.3944                 1     508.003096727               0.0       525.7496897       46.81297355     519.850192101               0.0
   "BPMSX.4R8.B1"        20245.3059                 1     286.201772376               0.0        333.385457       46.82652686     292.876258644               0.0
   "BPMWB.4R8.B1"        20295.4629                 1     276.861656413               0.0       285.9696942       46.85249538     283.318322662               0.0
   "BPMYB.4R8.B1"        20319.9304                 1     207.905264297               0.0       223.2398237       46.86685044     212.753804613               0.0
   "BPMYB.5R8.B1"        20340.5074                 1     61.3365452729               0.0       65.38134792       46.89409074     62.7669694306               0.0
     "BPM.6R8.B1"        20424.6154                 1     139.903589372               0.0       141.7589033       47.24936918     143.166268629               0.0
   "BPM_A.7R8.B1"        20446.8554                 1     51.6030186612               0.0       49.54158699       47.29211854      52.806448104               0.0
    "BPM.10R8.B1"       20567.82043                 1     169.400805151               0.0       171.6500136       47.72557715     173.351386374               0.0
    "BPM.11R8.B1"       20619.65914                 1     37.3749520793               0.0       37.28617047       47.82442681     38.2465700375               0.0
    "BPM.12R8.B1"       20674.38266                 1     165.205398527               0.0       163.8206717        47.9590259     169.058139042               0.0
    "BPM.13R8.B1"       20727.83117                 1     32.0485727215               0.0       33.41790804       48.07641291     32.7959746568               0.0
    "BPM.14R8.B1"       20781.27969                 1     166.070834009               0.0       171.6782551       48.21256525     169.943757269               0.0
    "BPM.15R8.B1"       20834.72821                 1     31.1353444864               0.0       33.49083193       48.32640076     31.8614491067               0.0
    "BPM.16R8.B1"       20888.17672                 1     161.718002812               0.0        171.675578       48.46255189      165.48941408               0.0
    "BPM.17R8.B1"       20941.62524                 1     34.8814915261               0.0       33.49134296       48.57638743     35.6949597108               0.0
    "BPM.18R8.B1"       20995.07375                 1     161.506166194               0.0       171.6782556       48.71253573     165.272637239               0.0
    "BPM.19R8.B1"       21048.52227                 1     33.9361324712               0.0       33.49083204       48.82637125     34.7275540208               0.0
    "BPM.22R8.B1"       21208.86782                 1     177.953152678               0.0       171.6782562       49.21250622     182.103182443               0.0
    "BPM.23R8.B1"       21262.31633                 1     33.3733729884               0.0       33.49173786       49.32633988     34.1516704738               0.0
    "BPM.24R8.B1"       21315.76485                 1     168.257039119               0.0       171.6779638       49.46248731     172.180946676               0.0
    "BPM.25R8.B1"       21369.21337                 1     34.4507796619               0.0       33.49136377       49.57632186     35.2542032532               0.0
    "BPM.26R8.B1"       21422.66188                 1     173.263212916               0.0       171.6782558       49.71247016      177.30386901               0.0
    "BPM.29R8.B1"       21583.00743                 1     33.7883003759               0.0       33.49136377       50.07628581     34.5762743463               0.0
    "BPM.30R8.B1"       21636.45594                 1     173.389617831               0.0       171.6782553       50.21243411     177.433221802               0.0
    "BPM.31R8.B1"       21689.90446                 1     35.3224739939               0.0       33.49173786       50.32626777     36.1462262918               0.0
    "BPM.32R8.B1"       21743.35298                 1     181.319733341               0.0       171.6779647        50.4624152     185.548274836               0.0
    "BPM.33R8.B1"       21796.80149                 1     33.6158621241               0.0       33.49136377       50.57624975     34.3998146772               0.0
    "BPM.34R8.B1"       21850.25001                 1     175.841797203               0.0       171.6782549       50.71239806     179.942588233               0.0
    "BPM.33L1.B1"       21903.69852                 1     32.6535102744               0.0       33.49173786       50.82623172      33.415019905               0.0
    "BPM.32L1.B1"       21957.14704                 1     180.878423044               0.0       171.6779651       50.96237915      185.09667278               0.0
    "BPM.31L1.B1"       22010.59556                 1     32.9901860293               0.0       33.49136377        51.0762137     33.7595472455               0.0
    "BPM.30L1.B1"       22064.04407                 1     174.824348588               0.0       171.6782545         51.212362     178.901411788               0.0
    "BPM.29L1.B1"       22117.49259                 1     32.5274940639               0.0       33.49173786       51.32619566     33.2860648815               0.0
    "BPM.28L1.B1"        22170.9411                 1     176.613323441               0.0       171.6779655        51.4623431     180.732107166               0.0
    "BPM.27L1.B1"       22224.38962                 1     34.0260490218               0.0       33.49136377       51.57617765     34.8195675073               0.0
    "BPM.26L1.B1"       22277.83814                 1     170.289512231               0.0       171.6782541       51.71232595     174.260818913               0.0
    "BPM.25L1.B1"       22331.28665                 1     35.2635497017               0.0       33.49173786       51.82615961     36.0859278314               0.0
    "BPM.24L1.B1"       22384.73517                 1     182.382209039               0.0        171.677966       51.96230704     186.635528436               0.0
    "BPM.23L1.B1"       22438.18368                 1     35.0566987513               0.0       33.49136377       52.07614159     35.8742529282               0.0
    "BPM.22L1.B1"        22491.6322                 1     172.799730209               0.0       171.6782536        52.2122899     176.829577463               0.0
    "BPM.21L1.B1"       22545.08071                 1      35.370149717               0.0       33.49173786       52.32612356     36.1950138562               0.0
    "BPM.20L1.B1"       22598.52923                 1     171.684809811               0.0       171.6756212       52.46227218     175.688656105               0.0
    "BPM.19L1.B1"       22651.97775                 1     34.4367323931               0.0       33.49134274       52.57610772     35.2398283892               0.0
    "BPM.18L1.B1"       22705.42626                 1     171.688265405               0.0       171.6782533       52.71225603     175.692192287               0.0
    "BPM.17L1.B1"       22758.87478                 1     34.3413407049               0.0       33.49173796       52.82608969     35.1422120799               0.0
    "BPM.16L1.B1"       22812.32329                 1     171.266065054               0.0       171.6756216       52.96223831     175.260145838               0.0
    "BPM.15L1.B1"       22865.77181                 1     32.9206705538               0.0       33.49134265       53.07607385     33.6884106056               0.0
    "BPM.14L1.B1"       22919.22033                 1     169.804513585               0.0       171.6782529       53.21222216     173.764509656               0.0
    "BPM.13L1.B1"       22972.66884                 1     33.3645256975               0.0       33.49173806       53.32605582     34.1426168559               0.0
    "BPM.12L1.B1"       23026.11736                 1     170.083506915               0.0       168.1504141       53.46404064     174.050009365               0.0
    "BPM.11L1.B1"       23079.56587                 1     35.1274274824               0.0       37.52486372       53.57176455     35.9466311178               0.0
     "BPM.9L1.B1"        23171.4116                 1     22.3815747059               0.0       21.32865198       53.81084481     22.9035334338               0.0
    "BPMR.7L1.B1"       23250.94062                 1     30.3774805359               0.0       30.35301037       54.09404628     31.0859110778               0.0
    "BPMR.5L1.B1"       23326.02462                 1     25229.7592348               0.0       557.7754692       54.21734278     25818.1402227               0.0
   "BPMYA.4L1.B1"       23347.14262                 1     968.133386967               0.0       1054.102596       54.22172664     990.711140221               0.0
   "BPMWB.4L1.B1"       23368.27512                 1     1217.24887418               0.0        1315.87094       54.22452905     1245.63622772               0.0
   "BPMSY.4L1.B1"       23461.05512                 1     2221.77744357               0.0       2485.084106       54.23269841      2273.5913192               0.0
    "BPMS.2L1.B1"       23487.84062                 1     3585.46817147               0.0        3889.92792       54.23384052     3669.08455818               0.0
   "BPMSW.1L1.B1"       23497.79062                 1     1072.52704623               0.0       1164.535827        54.2346751      1097.5393548               0.0
   "BPMSW.1R1.B1"       23540.93362                 1     1086.72737269               0.0       1162.917516       54.72877337     1112.07084581               0.0
    "BPMS.2R1.B1"       23550.89862                 1     1503.88373161               0.0       1466.580942       54.72984829     1538.95567136               0.0
   "BPMSY.4R1.B1"       23577.68412                 1     4586.20681938               0.0       5153.600961       54.73150531     4693.16134375               0.0
   "BPMWB.4R1.B1"       23670.46412                 1     719.819314371               0.0       817.3378881       54.73870256     736.606157058               0.0
   "BPMYA.4R1.B1"       23691.59662                 1     309.825310724               0.0        369.609732       54.74493876     317.050719445               0.0
     "BPM.5R1.B1"       23719.00462                 1     108.102695227               0.0       119.2959437       54.76543758     110.623748639               0.0
    "BPMR.6R1.B1"       23750.90462                 1     9.04868536291               0.0       8.901368823       55.04470962     9.25970895547               0.0
   "BPMSX.7R1.B1"       23757.12012                 1     21.0307922028               0.0       20.14614964        55.1215284     21.5212494512               0.0
     "BPM.8R1.B1"       23820.06761                 1     19.4530008078               0.0       18.49864084        55.3027891     19.9066625224               0.0
     "BPM.9R1.B1"        23859.1346                 1     109.482036496               0.0       110.3217168       55.50547469     112.035257405               0.0
    "BPM.10R1.B1"       23899.59958                 1     38.5034235467               0.0       38.03715495       55.59735796     39.4013584883               0.0
    "BPM.11R1.B1"       23952.38227                 1     186.423661495               0.0       181.7854061       55.71867387     190.771231248               0.0
    "BPM.12R1.B1"       24007.10876                 1     37.7781115077               0.0       34.79005152       55.83050179     38.6591315112               0.0
    "BPM.13R1.B1"       24060.56024                 1      167.08255216               0.0       171.7485776       55.96323119      170.97906961               0.0
    "BPM.14R1.B1"       24114.01173                 1     33.9236364103               0.0       33.48868443       56.07707335     34.7147665404               0.0
    "BPM.15R1.B1"       24167.46321                 1     177.257469568               0.0       171.6894719       56.21323315     181.391275368               0.0
    "BPM.16R1.B1"       24220.91469                 1     34.9517399142               0.0       33.48813219       56.32707736     35.7668463553               0.0
    "BPM.17R1.B1"       24274.36618                 1     175.307386471               0.0       171.6914662       56.46323761     179.395714556               0.0
    "BPM.18R1.B1"       24327.81766                 1     35.0071116664               0.0       33.48868442       56.57707988     35.8235094272               0.0
    "BPM.19R1.B1"       24381.26915                 1     169.687887149               0.0       171.6894718       56.71323968     173.645163385               0.0
    "BPM.20R1.B1"       24434.72063                 1     33.3411615125               0.0        33.4881322        56.8270839     34.1187077969               0.0
    "BPM.21R1.B1"       24488.17211                 1     182.311339831               0.0       171.6914663       56.96324415     186.563006494               0.0
    "BPM.22R1.B1"        24541.6236                 1      30.926221835               0.0        33.4886844       57.07708642     31.6474495243               0.0
    "BPM.23R1.B1"       24595.07508                 1     175.490735113               0.0       171.6918168       57.21324503     179.583339054               0.0
    "BPM.24R1.B1"       24648.52657                 1     32.9605767919               0.0       33.48905884        57.3270864     33.7292474936               0.0
    "BPM.25R1.B1"       24701.97805                 1     169.634696233               0.0       171.6915071       57.46324415     173.590732009               0.0
    "BPM.26R1.B1"       24755.42954                 1     33.4980732485               0.0        33.4886844       57.57708642     34.2792788576               0.0
    "BPM.27R1.B1"       24808.88102                 1     178.025061955               0.0       171.6918168       57.71324503     182.176768709               0.0
    "BPM.28R1.B1"        24862.3325                 1     30.6926341366               0.0       33.48905884        57.8270864     31.4084143478               0.0
    "BPM.29R1.B1"       24915.78399                 1      167.13716136               0.0       171.6915071       57.96324415     171.034952346               0.0
    "BPM.30R1.B1"       24969.23547                 1     35.6172834632               0.0        33.4886844       58.07708642     36.4479109867               0.0
    "BPM.31R1.B1"       25022.68696                 1     167.811091513               0.0       171.6918168       58.21324503     171.724599164               0.0
    "BPM.33L2.B1"       25236.49289                 1     166.272305122               0.0       171.6918168       58.71324503     170.149926872               0.0
    "BPM.32L2.B1"       25289.94438                 1     33.2446862914               0.0       33.48905884        58.8270864     34.0199826857               0.0
    "BPM.31L2.B1"       25343.39586                 1     162.963970862               0.0       171.6915071       58.96324415     166.764439241               0.0
    "BPM.30L2.B1"       25396.84734                 1     34.0861095067               0.0        33.4886844       59.07708642     34.8810286574               0.0
    "BPM.29L2.B1"       25450.29883                 1      167.72549028               0.0       171.6918168       59.21324503     171.637001632               0.0
    "BPM.28L2.B1"       25503.75031                 1     32.3720080393               0.0       33.48905884        59.3270864     33.1269527811               0.0
    "BPM.27L2.B1"        25557.2018                 1     172.185936661               0.0       171.6915071       59.46324415      176.20146969               0.0
    "BPM.26L2.B1"       25610.65328                 1     34.1535804056               0.0        33.4886844       59.57708642     34.9500730393               0.0
    "BPM.25L2.B1"       25664.10477                 1     173.910065038               0.0       171.6918168       59.71324503     177.965806312               0.0
    "BPM.24L2.B1"       25717.55625                 1     32.8017065461               0.0       33.48905884        59.8270864     33.5666722488               0.0
    "BPM.23L2.B1"       25771.00773                 1     168.976035515               0.0       171.6915071       59.96324415     172.916710723               0.0
    "BPM.22L2.B1"       25824.45922                 1     34.4553324345               0.0        33.4886844       60.07708642     35.2588622006               0.0
    "BPM.21L2.B1"        25877.9107                 1     169.515283527               0.0       171.6918168       60.21324503      173.46853449               0.0
    "BPM.20L2.B1"       25931.36219                 1     32.8838572434               0.0       33.48815312       60.32708825     33.6507387753               0.0
    "BPM.17L2.B1"       26091.71664                 1     167.876157206               0.0       171.6918167       60.71325156     171.791182248               0.0
