@ GetLLMVersion %s "V3.0.0 Dev"
@ Command %s "/afs/cern.ch/work/o/omc/anaconda/bin/python '/afs/cern.ch/work/e/efol/public/Beta-Beat.src/GetLLM/GetLLM.py' '--accel=LHCB1' '--model=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/models/LHCB1/Multiturn-model_40cm_2041/twiss.dat' '--files=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Measurements/Beam1@Turn@2017_09_11@19_02_33_250_addDbscan/Beam1@Turn@2017_09_11@19_02_33_250_addDbscan.sdds' '--output=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Results/40cm_dbscan_after_holeInOneCleaning' '--tbtana=SUSSIX' '--bpmu=mm' '--lhcphase=1' '--errordefs=/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/models/LHCB1/Multiturn-model_40cm_2041/error_deff.txt'"
@ CWD %s "/home/efol/Workspaces/Accsoft-Eclipse-Pro/lhc-app-beta-beating"
@ Date %s "21. December 2017, 14:03:12"
@ Q1 %le 0.29985339184
@ Q2 %le 0.331421650825
@ RMSbetabeat %le -1
@ DPP %le 0
@ BetaAlgorithmVersion %s "2017.3.2"
@ NumberOfBPMs %le 10
@ RangeOfBPMs %le 11
@ ErrorsFrom %s "Analytical Formula"
@ PhaseTheshold %le 0.01
@ RCond %le 1e-14
@ FILES %s "/afs/cern.ch/work/e/efol/public/betabeatGui/temp/2017-12-20/LHCB1/Measurements/Beam1@Turn@2017_09_11@19_02_33_250_addDbscan/Beam1@Turn@2017_09_11@19_02_33_250_addDbscan.sdds.linx"
*            NAME                 S             COUNT              BETX           SYSBETX          STATBETX           ERRBETX     CORR_ALFABETA              ALFX           SYSALFX          STATALFX           ERRALFX           BETXMDL           ALFXMDL            MUXMDL     NCOMBINATIONS
$              %s               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le               %le
     "BPM.9R4.B1"       7197.763454                 1     19.9483491826               0.0               0.0   0.0092127048043               0.0    0.372402871483               0.0               0.0 0.000230988260605       19.84176826      0.4155047131       16.21148303                43
    "BPM.10R4.B1"       7238.226465                 1      153.53518855               0.0               0.0    0.154127558545               0.0    -3.16860614858               0.0               0.0  0.00398570853321       148.9304019      -3.099916466       16.37108623                34
    "BPM.11R4.B1"       7290.065175                 1     33.2411858464               0.0               0.0   0.0350825911347               0.0    0.505884010354               0.0               0.0 0.000724031034367       32.50178677      0.4812455291       16.48830677                34
    "BPM.12R4.B1"       7344.788691                 1      170.94550387               0.0               0.0    0.230370367622               0.0    -2.29271659814               0.0               0.0  0.00431174968183       174.4131392      -2.364094811       16.62792159                33
    "BPM.13R4.B1"       7398.237207                 1     34.5940791124               0.0               0.0   0.0361497056699               0.0    0.548851815259               0.0               0.0  0.00067435347461       35.75236044      0.5669347976       16.73639002                31
    "BPM.14R4.B1"       7451.685723                 1     176.712196467               0.0               0.0    0.305559523265               0.0    -2.39876653808               0.0               0.0  0.00589221557789       168.3439607      -2.246703592       16.86842681                23
    "BPM.15R4.B1"       7505.134239                 1     30.7369148706               0.0               0.0   0.0384869807814               0.0    0.543376729484               0.0               0.0 0.000757289071748       31.36606306      0.4813893768       16.98837996                21
    "BPM.16R4.B1"       7558.582755                 1     170.039840269               0.0               0.0    0.241080434015               0.0    -2.42927516519               0.0               0.0  0.00455999603471        175.774888      -2.475231168       17.12847014                21
    "BPM.17R4.B1"       7612.031271                 1     34.6994395515               0.0               0.0   0.0367268879506               0.0    0.543744218243               0.0               0.0 0.000684057269435       35.76582385      0.5758411004       17.23636302                21
    "BPM.18R4.B1"       7665.479786                 1     176.695702014               0.0               0.0    0.305634450667               0.0    -2.39672544832               0.0               0.0  0.00589401693954       168.3479905      -2.246750863       17.36839671                21
    "BPM.19R4.B1"       7718.928302                 1     30.4196424012               0.0               0.0   0.0384874430476               0.0    0.546440322362               0.0               0.0 0.000757307013063       31.36590685      0.4814112817       17.48834844                21
    "BPM.20R4.B1"       7772.376818                 1      171.88185715               0.0               0.0    0.241073223863               0.0    -2.46664015521               0.0               0.0  0.00455986599812       175.7708579      -2.475183889       17.62844131                21
    "BPM.21R4.B1"       7825.825334                 1     35.6585026869               0.0               0.0     0.03672628416               0.0    0.560935853062               0.0               0.0 0.000684044011018        35.7659799      0.5758191922       17.73633538                21
    "BPM.22R4.B1"        7879.27385                 1     174.027103387               0.0               0.0    0.305629480644               0.0    -2.33139690583               0.0               0.0  0.00589389878874       168.3520209       -2.24679815       17.86836661                21
    "BPM.23R4.B1"       7932.722366                 1      31.285377054               0.0               0.0   0.0384889004016               0.0    0.535904041651               0.0               0.0 0.000757341844483        31.3665894      0.4814441254       17.98831494                21
    "BPM.24R4.B1"       7986.170882                 1      176.04784179               0.0               0.0     0.24106787972               0.0    -2.49366355153               0.0               0.0  0.00455977483539       175.7685136      -2.475131916       18.12840706                21
    "BPM.25R4.B1"       8039.619398                 1     34.9326994829               0.0               0.0   0.0367260788019               0.0    0.578934893696               0.0               0.0 0.000684037966369       35.76619259      0.5758074233       18.23630162                21
    "BPM.26R4.B1"       8093.067914                 1     169.860103332               0.0               0.0    0.303055164118               0.0    -2.29698083527               0.0               0.0  0.00584354560672       168.3569433      -2.246855911       18.36832984                21
    "BPM.27R4.B1"        8146.51643                 1     33.2224381038               0.0               0.0    0.032060820894               0.0    0.496123082113               0.0               0.0 0.000632019616445       31.36639928        0.48147089       18.48827645                21
    "BPM.28R4.B1"       8199.964946                 1     168.456245035               0.0               0.0    0.213943961716               0.0    -2.30597459451               0.0               0.0  0.00403133125422       175.7635908      -2.475074143       18.62837185                21
    "BPM.29R4.B1"       8253.413461                 1     36.1479007985               0.0               0.0   0.0250411605464               0.0    0.512998413832               0.0               0.0 0.000465619201504       35.76638249      0.5757806539       18.73626786                21
    "BPM.30R4.B1"       8306.861977                 1     167.596848436               0.0               0.0    0.194864639474               0.0    -2.19227236965               0.0               0.0  0.00371989956468       168.3618665      -2.246913696       18.86829308                21
    "BPM.31R4.B1"       8360.310493                 1     33.0511820039               0.0               0.0   0.0319850468291               0.0    0.461276143164               0.0               0.0 0.000621087807102        31.3662096      0.4814976643       18.98823795                21
    "BPM.32R4.B1"       8413.759009                 1     170.446306061               0.0               0.0    0.213615497509               0.0    -2.33273887807               0.0               0.0  0.00402582098266       175.7586672      -2.475016347       19.12833663                21
    "BPM.33R4.B1"       8467.207525                 1     34.6398909365               0.0               0.0   0.0250397693039               0.0    0.518263946364               0.0               0.0 0.000465595199661       35.76657194      0.5757538748        19.2362341                21
    "BPM.34R4.B1"       8520.656041                 1     168.398703137               0.0               0.0    0.194791126258               0.0    -2.25698394871               0.0               0.0  0.00371865519243       168.3667905      -2.246971504       19.36825631                21
    "BPM.33L5.B1"       8574.104557                 1     34.3106798723               0.0               0.0   0.0257666309838               0.0    0.481927680101               0.0               0.0 0.000500573306508       31.36602038      0.4815244482       19.48819945                21
    "BPM.32L5.B1"       8627.553073                 1      166.16499135               0.0               0.0    0.213618443288               0.0    -2.22680858438               0.0               0.0  0.00402589395517       175.7537429      -2.474958527       19.62830141                21
    "BPM.31L5.B1"       8681.001589                 1     34.4937676139               0.0               0.0   0.0369264252191               0.0    0.491010835435               0.0               0.0 0.000686273128733       35.76676093       0.575727086       19.73620034                20
    "BPM.30L5.B1"       8734.450105                 1     175.225686122               0.0               0.0     0.20409884711               0.0    -2.36060678774               0.0               0.0  0.00391011253673       168.3717152      -2.247029336       19.86821955                26
    "BPM.29L5.B1"        8787.89862                 1     33.2672738699               0.0               0.0   0.0462964789724               0.0    0.540997196044               0.0               0.0 0.000914048510122       31.36583161      0.4815512418       19.98816096                27
    "BPM.28L5.B1"       8841.347136                 1      170.55662992               0.0               0.0    0.744264462295               0.0    -2.35161156995               0.0               0.0   0.0142786867326       175.7488178      -2.474900684       20.12826619                21
    "BPM.27L5.B1"       8894.795652                 1     34.7856593121               0.0               0.0    0.180350478338               0.0    0.532906808028               0.0               0.0  0.00337014734743       35.76694948      0.5757002876       20.23616658                20
    "BPM.24L5.B1"         9055.1412                 1     173.366930506               0.0               0.0    0.280090793174               0.0    -2.38471756107               0.0               0.0   0.0170302921873        175.743892      -2.474842817       20.62823098                21
    "BPM.23L5.B1"       9108.589716                 1     33.8685384401               0.0               0.0    0.037675871707               0.0    0.551893621777               0.0               0.0 0.000699107184426       35.76713757      0.5756734795       20.73613282                26
    "BPM.22L5.B1"       9162.038232                 1     173.159156176               0.0               0.0    0.325739823309               0.0     -2.3722648918               0.0               0.0  0.00629142694307       168.3815669      -2.247145069       20.86814603                33
    "BPM.21L5.B1"       9215.486748                 1     32.3899479912               0.0               0.0   0.0816399354068               0.0    0.533781549419               0.0               0.0  0.00160929835423       31.36545543       0.481604858       20.98808396                26
    "BPM.20L5.B1"       9268.935264                 1     168.197572753               0.0               0.0    0.837097223199               0.0    -2.32826889532               0.0               0.0    0.016058032571       175.7367281      -2.474755232       21.12819692                21
    "BPM.17L5.B1"       9429.280811                 1     31.6923389367               0.0               0.0   0.0506396104837               0.0    0.490654923354               0.0               0.0  0.00645225121488       31.36530202       0.481626813       21.48805244                20
    "BPM.16L5.B1"       9482.729327                 1     176.358328137               0.0               0.0    0.246590255746               0.0     -2.4822518416               0.0               0.0   0.0045675895331       175.7326949      -2.474707829       21.62816809                21
    "BPM.15L5.B1"       9536.177843                 1     30.8414202391               0.0               0.0   0.0375915241288               0.0    0.605930444482               0.0               0.0 0.000699624029076        35.7664678      0.5756018162        21.7360752                27
    "BPM.14L5.B1"       9589.626359                 1     197.663820697               0.0               0.0    0.300640532104               0.0    -2.87360035763               0.0               0.0  0.00579476029175       168.3895931      -2.247266144       21.86808584                27
    "BPM.13L5.B1"       9643.074875                 1     31.3400668233               0.0               0.0   0.0276542798433               0.0     0.74040110964               0.0               0.0 0.000546969297996       31.36514891      0.4816487745       21.98802093                23
    "BPM.12L5.B1"       9696.523391                 1     173.643040261               0.0               0.0    0.128298416672               0.0     -2.5638558289               0.0               0.0  0.00210889237354       172.3651049      -2.430238026       22.12993182                31
    "BPM.11L5.B1"       9749.971907                 1     38.1827740043               0.0               0.0   0.0231300857077               0.0    0.602205196892               0.0               0.0 0.000417057998257       40.09649446      0.5919390528        22.2320436                30
    "BPM.10L5.B1"       9802.752617                 1     153.169917797               0.0               0.0    0.131146517939               0.0    -1.98505382244               0.0               0.0  0.00245376925929       148.5657784      -1.842968555       22.35895129                31
     "BPM.9L5.B1"       9841.817628                 1     21.4460940823               0.0               0.0    0.018369675629               0.0    0.615750495886               0.0               0.0 0.000503617401926       19.94999097      0.6610635294       22.47176515                29
     "BPM.8L5.B1"       9882.280639                 1     101.697634924               0.0               0.0    0.211319162208               0.0    -2.09825468958               0.0               0.0  0.00541887042075       123.6463183      -2.694220425       22.65981144                38
    "BPMR.5L5.B1"       9990.140649                 1     437.872985947               0.0               0.0    0.133716419624               0.0    -5.14652738247               0.0               0.0  0.00147260984135       452.1118489      -5.347727546       22.87128183                25
   "BPMYA.4L5.B1"       10017.54665                 1     931.341030803               0.0               0.0     1.18066033024               0.0    -11.8974506795               0.0               0.0 0.000975309623161       1026.060262      -13.19698479       22.87781266                18
   "BPMWB.4L5.B1"       10038.68115                 1     1331.10145533               0.0               0.0     7.54557948933               0.0    -5.31239131816               0.0               0.0   0.0345278983337       1278.157626      -5.071425041       22.88069495                 6
   "BPMSY.4L5.B1"       10131.46115                 1     2548.63844745               0.0               0.0      2.5198335925               0.0    -9.86148388687               0.0               0.0   0.0447977614169       2399.160588      -7.010952232       22.88913132                 9
    "BPMS.2L5.B1"       10158.24665                 1     6115.16224702               0.0               0.0     17.6134099283               0.0     397.031228301               0.0               0.0     1.17092392375       3752.328769       240.7845921       22.89031483                 5
   "BPMSW.1L5.B1"       10168.21165                 1     1011.62963481               0.0               0.0     5.61948659863               0.0     46.8908820628               0.0               0.0    0.347705485308       1121.108197       52.02681858        22.8911824                 9
   "BPMSW.1R5.B1"       10211.33965                 1      929.76302564               0.0               0.0     9.28439987201               0.0    -44.7875642819               0.0               0.0     0.31824103339       1125.962039      -52.13936361       23.38507157                 9
   "BPMWB.4R5.B1"       10340.87015                 1     901.310663195               0.0               0.0     0.80319746483               0.0     15.5141947974               0.0               0.0   0.0205649248772       785.7236725       12.82771131       23.39536389                14
   "BPMYA.4R5.B1"       10362.00265                 1     365.471572838               0.0               0.0    0.122663050541               0.0     5.97561123812               0.0               0.0 0.000941902273275       353.8292001       5.534553038       23.40186474                25
     "BPM.5R5.B1"       10383.12065                 1     159.626911675               0.0               0.0   0.0194760483583               0.0     3.87033596262               0.0               0.0 0.000425613312055       159.9402018       3.646666695       23.41601191                38
    "BPMR.6R5.B1"       10415.02065                 1     8.35701548352               0.0               0.0 0.000923262227467               0.0     0.29250948433               0.0               0.0 2.44256876054e-05       8.300261333      0.3304629045         23.581167                42
   "BPM_A.7R5.B1"       10449.03465                 1        139.191757               0.0               0.0   0.0359236553638               0.0    -4.15195788854               0.0               0.0 0.000501501758529       141.4078201      -4.235433539       23.84321808                44
     "BPM.8R5.B1"       10490.47364                 1     19.3667131848               0.0               0.0  0.00827958883072               0.0    0.649366147349               0.0               0.0  0.00029192843503       17.30997942      0.6618799388       23.96315398                44
     "BPM.9R5.B1"       10529.54063                 1     102.384483266               0.0               0.0   0.0768324328085               0.0    -2.29519879108               0.0               0.0  0.00191933830296        116.202738      -2.725103121       24.16977302                45
    "BPM.10R5.B1"       10570.00562                 1     39.1730176493               0.0               0.0   0.0192588483473               0.0    0.482729867016               0.0               0.0 0.000472023127996       40.40930468      0.6808385344       24.25605254                44
    "BPM.11R5.B1"       10622.78831                 1     188.705452832               0.0               0.0    0.239298331923               0.0    -2.47309721474               0.0               0.0  0.00468823985272       177.3831489      -2.297908494       24.37468068                35
    "BPM.12R5.B1"       10677.51479                 1     34.8511632863               0.0               0.0   0.0376575000825               0.0    0.514712144578               0.0               0.0 0.000754430962569       32.60852176      0.4971399514       24.49276643                34
    "BPM.13R5.B1"       10730.96627                 1     166.842636624               0.0               0.0    0.235126583686               0.0    -2.22162431194               0.0               0.0  0.00446180668076       175.9434467      -2.438160394       24.62914192                33
    "BPM.14R5.B1"       10784.41776                 1     34.0199592689               0.0               0.0   0.0364192374725               0.0    0.482004150259               0.0               0.0 0.000679145949061       35.75922259      0.5763393224        24.7370135                31
    "BPM.15R5.B1"       10837.86924                 1     175.863939089               0.0               0.0    0.305859762264               0.0    -2.37331183685               0.0               0.0  0.00589864317443       168.2627331      -2.245779096         24.869117                23
    "BPM.16R5.B1"       10891.32073                 1     33.8801320661               0.0               0.0   0.0386193832497               0.0    0.542433536235               0.0               0.0 0.000759545307816       31.36724834      0.4808430936       24.98911164                21
    "BPM.17R5.B1"       10944.77221                 1     166.623555192               0.0               0.0    0.241361975523               0.0    -2.27388719155               0.0               0.0  0.00456490807602       175.8858141      -2.476563181       25.12914818                21
    "BPM.18R5.B1"        10998.2237                 1     34.0846563067               0.0               0.0   0.0368224936804               0.0    0.500043911963               0.0               0.0 0.000685848182259       35.75918637      0.5763441382       25.23701962                21
    "BPM.19R5.B1"       11051.67518                 1     176.290724141               0.0               0.0    0.305890921961               0.0    -2.39593525161               0.0               0.0  0.00589920526531       168.2618434      -2.245768711       25.36912367                21
    "BPM.20R5.B1"       11105.12666                 1     33.0697594656               0.0               0.0   0.0386193303452               0.0    0.551223737304               0.0               0.0 0.000759541922661       31.36728456       0.480838278       25.48911862                21
    "BPM.21R5.B1"       11158.57815                 1     168.707801425               0.0               0.0    0.241362880449               0.0    -2.33027378602               0.0               0.0  0.00456491400238       175.8867038      -2.476573565       25.62915456                21
    "BPM.22R5.B1"       11212.02963                 1     35.0544251876               0.0               0.0   0.0368217719026               0.0    0.512923505732               0.0               0.0 0.000685835067137       35.75915015      0.5763489536       25.73702574                21
    "BPM.23R5.B1"       11265.48112                 1     170.154614655               0.0               0.0    0.305890469145               0.0    -2.27618409225               0.0               0.0  0.00589920075029       168.2634146       -2.24579049       25.86912912                21
    "BPM.24R5.B1"        11318.9326                 1     32.5154774904               0.0               0.0   0.0386202936702               0.0    0.491137416277               0.0               0.0 0.000759561509341       31.36816637       0.480859143       25.98912128                21
    "BPM.25R5.B1"       11372.38408                 1     170.618628631               0.0               0.0    0.238620106909               0.0    -2.36609958392               0.0               0.0   0.0045115701084       175.8867456      -2.476546124       26.12915456                21
    "BPM.26R5.B1"       11425.83557                 1     34.3012304317               0.0               0.0   0.0359743662384               0.0    0.532412448971               0.0               0.0 0.000670023524595       35.75915015      0.5763489536       26.23702574                21
    "BPM.27R5.B1"       11479.28705                 1     174.123362598               0.0               0.0    0.195093702357               0.0    -2.36618485876               0.0               0.0  0.00372462194134       168.2634146       -2.24579049       26.36912912                21
    "BPM.28R5.B1"       11532.73854                 1     31.8443086335               0.0               0.0   0.0258068808416               0.0    0.533489546443               0.0               0.0 0.000509826297699       31.36816637       0.480859143       26.48912128                21
    "BPM.29R5.B1"       11586.19002                 1     172.343301626               0.0               0.0    0.213914069891               0.0    -2.42622831365               0.0               0.0  0.00403017428133       175.8867456      -2.476546124       26.62915456                21
    "BPM.30R5.B1"        11639.6415                 1     34.5827189053               0.0               0.0   0.0358726978937               0.0    0.554801569698               0.0               0.0 0.000666613394389       35.75915015      0.5763489536       26.73702574                21
    "BPM.31R5.B1"       11693.09299                 1     174.356684106               0.0               0.0    0.204418440225               0.0    -2.36785981375               0.0               0.0   0.0039164295904       168.2634146       -2.24579049       26.86912912                20
    "BPM.32R5.B1"       11746.54447                 1     31.5761554633               0.0               0.0   0.0258751976554               0.0    0.525850069928               0.0               0.0  0.00051118934137       31.36816637       0.480859143       26.98912128                26
    "BPM.33R5.B1"       11799.99596                 1     168.599754162               0.0               0.0    0.226289926874               0.0    -2.37628510763               0.0               0.0  0.00428234926982       175.8867456      -2.476546124       27.12915456                27
    "BPM.34R5.B1"       11853.44744                 1     35.5469267517               0.0               0.0    0.117697817612               0.0    0.535966468692               0.0               0.0  0.00219997861286       35.75915015      0.5763489535       27.23702574                21
    "BPM.33L6.B1"       11906.89893                 1      175.10029093               0.0               0.0     1.29739730373               0.0    -2.33104051815               0.0               0.0   0.0252022424961       168.2634146       -2.24579049       27.36912912                20
    "BPM.30L6.B1"       12067.25338                 1     35.6392956737               0.0               0.0    0.056783186353               0.0    0.517860665466               0.0               0.0  0.00474606291162       35.75915015      0.5763489535       27.73702574                20
    "BPM.29L6.B1"       12120.70486                 1       178.2331172               0.0               0.0    0.210542475933               0.0    -2.37992798754               0.0               0.0  0.00396666176582       168.2634146       -2.24579049       27.86912912                20
    "BPM.28L6.B1"       12174.15635                 1     30.0800468709               0.0               0.0   0.0386124012304               0.0    0.558391968533               0.0               0.0  0.00074844092271       31.36816637      0.4808591431       27.98912128                32
    "BPM.27L6.B1"       12227.60783                 1     174.311992957               0.0               0.0    0.254828420572               0.0    -2.51562785108               0.0               0.0  0.00483734737125       175.8867456      -2.476546123       28.12915456                32
    "BPM.26L6.B1"       12281.05931                 1     36.1301372376               0.0               0.0    0.124803886973               0.0    0.578527942529               0.0               0.0   0.0023376502882       35.75915015      0.5763489535       28.23702574                20
    "BPM.25L6.B1"        12334.5108                 1      174.64565464               0.0               0.0     1.38055623459               0.0    -2.34729762541               0.0               0.0   0.0268189517924       168.2634146       -2.24579049       28.36912912                20
    "BPM.22L6.B1"       12494.86525                 1     34.3956095513               0.0               0.0   0.0568187269787               0.0    0.498754910504               0.0               0.0  0.00593697328489       35.75915015      0.5763489535       28.73702574                20
    "BPM.21L6.B1"       12548.31673                 1       178.1394953               0.0               0.0     0.31186570401               0.0    -2.41179328406               0.0               0.0  0.00592312997429       168.2634146      -2.245790491       28.86912912                21
    "BPM.20L6.B1"       12601.76822                 1     33.1831269159               0.0               0.0   0.0386552063856               0.0    0.563315235695               0.0               0.0 0.000759546680058       31.36732828       0.480848217       28.98912326                27
    "BPM.19L6.B1"        12655.2197                 1     166.777207886               0.0               0.0    0.241393416713               0.0    -2.30671422429               0.0               0.0  0.00456541999468       175.8850565      -2.476550743       29.12915998                26
    "BPM.18L6.B1"       12708.67119                 1     33.0221475895               0.0               0.0   0.0368427710057               0.0    0.526197421624               0.0               0.0  0.00068620107253       35.75909161      0.5763387812       29.23703186                20
    "BPM.17L6.B1"       12762.12267                 1     189.428949977               0.0               0.0    0.306278219171               0.0    -2.64197996879               0.0               0.0    0.005907070165        168.262525      -2.245780106       29.36913579                21
    "BPM.16L6.B1"       12815.57415                 1     32.2524433315               0.0               0.0   0.0386194576523               0.0    0.669335997459               0.0               0.0 0.000759543450361       31.36736448      0.4808434014       29.48913024                21
    "BPM.15L6.B1"       12869.02564                 1     166.808385768               0.0               0.0    0.242902694461               0.0    -2.35406411904               0.0               0.0  0.00459643291876       175.8859462      -2.476561127       29.62916636                21
    "BPM.14L6.B1"       12922.47712                 1     34.4028679777               0.0               0.0   0.0363407176211               0.0    0.509734882338               0.0               0.0 0.000676623060978        35.7590554      0.5763435966       29.73703798                23
    "BPM.13L6.B1"       12975.92861                 1      175.07259524               0.0               0.0    0.121465876464               0.0    -2.37494555847               0.0               0.0   0.0020646833339       168.2616353      -2.245769722       29.86914246                29
    "BPM.12L6.B1"       13029.38009                 1     31.5743722966               0.0               0.0   0.0252551420241               0.0    0.525824554688               0.0               0.0 0.000496553092346       30.78067222      0.4730227119       29.99054813                23
    "BPM.11L6.B1"       13082.83158                 1     178.493790921               0.0               0.0    0.142492950873               0.0    -2.54044144651               0.0               0.0  0.00222561065195       181.7925202       -2.57466176       30.12937556                28
    "BPM.10L6.B1"       13134.67226                 1      30.479966027               0.0               0.0   0.0401598067658               0.0    0.551494743439               0.0               0.0  0.00077816267152       31.60928228      0.6048094068       30.23918814                19
     "BPM.9L6.B1"       13173.73925                 1     148.019597269               0.0               0.0   0.0732488788387               0.0     -2.7450575002               0.0               0.0  0.00160201784199       134.0627938      -2.341797695       30.35483346                39
     "BPM.8L6.B1"       13214.20424                 1       15.81029438               0.0               0.0  0.00704367063308               0.0    0.623413200898               0.0               0.0 0.000190087796354       17.65558322      0.5266321108       30.48355616                34
   "BPMYA.5L6.B1"       13311.29423                 1     730.258590136               0.0               0.0    0.161099566856               0.0    -7.57710413758               0.0               0.0  0.00098078240501       616.5545995      -6.332948301       30.72800304                34
   "BPMYB.4L6.B1"       13347.69423                 1     267.815628327               0.0               0.0   0.0331188035783               0.0     5.91247464531               0.0               0.0  0.00152945482985       240.3899517       4.569310733       30.74225348                28
   "BPMSA.4R6.B1"       13568.51473                 1     236.294167688               0.0               0.0  0.00474678865415               0.0   -0.773916722223               0.0               0.0 6.81405156736e-06       238.7515706     -0.8020226052       30.94882731                41
   "BPMYA.4R6.B1"       13691.29423                 1     528.420806674               0.0               0.0   0.0272192361857               0.0    -1.60466691454               0.0               0.0 1.53968173657e-05       539.4498459      -1.647069266       31.00439961                35
   "BPMYB.5R6.B1"       13727.69423                 1     112.377637037               0.0               0.0   0.0355097008315               0.0     3.88577107681               0.0               0.0   0.0013231162102       114.5906637       3.972427167       31.02665116                43
    "BPM.11R6.B1"       13954.79389                 1     37.5625276634               0.0               0.0   0.0601917264936               0.0    0.719176857603               0.0               0.0  0.00571760854537       37.60485249      0.6945921857       31.75018016                33
    "BPM.12R6.B1"       14009.52037                 1     163.111724415               0.0               0.0    0.328071796575               0.0    -2.10863331692               0.0               0.0  0.00606816967838        165.208622      -2.128012708       31.88340212                40
    "BPM.13R6.B1"       14062.97186                 1     30.5380853389               0.0               0.0    0.109554598659               0.0    0.438958807952               0.0               0.0  0.00213887851644       30.92113284      0.4567561678       32.00585345                27
    "BPM.14R6.B1"       14116.42334                 1     182.274550462               0.0               0.0    0.889332717253               0.0    -2.58633681943               0.0               0.0   0.0170499729248        180.174393      -2.549331722       32.14513714                32
    "BPM.20R6.B1"       14437.13225                 1     166.883624078               0.0               0.0    0.536003582507               0.0      -2.253532837               0.0               0.0   0.0160239903011       166.8548466      -2.300654912       32.90378165                31
    "BPM.21R6.B1"       14490.58373                 1     30.3784317095               0.0               0.0   0.0364406983997               0.0    0.462377843525               0.0               0.0 0.000767168756976       31.19560573      0.4716953205       33.02470436                25
    "BPM.22R6.B1"       14544.03522                 1     184.256158672               0.0               0.0    0.275202730717               0.0    -2.62556635716               0.0               0.0  0.00521653966221       181.3783926      -2.557165081       33.16260999                23
    "BPM.23R6.B1"        14597.4867                 1     34.8783184585               0.0               0.0   0.0370355625887               0.0    0.629279995962               0.0               0.0 0.000693456929155       34.73445384       0.598366726       33.27029924                36
    "BPM.24R6.B1"       14650.93818                 1     165.771826178               0.0               0.0    0.314730082989               0.0    -2.25190622516               0.0               0.0  0.00609196587953       165.0172788      -2.236328378       33.40696396                28
    "BPM.25R6.B1"       14704.38967                 1     30.7115917129               0.0               0.0   0.0867657907343               0.0    0.468213400461               0.0               0.0  0.00168725221143       31.24358054      0.4608824673        33.5286392                22
    "BPM.26R6.B1"       14757.84115                 1     181.050989539               0.0               0.0     0.95338991589               0.0    -2.56572822441               0.0               0.0   0.0182550878124        181.757115      -2.560159001       33.66616571                21
    "BPM.29R6.B1"        14918.1956                 1     29.8452192904               0.0               0.0   0.0472932324097               0.0    0.418617988444               0.0               0.0  0.00442213916691       31.30922962      0.4595171441       34.03256689                21
    "BPM.30R6.B1"       14971.64709                 1     187.890931863               0.0               0.0    0.219792408417               0.0    -2.69197128391               0.0               0.0  0.00406351370081       182.1172079       -2.56279492       34.16971421                22
    "BPM.31R6.B1"       15025.09857                 1     34.3711703852               0.0               0.0   0.0309568055756               0.0    0.651978065005               0.0               0.0 0.000577636792671        34.6031918      0.6010966211       34.27738565                28
    "BPM.32R6.B1"       15078.55006                 1     166.122360575               0.0               0.0    0.200912677039               0.0    -2.28466991476               0.0               0.0  0.00385169144775       164.2972912      -2.231057991       34.41480614                27
    "BPM.33R6.B1"       15132.00154                 1     31.1807284414               0.0               0.0   0.0260409769954               0.0    0.466050360467               0.0               0.0 0.000504107725167       31.37854163      0.4583069532       34.53648613                21
    "BPM.34R6.B1"       15185.45302                 1     175.430542745               0.0               0.0      0.2146018027               0.0    -2.46678320582               0.0               0.0  0.00402929712728       182.4578788      -2.565067036       34.67325589                21
    "BPM.33L7.B1"       15238.90451                 1     35.3072293688               0.0               0.0   0.0245390551318               0.0    0.552635701993               0.0               0.0 0.000457959025439       34.53210505      0.6022282253       34.78093931                21
    "BPM.32L7.B1"       15292.35599                 1       163.0577941               0.0               0.0     0.20136195154               0.0    -2.16634597724               0.0               0.0  0.00386136278463       163.9666154      -2.228969702       34.91873966                21
    "BPM.31L7.B1"       15345.80748                 1     30.9915049528               0.0               0.0   0.0323173385383               0.0    0.445014628767               0.0               0.0  0.00061860251828       31.45136399      0.4572545585        35.0403965                21
    "BPM.30L7.B1"       15399.25896                 1     188.231773672               0.0               0.0    0.213802078382               0.0    -2.65937386675               0.0               0.0   0.0040138401391       182.7783776      -2.566970347       35.17679116                21
    "BPM.29L7.B1"       15452.71045                 1     34.1710341946               0.0               0.0    0.024538532179               0.0    0.635867642056               0.0               0.0 0.000460648853526       34.45758715      0.6032008313       35.28450048                21
    "BPM.28L7.B1"       15506.16193                 1     159.754558017               0.0               0.0    0.202019660872               0.0    -2.19143514532               0.0               0.0  0.00387454528373       163.6564699      -2.227252415       35.42268088                21
    "BPM.27L7.B1"       15559.61341                 1     31.6026503776               0.0               0.0   0.0357574728544               0.0    0.424555243846               0.0               0.0 0.000683374545717       31.52753642      0.4563622764       35.54429762                21
    "BPM.26L7.B1"        15613.0649                 1     182.904194082               0.0               0.0    0.268761527768               0.0    -2.55607237067               0.0               0.0  0.00508220696032       183.0779991      -2.568500665       35.68032044                21
